,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,8.63,8.0,5.28
4,11.85,11.0,7.74
19,20.61,27.0,22.87
20,18.59,24.0,21.5
22,6.55,3.0,5.3
27,18.18,21.0,18.32
30,6.55,7.0,5.3
32,43.71,40.0,42.9
35,39.87,46.0,39.89
41,48.57,44.0,49.5
44,26.19,21.0,24.89
45,26.19,19.0,27.84
46,33.43,23.0,31.65
47,33.49,23.0,31.59
52,30.0,25.0,29.07
54,37.98,42.0,37.67
55,46.97,43.0,45.18
56,48.45,59.0,48.92
58,38.46,32.0,41.35
61,37.44,38.0,38.22
64,9.36,14.0,13.22
69,16.15,18.0,16.5
72,9.2,11.0,5.99
76,12.28,11.0,13.19
79,6.31,4.0,5.18
81,18.59,18.0,18.35
84,9.82,3.0,5.18
90,12.28,13.0,14.79
91,12.58,13.0,14.53
92,10.49,15.0,14.53
94,23.61,6.0,22.04
98,44.23,47.0,43.71
102,43.38,37.0,40.87
104,48.67,49.0,49.03
106,42.49,47.0,44.9
108,38.68,31.0,37.97
111,48.17,45.0,48.86
119,47.17,46.0,45.05
