,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,47.88,33.49
1,38.56,29.21
2,115.1,28.02
3,56.87,6.28
4,20.99,13.86
5,12.89,3.16
8,0.77,12.96
9,117.1,15.31
10,10.36,23.98
11,10.14,12.56
12,10.47,5.82
14,17.48,0.87
16,4.66,34.41
17,128.41,32.11
18,26.5,31.9
20,10.38,4.8
21,211.63,80.29
22,128.41,53.05
23,57.76,33.98
24,39.33,58.26
26,8.64,10.39
28,5.47,7.52
29,9.27,9.63
30,2.11,36.17
31,653.61,558.26
33,1.22,6.5
36,0.99,4.19
37,32.13,27.92
40,23.64,18.81
42,8.14,0.63
43,1.93,4.17
45,18.14,25.66
46,23.65,21.39
47,23.65,27.13
48,11.43,11.84
51,5.8,3.58
53,11.22,4.99
56,22.34,14.76
57,7.05,2.21
60,0.4,4.99
62,0.03,28.0
63,9.35,6.31
64,5.32,5.74
65,50.28,28.16
66,12.99,39.96
67,7.66,3.27
68,12.16,18.9
70,16.63,41.07
71,17.4,18.26
72,33.09,34.89
74,6.28,4.52
75,25.61,11.38
77,27.23,12.07
78,28.81,24.51
79,69.58,3.77
81,14.97,1.47
82,17.13,16.12
83,9.51,20.73
85,126.1,57.06
87,33.09,5.05
88,6.75,6.93
89,12.68,9.6
92,17.0,5.54
94,274.12,219.36
95,11.65,6.15
98,9.55,4.72
100,29.35,26.38
102,8.61,3.49
103,10.16,3.57
104,6.49,1.86
105,6.49,1.03
106,3.1,3.98
107,7.18,10.23
108,28.75,20.3
109,15.15,7.98
110,0.4,0.87
111,5.53,1.31
112,8.36,0.99
113,10.7,3.9
115,24.64,14.36
117,4.67,6.48
118,5.53,1.02
119,0.4,0.18
120,0.99,8.13
121,0.22,1.89
123,18.66,8.95
