,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,7.82,33.99
4,7.7,29.63
19,23.67,15.3
20,22.53,10.42
22,118.4,76.52
27,13.41,12.76
30,6.4,24.35
32,9.27,7.26
35,13.33,13.29
41,10.4,12.51
44,24.7,18.51
45,37.82,46.54
46,45.35,37.61
47,45.6,37.35
52,20.0,16.29
54,9.56,10.3
55,9.24,5.08
56,17.88,17.08
58,20.18,29.21
61,1.46,0.59
64,33.15,5.59
69,10.27,8.36
72,16.4,45.54
76,11.67,19.94
79,57.87,29.46
81,3.27,1.95
84,227.21,72.61
90,5.51,13.74
91,3.25,11.79
92,30.05,3.12
94,293.49,267.37
98,5.89,7.0
102,17.25,10.46
104,0.67,0.06
106,9.6,4.47
108,24.77,22.48
111,7.05,8.59
119,2.55,2.06
