,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,5.47,4.0,3.53
5,8.66,4.0,4.31
10,9.83,4.0,4.35
14,18.91,11.0,11.15
18,29.88,14.0,20.05
19,28.49,27.0,40.28
25,11.93,4.0,5.8
27,31.67,47.0,45.82
29,39.16,44.0,49.68
32,20.46,25.0,30.49
33,30.66,21.0,28.65
47,51.73,43.0,46.78
51,29.75,53.0,41.4
52,11.93,4.0,4.48
54,71.75,78.0,63.1
57,52.38,51.0,53.3
59,13.86,4.0,5.81
60,48.97,48.0,49.48
68,83.62,74.0,95.44
72,53.56,63.0,73.23
77,62.13,56.0,56.24
78,66.26,68.0,69.37
79,39.93,40.0,43.36
82,71.65,87.0,70.86
83,53.78,63.0,57.72
86,50.86,72.0,69.62
92,51.91,50.0,57.69
99,75.93,64.0,68.11
103,100.16,97.0,103.96
107,112.9,102.0,109.51
129,26.03,37.0,16.24
134,65.8,78.0,66.17
136,12.31,11.0,16.17
141,166.61,180.0,173.27
142,117.84,110.0,123.44
152,101.15,128.0,128.78
156,39.44,41.0,43.68
161,50.52,48.0,48.54
162,98.36,98.0,102.58
166,77.24,65.0,84.69
167,87.38,76.0,91.3
168,63.31,59.0,64.8
171,18.11,8.0,15.75
172,50.54,65.0,64.61
177,48.57,52.0,52.69
178,12.29,19.0,36.95
181,61.29,57.0,57.42
199,8.16,11.0,10.69
209,23.5,20.0,26.42
215,37.99,38.0,40.19
222,37.22,22.0,24.78
226,20.0,23.0,24.45
227,8.79,11.0,10.22
231,15.67,20.0,22.18
234,5.41,4.0,4.5
235,20.87,19.0,23.04
236,13.41,15.0,18.87
237,19.82,24.0,23.82
246,17.86,24.0,26.8
248,7.98,4.0,4.61
252,7.88,4.0,4.81
254,18.02,5.0,5.11
257,44.59,19.0,15.89
261,13.82,6.0,7.4
262,9.5,4.0,6.11
264,16.45,9.0,9.92
280,69.07,102.0,68.84
289,12.68,62.0,49.32
292,49.9,28.0,17.83
293,55.44,49.0,57.55
295,49.04,46.0,59.26
299,46.31,45.0,55.23
300,40.25,49.0,52.86
301,34.3,20.0,16.54
306,31.4,33.0,46.44
307,32.37,27.0,27.84
311,7.62,4.0,4.62
316,34.8,33.0,32.17
317,17.26,36.0,49.48
326,40.63,55.0,45.48
330,20.24,36.0,31.84
334,6.88,5.0,4.19
343,13.99,5.0,3.57
347,18.96,4.0,4.13
350,15.9,20.0,25.83
352,10.77,4.0,4.99
364,9.29,19.0,21.08
366,7.89,4.0,3.38
367,4.7,4.0,4.25
368,12.01,4.0,3.88
369,3.87,4.0,4.42
370,9.55,4.0,4.57
371,8.59,4.0,4.43
373,4.7,4.0,4.08
374,5.73,4.0,4.62
375,6.83,4.0,3.59
380,4.53,14.0,10.96
386,8.56,4.0,4.26
390,5.55,4.0,3.41
394,25.0,23.0,26.69
395,41.2,31.0,20.56
396,43.88,107.0,52.32
397,14.55,3.0,6.04
404,12.81,4.0,6.19
405,87.54,78.0,80.64
406,61.23,65.0,62.7
408,55.44,27.0,58.59
414,9.83,4.0,3.89
418,12.82,4.0,5.27
419,56.35,64.0,63.57
420,56.95,61.0,59.11
422,49.42,38.0,36.55
425,8.3,4.0,4.18
430,91.85,175.0,83.68
431,52.33,136.0,59.29
432,10.77,4.0,12.76
439,9.01,4.0,4.23
441,120.35,105.0,94.46
444,40.81,43.0,40.6
445,54.33,52.0,59.53
446,9.46,4.0,4.33
452,93.37,87.0,71.18
459,57.14,60.0,56.72
462,128.33,107.0,114.13
464,76.66,91.0,82.71
465,88.46,101.0,99.13
466,118.04,96.0,113.72
471,52.51,58.0,50.42
472,44.65,57.0,42.47
