,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,91.58,89.0,87.61
2,39.27,84.0,72.31
3,37.32,2.0,22.15
5,94.05,110.0,92.43
6,99.41,111.0,101.83
7,91.58,104.0,87.61
8,91.07,104.0,88.24
9,61.51,100.0,87.0
10,32.06,2.0,20.9
11,110.59,110.0,114.27
12,107.98,111.0,111.45
13,108.75,111.0,107.45
14,105.51,113.0,109.79
15,122.23,120.0,120.15
16,54.36,96.0,34.55
17,39.58,3.0,29.41
18,124.36,113.0,118.56
21,101.86,107.0,106.41
23,54.75,96.0,42.27
24,43.16,3.0,30.77
25,122.74,108.0,117.17
26,105.26,111.0,109.79
28,123.29,120.0,118.79
29,93.72,113.0,94.2
31,44.2,2.0,28.58
33,126.54,120.0,120.67
34,124.36,122.0,120.45
36,115.16,123.0,121.13
37,64.06,98.0,94.91
38,37.57,2.0,22.15
39,111.64,101.0,103.29
40,114.87,124.0,119.14
42,106.8,112.0,108.14
43,89.27,95.0,89.34
48,115.26,117.0,119.07
49,119.24,121.0,118.94
50,118.73,121.0,118.31
51,55.46,101.0,92.75
53,113.06,110.0,111.35
57,122.19,123.0,119.92
59,51.7,2.0,38.89
60,121.94,115.0,120.29
62,64.34,64.0,67.29
63,81.49,70.0,88.01
65,30.32,41.0,22.15
66,29.9,2.0,21.55
67,64.58,58.0,67.29
68,87.56,87.0,85.56
70,64.76,63.0,66.66
71,58.83,58.0,66.04
73,27.76,6.0,26.41
74,64.91,57.0,66.66
75,62.96,57.0,66.66
77,61.73,60.0,69.61
78,62.45,54.0,66.66
80,25.24,2.0,23.44
82,64.67,66.0,67.29
83,65.9,67.0,69.06
85,51.76,55.0,60.8
86,31.73,52.0,54.42
87,29.12,2.0,20.9
88,68.7,77.0,68.42
89,75.22,66.0,70.02
93,31.67,58.0,28.18
95,97.8,88.0,98.48
96,101.46,100.0,98.74
97,104.31,103.0,101.71
99,93.02,106.0,97.64
100,60.96,71.0,70.29
101,36.4,2.0,29.94
103,104.56,108.0,101.19
105,98.18,92.0,91.77
107,54.22,86.0,38.49
109,101.59,112.0,101.04
110,104.38,115.0,102.03
112,104.56,96.0,102.03
113,93.95,110.0,103.38
114,49.05,75.0,70.21
115,25.56,3.0,20.9
116,95.2,96.0,97.96
117,94.81,102.0,97.41
118,91.11,91.0,95.49
120,99.67,109.0,98.35
121,53.18,82.0,77.92
122,53.18,3.0,37.13
123,95.2,104.0,58.42
