,ì˙ï ,é¿ê—
8,22.523262532587133,19.0
12,2.650872791710652,7.0
23,-2.3057125031242327,3.0
26,2.286974027869162,4.0
28,3.846874022420455,3.0
29,5.278227308323162,3.0
33,2.106769924030428,3.0
35,3.8916151377338224,6.0
37,-0.17052873761477066,3.0
47,6.180296751747039,8.0
52,0.10515794361013048,4.0
53,9.022384373028498,8.0
54,7.379238434942272,10.0
57,7.692901815300625,10.0
61,7.737254712472025,9.0
63,9.863859420134768,11.0
67,11.207559602941647,12.0
70,11.7494029642896,17.0
74,11.430814892092314,14.0
77,8.365957340590159,11.0
80,3.1821946508467955,4.0
81,9.386078448606078,12.0
86,1.2914784188198931,3.0
88,8.848308015241898,15.0
95,11.838319660716845,11.0
96,13.182942574454271,12.0
104,13.034359083712182,14.0
108,16.48090916802119,3.0
113,11.476050487687957,3.0
118,24.4004623803881,21.0
119,25.635701853035968,22.0
127,36.71945104795155,46.0
130,26.94540416224028,27.0
133,24.68228140395303,35.0
135,13.429454644970017,21.0
139,35.57547676386722,37.0
142,26.24208139152199,24.0
143,26.583085486891797,25.0
147,36.295699184761446,59.0
148,35.68581886548792,49.0
149,23.507102730734406,32.0
151,37.100959876449565,46.0
154,10.21194393045603,10.0
155,12.236294215926932,11.0
163,4.761408182690683,3.0
166,13.760005526994586,12.0
169,12.236056170020545,12.0
173,12.923165927762694,13.0
176,22.83066480293252,13.0
178,5.218321620007643,3.0
179,7.468213337218352,13.0
183,12.390122204942115,8.0
185,0.02402048137570209,3.0
186,12.235411100056131,13.0
189,12.40004168997218,11.0
196,5.801440689763798,9.0
197,10.312164030422844,12.0
200,5.953917263796897,4.0
201,5.920482959113649,3.0
212,0.9088180241102705,3.0
216,4.534921570420913,3.0
217,5.742764573782902,4.0
218,8.569932538864183,5.0
221,6.87600201021831,4.0
222,6.095387477737795,3.0
226,3.153628299194525,3.0
227,1.8529891772863227,3.0
233,0.2103549848413661,7.0
234,2.3917646030737956,5.0
238,8.269891611156178,14.0
239,8.332694418906552,6.0
241,12.494830869728284,4.0
242,35.986446322367016,14.0
243,28.843213493629257,21.0
246,30.935876169327507,14.0
251,17.36934949270897,27.0
252,16.2134064858414,24.0
253,15.670524621716005,23.0
257,40.55483676033168,31.0
258,25.89478497793281,29.0
259,27.39188928625814,23.0
261,14.74049260231702,11.0
266,30.855304060961082,36.0
272,30.667897429583405,4.0
273,27.723668041317175,3.0
274,38.56652773884235,4.0
275,26.56769725494827,3.0
276,31.125830890386922,4.0
278,44.812994922238396,35.0
281,46.20846225494669,60.0
287,49.78740436818727,34.0
290,19.876936716538186,3.0
291,47.51449714838171,34.0
292,53.16456602466874,36.0
294,49.47376411266454,73.0
300,45.572864379975236,63.0
304,35.78603312485406,39.0
308,55.700163618313354,62.0
312,63.3545133040946,66.0
318,41.08626695960592,46.0
324,38.486797920175434,49.0
325,34.053907274606246,43.0
327,61.06488771297161,66.0
329,62.57716921725586,64.0
336,41.032077622438614,41.0
338,30.353922866240765,36.0
345,12.006322664580289,28.0
354,15.518802847096548,3.0
359,8.117400400523307,4.0
361,8.256339271845038,7.0
362,21.533685143870223,9.0
