,ì˙ï ,é¿ê—
1,4.949718271108204,3.0
2,6.558755274070296,5.0
6,10.791404137306222,12.0
7,9.093014218302526,9.0
9,13.895401639320086,4.0
16,5.16231098593585,8.0
17,4.637119551309247,3.0
18,6.642849360941296,6.0
19,6.460225168913853,6.0
26,4.279657753779626,4.0
29,2.8548511812774278,3.0
30,5.647154425784453,5.0
31,5.793285988350597,3.0
32,9.543518477204316,3.0
38,4.768116224793254,3.0
41,7.3716006548750785,4.0
44,4.100800520008686,3.0
45,6.0218419706827655,3.0
54,5.354607225823221,10.0
55,8.43689142079208,9.0
56,4.916271150341045,7.0
59,1.1140098831035186,3.0
61,7.551297164500788,9.0
66,4.076999905437645,3.0
68,17.57664937534046,12.0
72,5.5538966923023825,3.0
73,2.3977869925316835,3.0
79,5.295273984248498,4.0
84,11.170905991796905,12.0
91,10.127282948997259,9.0
98,14.469884605872984,12.0
99,16.44524407584722,11.0
100,7.649333335149401,3.0
101,6.726397362144256,7.0
103,19.5195579784693,14.0
105,18.34660624276009,15.0
107,0.8448100308474655,7.0
119,28.32779907839273,22.0
120,31.34552991683782,16.0
122,29.469911868410097,3.0
124,41.18853949366488,42.0
129,16.07546025437619,26.0
130,30.461755460735837,27.0
138,23.89420607441755,23.0
140,30.521024023869952,39.0
141,33.49339022299643,41.0
142,29.44402722738619,24.0
144,31.18690151652012,40.0
146,40.59911470320769,43.0
151,40.14468681910288,46.0
153,9.36996718214643,27.0
154,6.495574327765475,10.0
155,8.58721142313852,11.0
163,6.615151251335649,3.0
166,14.001053235308563,12.0
171,4.712147707541215,3.0
178,5.062829162206156,3.0
180,9.778113913649571,14.0
181,10.909300762388655,15.0
185,2.7284702305708124,3.0
186,11.609402052595163,13.0
190,11.696272112801577,16.0
192,8.409651433036197,6.0
202,6.1078758183362885,6.0
209,6.797318734519929,3.0
212,2.6174660953359465,3.0
213,3.7785528544451936,3.0
215,4.852361590012807,4.0
217,4.254776052709905,4.0
221,5.767129666252969,4.0
235,4.029852808821743,6.0
239,7.7605863565420234,6.0
240,9.16914354215142,3.0
243,21.083853915220732,21.0
249,24.820174986734003,40.0
251,23.216431021708228,27.0
254,16.143919859881105,4.0
255,5.061250327546984,3.0
266,22.72609768756019,36.0
269,25.167505566540644,3.0
272,29.939939087408707,4.0
274,31.15400385308567,4.0
275,43.882598212505265,3.0
276,42.937423281796185,4.0
280,55.97704254556314,62.0
282,32.8970281376208,3.0
283,25.821212402545594,3.0
286,54.55671647436645,34.0
287,45.79451229058013,34.0
288,62.770837191140146,33.0
292,62.770837191140146,36.0
296,38.98273309713163,43.0
298,43.6871513890454,63.0
301,51.29280094606941,64.0
307,53.35768520011723,62.0
309,51.45916763465934,63.0
312,60.44520452681064,66.0
314,53.48916874316208,64.0
328,45.528692740633616,43.0
329,61.505850765014955,64.0
332,33.31959314703813,34.0
333,49.11139769042885,50.0
339,29.671559916106588,36.0
343,41.90217341172955,59.0
344,22.505984692705667,57.0
346,7.177321561910822,30.0
350,11.315258790719538,6.0
353,26.42741318233908,4.0
357,35.36648591730683,17.0
358,15.968428433765286,12.0
363,9.416377255680127,6.0
