,ì˙ï ,é¿ê—
1,4.241985580337355,3.0
2,4.322456170430382,5.0
3,4.609942982029675,3.0
5,11.386106069626464,8.0
6,12.148802881695518,12.0
7,10.135405314480309,9.0
9,8.76336785466935,4.0
10,2.7926024550833235,3.0
11,9.867719635522572,13.0
12,5.8176953760513195,7.0
15,6.512947447288306,9.0
16,6.534196631155307,8.0
17,3.6197877673638525,3.0
18,5.442859731739094,6.0
20,4.802307007859689,4.0
21,5.044554203322527,4.0
23,3.231464662281694,3.0
24,4.247620498181158,4.0
25,6.855998899397178,5.0
26,2.919260048134003,4.0
27,2.719282098587945,6.0
28,3.288890000756523,3.0
29,3.091858444475602,3.0
30,3.0151661249239083,5.0
31,2.957279669361301,3.0
32,4.630193844129396,3.0
34,3.7757626117270475,4.0
35,6.6623684038137405,6.0
36,5.904734703782653,4.0
37,2.9972789548918826,3.0
38,3.8926318238530078,3.0
42,6.0941892065470595,3.0
44,2.808854756348829,3.0
46,8.5633293707262,8.0
48,5.224724344063264,6.0
52,3.266135021874969,4.0
54,8.32047072851651,10.0
55,9.214038947683623,9.0
57,8.479627891965904,10.0
59,3.3119810785192643,3.0
60,8.555831835280804,10.0
61,7.080724706123159,9.0
63,13.573517825604174,11.0
64,7.951820351706781,9.0
65,3.641535164878222,3.0
66,2.8542771293153506,3.0
67,12.963996928068127,12.0
69,17.015342241756358,13.0
70,16.097373403166113,17.0
72,4.2053087202999295,3.0
76,12.305095239034658,13.0
77,9.08518711579834,11.0
78,10.159778794315384,12.0
79,5.134071705771308,4.0
80,3.339901029891128,4.0
82,10.517912808615504,10.0
83,11.723816511929126,12.0
84,12.075304845750829,12.0
86,3.2742951492001424,3.0
87,2.3474617811543936,3.0
88,13.499750404673144,15.0
90,6.959502589953114,11.0
91,9.020350538901733,9.0
92,8.309160985644386,8.0
94,3.474979289473444,4.0
97,12.58312082404714,13.0
98,12.004658938462816,12.0
99,13.405379895600088,11.0
100,4.0080523623670095,3.0
101,5.028404789383365,7.0
102,15.70089194995778,16.0
103,12.53243353352379,14.0
104,12.490917259191898,14.0
105,14.419744172558604,15.0
106,25.014376049444774,18.0
107,3.9032025238204664,7.0
109,27.84709821753671,25.0
110,28.362225443393086,27.0
111,24.19962236434713,24.0
112,7.348931957492214,3.0
113,8.072300334659499,3.0
114,10.29680608561267,10.0
118,22.132604710331258,21.0
120,22.520600639487657,16.0
121,3.8667872316449436,7.0
122,21.283896439434052,3.0
123,39.93197124214327,40.0
124,41.59841964433451,42.0
125,39.25005654670536,46.0
126,44.22816849211233,46.0
127,42.523931810694535,46.0
129,23.04645354367423,26.0
130,30.06276713011979,27.0
131,46.464703196380654,60.0
133,33.33912684000443,35.0
134,25.74208721969485,29.0
136,13.96758195242749,19.0
138,24.491695434953982,23.0
139,38.148935416555425,37.0
140,40.85197227860634,39.0
141,40.664597604164506,41.0
144,35.26608598061993,40.0
145,42.04152512978294,42.0
146,42.12551736235515,43.0
147,45.506383709815665,59.0
148,46.07158439951096,49.0
149,30.24171444745278,32.0
150,24.53453714351134,24.0
154,10.57491190805701,10.0
155,9.967405700101986,11.0
156,4.323430455901963,3.0
158,10.411713253594423,12.0
159,7.828899396767522,9.0
160,8.404722437188784,9.0
163,3.4218922425697094,3.0
164,2.0606055442869504,3.0
168,13.305044619888267,13.0
170,8.405092397174892,4.0
171,3.0630788989797173,3.0
172,1.4234917168316574,3.0
173,14.529250186283022,13.0
174,15.039044550761474,13.0
175,4.301926593493705,4.0
178,5.2217251791861345,3.0
179,10.636951240366782,13.0
182,15.31603167543484,14.0
185,-0.033979870977976154,3.0
186,11.123727855593478,13.0
187,12.3694831074203,9.0
189,11.651460993450815,11.0
190,15.286774924144636,16.0
191,10.86040376834864,11.0
192,4.997702070579307,6.0
193,17.096920254744045,15.0
194,10.27549793744485,8.0
195,7.942440497925443,7.0
196,10.6111248209049,9.0
199,5.683501092482918,5.0
200,4.6572491764960295,4.0
201,3.4936263065640536,3.0
204,4.50137291403289,3.0
205,3.865974104708726,3.0
206,1.352929067013488,3.0
207,3.9343728595304595,4.0
209,4.794788078410438,3.0
211,4.373838520474479,5.0
214,4.010539426922614,4.0
215,3.4644979827674343,4.0
216,2.6872880022133794,3.0
217,6.847345463812467,4.0
220,4.382868312329393,4.0
221,3.213659437353134,4.0
223,3.808490297173388,4.0
224,6.481186202870787,4.0
225,3.284780336152366,4.0
226,3.0050143154534616,3.0
227,1.113742527925438,3.0
228,6.455242872185924,5.0
230,3.7442868543373877,6.0
231,7.730735648790089,8.0
232,4.792018261295151,4.0
234,2.4766253798033597,5.0
235,4.783922660027564,6.0
236,4.042461454190426,4.0
237,6.998055279989724,6.0
238,11.407141218015553,14.0
240,4.805302488689613,3.0
241,7.0385757740103205,4.0
242,17.6812465702057,14.0
243,19.751009466409144,21.0
244,8.320509183363662,7.0
245,15.524365267755472,12.0
246,24.819520983646722,14.0
248,23.299092590891437,26.0
249,34.86026432635407,40.0
251,24.2263033223549,27.0
252,20.90134850407579,24.0
253,24.358402245885326,23.0
254,6.109842281646706,4.0
255,1.4751927736479253,3.0
256,25.830956226754974,26.0
257,32.03967568254449,31.0
259,21.402833707721875,23.0
260,27.981412655502293,26.0
262,2.985882015444277,4.0
263,26.91498226514545,31.0
265,23.60270826466579,26.0
266,36.273411926877614,36.0
267,30.754298303663916,40.0
270,29.486387370892984,36.0
271,27.8920427224877,35.0
272,15.552068539848419,4.0
273,12.155927278283109,3.0
274,18.450914771791492,4.0
276,13.275477610488936,4.0
278,38.87728532353781,35.0
279,41.07452960075779,41.0
280,50.08285083976109,62.0
282,7.318146584332226,3.0
283,4.385260692571374,3.0
284,14.230894720857785,4.0
285,39.239279960635436,32.0
286,41.98767463835576,34.0
288,41.798948405808716,33.0
289,18.77052353190097,14.0
290,8.80464293947712,3.0
291,45.034960007429206,34.0
292,50.20497426951058,36.0
293,45.74216938767846,34.0
294,62.87670282939391,73.0
295,64.65420049144637,92.0
296,42.0022392151832,43.0
297,38.30234363481252,45.0
298,58.23086609594349,63.0
299,53.42111255406108,60.0
300,52.659910428811294,63.0
301,64.63828676158163,64.0
302,53.76013184308583,57.0
303,39.22865777679536,44.0
304,37.21062320502617,39.0
306,62.03921619247889,67.0
307,62.04283033621456,62.0
308,53.58626392042706,62.0
309,58.03650035089111,63.0
310,40.39148891342616,43.0
313,59.57979807674727,68.0
314,60.933744637665406,64.0
316,38.91118461876806,44.0
322,61.86374493665582,66.0
323,61.53124135161655,62.0
325,40.00497186154741,43.0
326,66.77291204096358,67.0
328,46.68425592120985,43.0
330,66.69800924946605,66.0
331,36.970574774200976,36.0
334,47.16661387900807,55.0
337,54.30960553505972,52.0
338,34.4118004480485,36.0
340,48.920389951026785,50.0
343,46.399513989010835,59.0
345,20.593066564037503,28.0
347,19.29160427070092,20.0
348,7.066865675918976,4.0
350,8.085897026849608,6.0
352,3.156624370382088,3.0
354,6.144751411853651,3.0
355,29.132210492738494,25.0
356,30.567964938444913,16.0
357,26.547117552648896,17.0
358,15.785171832647784,12.0
359,5.2959840281636135,4.0
360,4.0746712739783675,3.0
361,9.410651186173984,7.0
363,7.677210787568794,6.0
