,ì˙ï ,é¿ê—
0,3.236608455115482,4.0
1,1.1373294386906148,3.0
2,4.240259157862891,5.0
3,6.535806685933654,3.0
4,9.55864346483691,5.0
7,10.725407537864912,9.0
14,16.949097947620363,15.0
17,0.9275980177832951,3.0
18,2.240434093587823,6.0
30,3.38350436067495,5.0
34,6.489165392491208,4.0
35,6.611826380338482,6.0
38,6.843489956513896,3.0
40,9.5977827669654,4.0
42,5.776276166676085,3.0
47,6.60272316429514,8.0
50,7.09253371291639,8.0
57,6.854260199847029,10.0
66,2.7611166938503184,3.0
81,11.510690849183726,12.0
82,8.708295412898245,10.0
83,8.904475549023106,12.0
86,-1.437795913656658,3.0
87,-0.05887321187063778,3.0
89,12.155590646373591,12.0
95,12.971945966752504,11.0
99,12.118366394697391,11.0
101,0.622474269997113,7.0
104,12.978936605978747,14.0
105,18.03888219285239,15.0
106,25.652383737251633,18.0
108,10.862405883768615,3.0
110,28.475479869999823,27.0
111,27.053602052635863,24.0
113,14.325067912468537,3.0
116,29.702841163724923,20.0
117,17.833054402311703,14.0
121,12.606814626045663,7.0
126,41.45413669754471,46.0
129,18.381191743653314,26.0
133,22.694433354765547,35.0
134,20.272152480861088,29.0
138,20.58687143422215,23.0
139,34.676068393476534,37.0
144,30.677574840212536,40.0
148,40.65864469573847,49.0
151,43.832652449072405,46.0
159,10.454557606246327,9.0
160,8.344191117775948,9.0
164,3.677330683643495,3.0
167,12.597205309500682,12.0
168,14.494584012332094,13.0
176,24.210841872305373,13.0
178,2.8804358212007712,3.0
181,10.75794366222422,15.0
185,-1.2046361680371787,3.0
186,9.32193307162641,13.0
195,8.125251836711048,7.0
196,4.626480064709271,9.0
201,5.208997044300678,3.0
202,5.865629827034349,6.0
203,3.83455619678592,4.0
210,5.812479062782266,6.0
214,1.2181851569428641,4.0
215,2.2979238247158005,4.0
220,6.826118101804756,4.0
226,9.33175928956308,3.0
228,6.682959135832479,5.0
229,6.395361144923754,4.0
230,2.6108826637123195,6.0
236,3.9775124656948986,4.0
237,8.327959621794022,6.0
242,27.796901737530874,14.0
243,17.57651591660688,21.0
251,26.31998645304377,27.0
253,25.88626426196162,23.0
255,2.972464035197695,3.0
256,33.172045003436125,26.0
264,21.65711096503968,29.0
268,10.658974675735637,27.0
270,26.58115691767695,36.0
274,28.035592098668868,4.0
279,47.04511759460304,41.0
281,53.43959414968473,60.0
282,27.630723899174,3.0
283,33.435570045703,3.0
284,45.77937352496206,4.0
285,51.78375552194986,32.0
288,55.8131306192134,33.0
290,33.435570045703,3.0
292,52.85367569297911,36.0
296,35.00232338653476,43.0
305,56.20484754513745,67.0
306,50.726716148560484,67.0
309,58.253193350574634,63.0
316,50.96960082374624,44.0
318,50.59679778255084,46.0
322,59.739996402755324,66.0
323,60.427535930787506,62.0
326,58.854210077789226,67.0
327,58.51259175960678,66.0
329,61.90933629998355,64.0
331,41.535734493827114,36.0
334,30.74373937881191,55.0
335,21.928456085070604,55.0
341,48.65267937749556,61.0
347,19.25512344545686,20.0
354,13.034901839552834,3.0
359,7.7691215315920745,4.0
362,14.937278991660468,9.0
364,13.947468301213668,5.0
