,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-04-01,3.0,0.012500000000000002,0.1,0.0,3,0,25.0,25.0,25.0,25.52291666666667,26.9,24.5,2021,4,1,3,0,0,0,1,0,0,0,0.0,7.0,18.050000000000004,1.325,60.291666666666664,17.366666666666664,21.2,14.8
2021-04-02,2.0,0.008333333333333333,0.1,0.0,2,0,25.0,25.0,25.0,25.03125,26.7,23.1,2021,4,2,4,0,0,0,0,1,0,0,0.0,1.0,10.209999999999999,1.5333333333333334,63.083333333333336,16.662499999999998,19.9,14.5
2021-04-03,2.0,0.008333333333333333,0.1,0.0,2,0,25.0,25.0,25.0,24.72708333333333,25.5,24.1,2021,4,3,5,0,0,0,0,0,1,0,0.0,8.5,20.63,1.2375000000000003,62.625,17.633333333333333,21.0,14.4
2021-04-04,3.0,0.012500000000000002,0.1,0.0,3,0,25.0,25.0,25.0,24.48541666666667,24.9,24.1,2021,4,4,6,0,0,0,0,0,0,1,4.0,2.3,14.31,1.7875000000000003,74.125,18.758333333333336,22.4,16.0
2021-04-05,2.0,0.008333333333333333,0.1,0.0,2,0,25.0,25.0,25.0,24.82291666666667,25.6,23.9,2021,4,5,0,1,0,0,0,0,0,0,9.0,0.0,3.0900000000000003,1.7124999999999997,90.0,13.508333333333328,17.1,9.4
2021-04-06,3.0,0.012500000000000002,0.1,0.0,3,0,25.0,25.0,25.0,23.92916666666667,25.0,23.2,2021,4,6,1,0,1,0,0,0,0,0,0.5,1.7000000000000002,14.27,1.8041666666666665,65.08333333333333,11.020833333333334,14.5,7.4
2021-04-07,2.0,0.008333333333333333,0.1,0.0,2,0,25.0,25.0,25.0,23.652083333333334,26.0,21.5,2021,4,7,2,0,0,1,0,0,0,0,0.0,10.100000000000001,24.38,1.1,59.5,14.395833333333334,19.0,9.1
2021-04-08,3.0,0.012500000000000002,0.1,0.0,3,0,25.0,25.0,25.0,24.466666666666658,26.1,23.4,2021,4,8,3,0,0,0,1,0,0,0,0.0,9.1,20.82,1.6541666666666666,63.666666666666664,14.220833333333331,18.3,10.5
2021-04-09,2.0,0.008333333333333333,0.1,0.0,2,0,25.0,25.0,25.0,23.6875,26.1,21.7,2021,4,9,4,0,0,0,0,1,0,0,0.0,5.3999999999999995,17.78,2.2791666666666672,48.166666666666664,12.858333333333336,19.2,9.0
2021-04-10,3.0,0.012500000000000002,0.1,0.0,3,0,25.0,25.0,25.0,23.012500000000003,24.2,22.4,2021,4,10,5,0,0,0,0,0,1,0,0.0,11.299999999999999,23.95,1.979166666666666,41.083333333333336,11.4,16.2,7.1
2021-04-11,2.0,0.008333333333333333,0.1,0.0,2,0,25.0,25.0,25.0,22.46458333333334,22.9,22.0,2021,4,11,6,0,0,0,0,0,0,1,0.0,12.100000000000001,25.549999999999997,0.9499999999999997,56.583333333333336,13.458333333333336,17.3,7.9
2021-04-12,3.0,0.012500000000000002,0.1,0.0,3,0,25.0,25.0,25.0,23.041666666666668,25.4,20.7,2021,4,12,0,1,0,0,0,0,0,0,0.0,8.600000000000001,23.53,1.1333333333333333,60.666666666666664,15.150000000000004,18.8,10.4
2021-04-13,2.0,0.008333333333333333,0.1,0.0,2,0,25.0,25.0,25.0,24.25,25.6,23.3,2021,4,13,1,0,1,0,0,0,0,0,0.0,0.7,7.7,1.3458333333333332,78.25,16.095833333333328,18.8,14.1
2021-04-14,2.0,0.008333333333333333,0.1,0.0,2,0,25.0,25.0,25.0,24.57083333333334,26.7,22.4,2021,4,14,2,0,0,1,0,0,0,0,17.0,0.0,4.52,2.0166666666666666,95.625,15.41666666666667,19.1,8.6
2021-04-15,3.0,0.012500000000000002,0.1,0.0,3,0,25.0,25.0,25.0,23.77916666666667,25.6,21.7,2021,4,15,3,0,0,0,1,0,0,0,0.0,10.200000000000001,25.500000000000004,1.2625000000000002,53.291666666666664,11.737499999999999,16.6,7.2
