,電力消費量,日平均入力比,日最大入力比,日最小入力比,日空調時間数,日全負荷運転時間数,日平均設定温度,日最大設定温度,日最小設定温度,日平均室内温度,日最大室内温度,日最小室内温度,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,降水量(mm),日照時間(時間),日射量(MJ/㎡),風速(m/s),相対湿度(％),平均外気温度,最高外気温度,最低外気温度
2021-04-01,4.0,0.006666666666666667,0.04,0.0,0,0,24.39999999999999,27.0,21.0,26.603571428571428,45.0,21.4,2021,4,1,3,0,0,0,1,0,0,0,0.0,7.0,18.050000000000004,1.325,60.291666666666664,17.366666666666664,21.2,14.8
2021-04-02,5.0,0.008333333333333333,0.04,0.0,0,0,24.39999999999999,27.0,21.0,26.81607142857143,47.0,22.0,2021,4,2,4,0,0,0,0,1,0,0,0.0,1.0,10.209999999999999,1.5333333333333334,63.083333333333336,16.662499999999998,19.9,14.5
2021-04-03,4.0,0.006666666666666667,0.04,0.0,0,0,24.39999999999999,27.0,21.0,26.57083333333334,42.0,22.6,2021,4,3,5,0,0,0,0,0,1,0,0.0,8.5,20.63,1.2375000000000003,62.625,17.633333333333333,21.0,14.4
2021-04-04,5.0,0.008333333333333333,0.04,0.0,0,0,24.39999999999999,27.0,21.0,27.264880952380953,48.0,23.0,2021,4,4,6,0,0,0,0,0,0,1,4.0,2.3,14.31,1.7875000000000003,74.125,18.758333333333336,22.4,16.0
2021-04-05,4.0,0.006666666666666667,0.04,0.0,0,0,24.39999999999999,27.0,21.0,27.835714285714293,53.0,21.7,2021,4,5,0,1,0,0,0,0,0,0,9.0,0.0,3.0900000000000003,1.7124999999999997,90.0,13.508333333333328,17.1,9.4
2021-04-06,12.0,0.02125,0.22,0.0,2,0,24.39999999999999,27.0,21.0,25.757738095238093,43.0,19.8,2021,4,6,1,0,1,0,0,0,0,0,0.5,1.7000000000000002,14.27,1.8041666666666665,65.08333333333333,11.020833333333334,14.5,7.4
2021-04-07,5.0,0.008333333333333333,0.04,0.0,0,0,24.39999999999999,27.0,21.0,24.81488095238095,39.0,18.5,2021,4,7,2,0,0,1,0,0,0,0,0.0,10.100000000000001,24.38,1.1,59.5,14.395833333333334,19.0,9.1
2021-04-08,4.0,0.006666666666666667,0.04,0.0,0,0,24.39999999999999,27.0,21.0,25.104761904761904,41.0,18.3,2021,4,8,3,0,0,0,1,0,0,0,0.0,9.1,20.82,1.6541666666666666,63.666666666666664,14.220833333333331,18.3,10.5
2021-04-09,5.0,0.008333333333333333,0.04,0.0,0,0,24.39999999999999,27.0,21.0,24.168452380952385,40.0,17.5,2021,4,9,4,0,0,0,0,1,0,0,0.0,5.3999999999999995,17.78,2.2791666666666672,48.166666666666664,12.858333333333336,19.2,9.0
2021-04-10,4.0,0.006666666666666667,0.04,0.0,0,0,24.39999999999999,27.0,21.0,23.117261904761904,26.0,20.0,2021,4,10,5,0,0,0,0,0,1,0,0.0,11.299999999999999,23.95,1.979166666666666,41.083333333333336,11.4,16.2,7.1
2021-04-11,5.0,0.008333333333333333,0.04,0.0,0,0,24.39999999999999,27.0,21.0,23.377380952380957,31.0,20.8,2021,4,11,6,0,0,0,0,0,0,1,0.0,12.100000000000001,25.549999999999997,0.9499999999999997,56.583333333333336,13.458333333333336,17.3,7.9
2021-04-12,4.0,0.006666666666666667,0.04,0.0,0,0,24.39999999999999,27.0,21.0,24.43392857142857,38.0,18.4,2021,4,12,0,1,0,0,0,0,0,0,0.0,8.600000000000001,23.53,1.1333333333333333,60.666666666666664,15.150000000000004,18.8,10.4
2021-04-13,5.0,0.008333333333333333,0.04,0.0,0,0,24.39999999999999,27.0,21.0,26.51547619047619,54.0,20.6,2021,4,13,1,0,1,0,0,0,0,0,0.0,0.7,7.7,1.3458333333333332,78.25,16.095833333333328,18.8,14.1
2021-04-14,4.0,0.006666666666666667,0.04,0.0,0,0,24.39999999999999,27.0,21.0,28.546428571428567,67.0,21.5,2021,4,14,2,0,0,1,0,0,0,0,17.0,0.0,4.52,2.0166666666666666,95.625,15.41666666666667,19.1,8.6
2021-04-15,5.0,0.008333333333333333,0.04,0.0,0,0,24.39999999999999,27.0,21.0,24.788095238095238,50.0,17.8,2021,4,15,3,0,0,0,1,0,0,0,0.0,10.200000000000001,25.500000000000004,1.2625000000000002,53.291666666666664,11.737499999999999,16.6,7.2
2021-04-16,9.0,0.015833333333333335,0.22,0.0,1,0,24.883333333333322,28.0,21.0,25.19821428571429,43.0,19.2,2021,4,16,4,0,0,0,0,1,0,0,0.0,3.6999999999999997,14.329999999999998,1.0000000000000002,64.25,14.50416666666667,18.0,10.3
2021-04-17,5.0,0.008333333333333333,0.04,0.0,0,0,26.799999999999997,28.0,24.0,26.2625,49.0,21.2,2021,4,17,5,0,0,0,0,0,1,0,28.5,0.0,4.659999999999999,0.6,78.45833333333333,15.845833333333331,18.0,14.9
2021-04-18,4.0,0.006666666666666667,0.04,0.0,0,0,26.799999999999997,28.0,24.0,25.589285714285708,50.0,21.7,2021,4,18,6,0,0,0,0,0,0,1,24.0,12.5,27.07,3.1249999999999996,53.625,17.4125,22.9,13.7
2021-04-19,5.0,0.008333333333333333,0.04,0.0,0,0,26.799999999999997,28.0,24.0,24.195833333333336,34.0,21.2,2021,4,19,0,1,0,0,0,0,0,0,0.0,12.200000000000001,26.31,1.7416666666666665,39.25,16.812500000000004,21.1,12.1
2021-04-20,4.0,0.006666666666666667,0.04,0.0,0,0,26.799999999999997,28.0,24.0,25.169047619047614,37.0,21.0,2021,4,20,1,0,1,0,0,0,0,0,0.0,12.200000000000001,25.54000000000001,1.0166666666666668,51.583333333333336,18.48333333333333,23.9,11.6
2021-04-21,5.0,0.008333333333333333,0.04,0.0,0,0,26.799999999999997,28.0,24.0,25.44107142857143,37.0,22.5,2021,4,21,2,0,0,1,0,0,0,0,0.0,12.5,26.660000000000004,2.5041666666666664,37.125,20.320833333333333,26.2,15.6
2021-04-22,5.0,0.008333333333333333,0.04,0.0,0,0,26.799999999999997,28.0,24.0,25.01488095238095,30.0,19.0,2021,4,22,3,0,0,0,1,0,0,0,0.0,7.499999999999999,22.65,3.0416666666666674,30.041666666666668,19.133333333333336,26.6,12.1
2021-04-23,4.0,0.006666666666666667,0.04,0.0,0,0,26.799999999999997,28.0,24.0,25.293452380952377,33.0,18.9,2021,4,23,4,0,0,0,0,1,0,0,0.0,11.700000000000001,27.63,1.4208333333333334,52.083333333333336,15.137499999999998,19.5,9.9
2021-04-24,5.0,0.008333333333333333,0.04,0.0,0,0,26.799999999999997,28.0,24.0,25.495833333333334,33.0,23.0,2021,4,24,5,0,0,0,0,0,1,0,0.0,11.9,24.189999999999998,0.9916666666666666,56.583333333333336,16.812500000000004,21.9,11.4
2021-04-25,4.0,0.006666666666666667,0.04,0.0,0,0,26.799999999999997,28.0,24.0,25.778571428571425,35.0,23.0,2021,4,25,6,0,0,0,0,0,0,1,0.0,4.8999999999999995,19.110000000000003,1.7583333333333335,60.125,17.854166666666668,24.1,12.2
