,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,2.54,9.05
1,10.01,9.13
3,4.97,32.08
4,10.37,20.18
6,4.36,5.09
7,8.93,9.28
8,4.63,20.91
9,25.63,0.13
10,5.89,17.41
11,7.8,11.7
12,3.97,1.58
13,1.15,0.16
14,7.0,17.53
15,2.45,8.12
18,28.65,9.46
19,9.68,1.25
21,1.15,11.01
23,36.68,3.53
25,11.05,13.39
26,5.2,21.85
27,4.68,26.19
30,24.98,9.66
31,0.04,34.76
32,25.67,55.3
33,29.06,10.7
34,3.36,17.27
35,1.95,6.25
36,2.88,0.48
37,24.39,6.95
38,1.06,9.78
39,42.24,3.44
40,11.25,0.22
41,27.72,13.57
42,25.89,16.0
45,0.75,3.46
46,1.21,10.46
47,13.61,6.82
48,14.42,2.74
49,31.72,32.94
50,10.1,5.73
53,5.82,14.07
54,0.56,0.39
56,4.44,22.71
57,0.61,14.35
58,50.05,64.11
59,11.28,32.16
60,1.89,11.67
61,8.35,3.34
62,1.07,4.63
63,0.04,1.61
64,15.55,4.09
65,18.2,25.15
67,2.05,7.0
68,2.56,2.03
69,3.29,8.73
70,4.26,4.52
71,4.92,8.44
72,13.74,8.45
73,28.57,23.29
74,0.26,14.6
75,0.3,3.78
79,2.89,24.46
82,1.65,1.04
83,2.62,14.41
84,2.82,1.52
87,0.99,12.32
88,2.85,17.34
90,1.31,14.61
91,11.66,2.9
92,0.02,2.34
93,21.89,69.85
94,41.14,10.85
95,1.27,16.58
96,1.4,25.02
97,4.71,31.63
98,9.47,8.83
99,20.26,17.4
101,14.3,6.88
104,1.46,9.08
105,5.48,0.15
107,8.94,19.0
110,0.04,4.82
111,2.89,22.56
112,34.51,28.5
113,58.3,26.59
114,19.85,40.76
116,2.66,14.1
117,7.99,5.27
118,0.89,15.99
119,6.3,26.25
121,43.75,29.18
122,213.96,194.98
124,2.91,0.14
126,0.17,6.14
127,5.4,10.26
128,1.64,7.66
131,7.51,9.24
133,0.23,5.94
134,2.98,20.08
135,10.98,6.94
137,0.12,6.53
139,1.05,9.28
140,1.81,3.63
142,3.09,9.83
145,1.45,9.69
146,2.14,17.56
147,8.11,8.53
149,6.44,0.38
150,0.71,2.34
151,1.05,9.4
153,10.63,14.08
154,3.93,1.41
156,60.44,36.94
157,31.94,34.9
158,1.97,12.03
159,5.4,7.69
162,11.9,10.92
163,6.37,20.83
164,10.84,1.34
165,0.95,11.55
168,8.1,10.35
170,21.3,76.4
171,3.38,81.54
172,33.42,25.44
174,9.72,0.24
175,1.7,10.29
176,10.85,29.97
178,10.54,13.27
179,2.29,8.28
180,4.58,71.8
181,4.55,56.67
182,2.93,14.72
184,45.2,55.07
186,3.11,5.78
187,19.13,9.63
189,0.76,14.25
190,8.55,58.84
191,2.45,4.07
192,2.19,8.44
194,11.89,12.2
195,5.94,10.25
196,4.05,0.07
197,3.14,24.63
198,1.92,3.44
200,19.54,21.66
201,33.11,2.06
202,8.27,34.16
203,16.98,1.71
204,12.93,0.34
206,53.01,41.96
207,1.71,8.16
208,8.51,20.3
210,2.55,9.48
212,10.76,11.17
214,9.5,12.13
215,9.4,7.36
216,11.47,26.66
217,34.12,3.98
219,1.22,14.61
225,9.2,5.58
226,8.86,60.11
227,34.97,36.84
228,9.44,46.32
230,8.62,29.88
232,16.55,8.81
233,7.44,18.65
235,21.18,12.68
236,15.56,33.82
239,12.39,19.05
242,10.79,18.93
244,7.75,3.35
245,2.89,29.27
246,10.6,4.23
247,13.6,11.22
248,8.51,6.5
249,1.39,4.29
251,4.12,2.19
252,1.56,0.23
254,30.86,32.73
256,6.24,1.09
257,1.94,1.9
259,1.15,0.76
260,2.03,4.05
263,2.83,1.25
264,1.72,9.49
265,7.87,2.34
267,4.85,2.55
268,3.38,1.08
269,63.41,115.96
270,13.5,11.73
271,6.23,10.65
272,60.94,0.26
274,268.59,119.55
275,225.19,257.87
276,57.5,117.88
278,5.48,12.15
280,2.59,3.12
281,4.83,6.65
282,37.43,113.51
283,7.89,20.02
284,50.78,96.71
285,8.81,21.99
286,8.45,10.08
287,8.82,6.8
288,7.72,17.27
289,6.27,84.87
290,51.72,91.21
292,8.7,10.0
293,20.21,23.25
294,4.71,4.09
295,13.28,21.41
296,1.87,17.41
299,5.16,16.15
300,2.33,4.99
301,0.53,3.97
302,1.7,15.45
304,8.97,4.2
305,4.21,4.61
306,1.82,0.36
308,0.46,3.26
309,2.48,1.95
310,8.96,7.02
315,1.82,21.21
316,11.45,6.16
317,3.19,9.7
318,4.25,9.81
319,1.19,1.65
320,0.72,0.93
322,3.54,1.83
323,0.25,8.32
325,3.37,0.64
326,5.24,5.86
330,0.26,1.73
332,1.46,10.38
333,3.42,8.26
334,2.02,0.64
335,4.2,1.08
336,1.62,13.15
338,0.66,7.4
341,4.05,4.06
342,0.01,9.13
343,4.28,2.52
344,4.56,7.53
347,1.35,4.68
348,8.24,2.13
350,13.75,0.57
351,0.35,23.54
353,43.49,27.59
356,20.46,53.91
358,20.52,12.67
360,5.29,57.71
361,1.46,38.4
363,2.59,11.25
364,0.9,5.48
