,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,6.55,30.88
3,72.0,53.23
7,34.58,39.3
8,7.4,85.56
12,90.11,24.76
16,30.7,45.07
17,11.22,89.19
18,70.3,35.66
21,8.76,32.83
26,10.18,22.75
38,168.93,36.36
39,145.19,26.9
43,36.59,37.66
45,94.78,28.3
46,9.1,0.57
48,8.29,25.16
50,30.54,33.28
51,53.73,25.24
55,20.41,26.09
56,1.03,15.8
58,102.71,92.75
60,28.77,26.54
61,16.0,10.98
62,20.78,8.34
66,43.3,24.54
68,69.78,3.88
73,83.34,68.95
82,17.42,17.35
89,9.37,8.04
91,7.98,8.24
97,20.59,39.6
98,10.57,16.66
101,81.97,58.48
102,23.55,11.05
103,7.67,21.62
106,20.37,40.49
112,401.82,8.25
116,51.61,41.2
133,29.82,32.39
134,29.21,42.15
137,25.3,27.04
139,14.23,27.67
140,11.86,24.3
143,14.84,9.6
144,30.34,16.49
147,27.44,24.87
149,22.27,9.11
150,8.7,3.31
153,70.21,34.76
156,179.66,5.78
159,0.78,1.87
160,15.7,6.03
161,11.7,4.24
162,36.18,10.33
164,1.24,60.85
165,24.58,1.91
170,32.54,39.41
171,53.1,36.62
179,21.14,11.51
185,150.73,102.58
186,0.97,23.15
187,61.74,8.67
198,47.51,30.72
201,116.91,27.22
203,9.28,16.47
204,249.58,47.98
208,205.26,19.63
212,9.16,8.94
213,140.0,26.22
215,28.65,21.14
223,12.27,25.75
234,116.81,26.91
235,17.29,21.25
239,1.2,16.17
244,57.08,42.26
245,6.34,38.88
252,10.75,2.82
253,3.7,17.95
254,218.99,69.47
262,113.22,133.08
263,19.55,22.54
266,44.83,8.45
267,56.63,25.61
268,59.45,22.53
274,534.28,157.89
275,550.22,92.64
281,31.34,5.54
282,565.03,67.15
292,54.25,31.39
293,52.14,60.49
299,29.01,5.72
300,30.56,16.55
301,30.41,11.92
306,16.42,4.26
310,11.64,1.58
313,10.43,14.27
316,9.3,0.47
317,19.41,13.32
319,19.89,1.61
322,2.97,2.23
324,16.81,25.1
325,9.1,6.83
333,12.84,21.09
341,25.44,9.79
350,166.36,27.22
357,91.02,33.89
360,139.88,36.21
361,228.68,177.4
362,126.74,63.1
363,108.78,15.08
364,196.01,40.93
