,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,5.26,3.0,2.83
2,5.22,5.0,5.22
4,11.6,5.0,3.99
5,16.29,8.0,9.54
9,4.71,4.0,4.62
10,4.68,3.0,3.53
12,4.86,7.0,6.9
13,6.42,5.0,4.76
14,14.41,15.0,17.78
17,1.19,3.0,3.38
18,4.79,6.0,5.13
20,5.12,4.0,4.02
21,2.3,4.0,4.32
23,3.99,3.0,1.52
24,4.17,4.0,4.56
27,1.83,6.0,3.91
28,3.56,3.0,3.39
29,3.87,3.0,1.95
30,3.73,5.0,4.43
31,3.55,3.0,4.18
33,2.29,3.0,3.28
34,3.28,4.0,3.73
36,4.07,4.0,3.73
37,3.57,3.0,3.24
38,4.29,3.0,2.95
39,10.51,6.0,7.42
41,3.2,4.0,4.3
43,8.24,7.0,7.86
47,8.93,8.0,7.66
49,4.74,4.0,3.96
50,8.66,8.0,7.14
51,3.22,3.0,2.19
52,1.42,4.0,3.68
53,7.12,8.0,7.86
54,9.27,10.0,10.84
55,8.92,9.0,8.27
57,7.73,10.0,9.49
58,4.1,3.0,3.91
59,3.01,3.0,3.4
60,7.44,10.0,8.99
61,10.78,9.0,9.9
62,10.57,10.0,10.26
63,11.58,11.0,10.79
65,3.94,3.0,4.38
67,12.4,12.0,11.2
69,15.75,13.0,15.34
70,12.76,17.0,17.57
71,12.25,13.0,13.17
72,6.31,3.0,3.39
73,2.24,3.0,1.31
75,12.92,13.0,11.72
76,10.6,13.0,11.88
77,11.18,11.0,12.35
78,10.64,12.0,11.03
80,3.67,4.0,3.86
83,9.09,12.0,12.24
85,9.54,12.0,11.55
86,3.56,3.0,1.92
87,1.04,3.0,2.38
88,11.16,15.0,12.58
91,9.62,9.0,8.12
92,8.97,8.0,8.58
93,0.68,3.0,2.47
94,1.51,4.0,4.53
95,10.49,11.0,8.99
96,12.91,12.0,14.93
97,17.2,13.0,15.07
98,10.98,12.0,11.67
99,11.79,11.0,12.1
101,1.36,7.0,4.23
104,11.57,14.0,15.31
105,19.4,15.0,13.35
106,26.04,18.0,20.97
107,4.07,7.0,5.12
108,9.4,3.0,3.17
109,29.8,25.0,29.7
110,30.05,27.0,27.0
111,27.67,24.0,26.58
113,15.0,3.0,1.74
115,15.0,11.0,12.33
116,23.45,20.0,23.93
120,21.77,16.0,16.54
122,23.37,3.0,9.7
124,38.91,42.0,41.43
125,38.04,46.0,37.66
127,37.79,46.0,41.01
128,25.13,24.0,26.62
131,38.38,60.0,52.5
133,27.87,35.0,32.52
137,19.59,23.0,21.02
138,24.02,23.0,24.38
139,36.44,37.0,31.3
140,34.43,39.0,37.22
141,38.39,41.0,41.85
142,27.21,24.0,26.95
143,26.49,25.0,27.77
145,35.67,42.0,37.27
148,38.71,49.0,45.73
149,28.04,32.0,31.92
150,25.31,24.0,26.96
151,38.06,46.0,41.84
152,31.01,38.0,33.48
153,19.2,27.0,25.62
154,11.68,10.0,9.76
155,12.72,11.0,13.12
161,13.8,11.0,11.17
162,15.41,13.0,12.2
163,4.19,3.0,2.15
164,4.75,3.0,2.89
165,18.23,15.0,14.9
166,13.99,12.0,11.98
168,14.78,13.0,16.45
169,12.31,12.0,10.79
170,5.53,4.0,3.67
171,2.11,3.0,1.82
172,3.17,3.0,2.28
173,15.1,13.0,11.13
174,17.27,13.0,13.68
175,6.84,4.0,4.06
176,19.99,13.0,16.64
177,5.09,3.0,2.66
178,3.74,3.0,3.45
179,8.89,13.0,14.68
181,13.57,15.0,25.61
182,13.44,14.0,16.59
183,11.87,8.0,7.97
184,2.38,4.0,2.53
185,0.19,3.0,1.59
190,13.88,16.0,26.46
191,11.74,11.0,11.12
192,6.37,6.0,6.46
193,18.05,15.0,15.96
195,7.2,7.0,7.95
196,7.8,9.0,9.19
197,11.01,12.0,11.9
198,4.7,7.0,7.68
199,4.95,5.0,4.16
201,5.35,3.0,2.85
202,6.68,6.0,6.61
203,1.62,4.0,4.34
204,4.14,3.0,2.4
207,2.19,4.0,3.82
208,4.73,3.0,3.67
209,4.83,3.0,2.97
210,7.11,6.0,5.21
212,2.93,3.0,2.77
213,2.93,3.0,2.63
215,6.02,4.0,4.18
216,3.13,3.0,2.5
217,6.24,4.0,4.06
219,2.06,5.0,5.15
220,2.49,4.0,3.21
221,6.56,4.0,4.05
223,5.35,4.0,2.64
225,5.14,4.0,3.93
226,4.47,3.0,4.36
229,3.31,4.0,4.92
230,4.88,6.0,4.94
231,7.53,8.0,7.78
232,4.31,4.0,4.38
233,2.84,7.0,7.27
234,3.17,5.0,4.69
235,4.53,6.0,6.19
236,3.98,4.0,3.21
237,7.53,6.0,6.1
239,8.08,6.0,6.62
240,2.52,3.0,3.4
241,7.6,4.0,4.68
242,21.57,14.0,17.82
243,18.77,21.0,20.73
244,8.41,7.0,6.91
245,20.74,12.0,8.3
246,22.66,14.0,13.69
250,17.25,23.0,24.9
251,24.34,27.0,26.83
254,10.1,4.0,4.48
256,28.77,26.0,26.93
258,25.21,29.0,28.15
259,23.01,23.0,23.02
260,27.26,26.0,24.09
261,15.86,11.0,16.15
263,28.68,31.0,28.91
264,26.04,29.0,27.66
265,25.59,26.0,27.25
266,29.75,36.0,36.81
267,26.92,40.0,38.15
270,23.4,36.0,31.3
271,27.44,35.0,31.79
272,18.44,4.0,4.21
273,12.9,3.0,4.04
274,20.35,4.0,6.66
275,22.55,3.0,4.28
276,17.99,4.0,5.23
280,46.08,62.0,59.97
282,18.6,3.0,3.3
283,13.76,3.0,3.51
284,25.66,4.0,6.4
285,42.84,32.0,39.75
286,46.96,34.0,41.75
288,44.0,33.0,44.3
290,21.45,3.0,4.66
291,43.15,34.0,44.16
292,44.75,36.0,40.57
293,40.03,34.0,42.14
296,28.54,43.0,35.14
298,46.05,63.0,56.63
299,44.17,60.0,51.11
300,48.2,63.0,56.84
302,46.52,57.0,53.18
303,31.66,44.0,38.95
304,30.37,39.0,35.3
306,63.26,67.0,67.68
307,66.04,62.0,61.91
308,59.82,62.0,60.99
309,63.81,63.0,65.54
310,43.57,43.0,43.43
311,44.15,45.0,44.75
312,63.26,66.0,63.85
313,64.56,68.0,64.71
314,64.23,64.0,64.3
315,62.77,76.0,63.96
317,43.71,52.0,45.79
318,45.8,46.0,43.33
319,62.7,68.0,63.78
320,61.42,64.0,59.62
322,59.68,66.0,62.77
323,58.93,62.0,61.1
324,43.75,49.0,54.03
326,59.68,67.0,63.2
328,42.92,43.0,42.34
330,59.5,66.0,65.37
331,36.25,36.0,40.16
332,35.54,34.0,32.74
333,52.72,50.0,58.44
335,33.99,55.0,55.06
336,36.84,41.0,37.36
337,45.26,52.0,53.24
339,20.94,36.0,35.5
341,46.69,61.0,58.14
342,45.78,50.0,45.75
344,38.68,57.0,55.94
345,14.94,28.0,26.3
346,15.69,30.0,22.17
349,14.07,7.0,7.03
350,14.26,6.0,6.63
352,6.65,3.0,3.48
353,12.7,4.0,4.55
354,6.53,3.0,3.15
355,33.35,25.0,32.08
356,34.17,16.0,26.31
358,20.8,12.0,13.77
359,6.49,4.0,6.44
362,19.85,9.0,11.98
364,13.23,5.0,6.38
