,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,21.8,8.72
1,50.07,4.47
2,34.27,3.97
5,11.53,7.1
7,31.3,2.5
8,0.94,8.66
10,24.97,11.97
11,10.63,4.11
12,25.19,0.15
14,8.17,1.06
15,15.93,8.21
17,67.68,25.22
18,22.68,16.51
19,9.02,0.67
20,30.56,11.92
23,38.02,3.28
24,19.29,5.67
25,78.16,1.67
26,26.1,11.51
27,18.52,9.35
29,3.73,13.31
30,18.96,3.78
31,46.24,12.21
32,26.4,10.13
33,9.71,4.24
34,21.09,4.87
36,19.49,8.66
37,58.74,6.34
41,6.35,9.56
42,55.07,4.91
43,1.41,0.74
44,40.44,28.77
45,5.83,4.95
47,19.55,1.0
48,23.82,7.94
49,49.87,2.34
50,10.14,2.02
51,62.18,7.29
52,70.94,4.12
55,22.62,4.38
56,17.81,8.11
57,8.49,5.58
58,32.31,0.37
59,21.02,0.41
63,1.06,0.17
64,15.9,4.82
65,31.69,2.5
66,44.2,8.47
67,3.84,2.08
68,14.28,2.35
69,15.6,0.26
70,21.43,0.63
71,3.63,1.57
72,4.86,1.31
73,3.0,8.66
75,1.31,0.68
78,3.55,2.19
79,34.93,0.34
83,14.63,2.33
85,1.51,1.1
86,0.51,3.46
87,66.32,10.15
88,19.02,4.68
89,20.86,4.7
91,13.83,8.32
92,0.37,3.36
93,18.99,5.62
94,11.74,4.3
95,5.64,1.24
97,11.74,4.46
98,2.88,3.54
99,6.33,1.29
101,27.27,3.43
102,5.53,1.84
104,1.19,3.56
108,20.07,40.64
109,13.69,11.33
110,5.01,1.04
111,7.01,1.17
113,171.06,25.71
115,29.86,3.55
116,14.05,0.59
117,6.58,2.39
118,7.27,6.13
120,31.83,0.4
121,28.43,1.07
122,556.21,71.15
123,2.85,2.12
125,12.86,5.48
126,8.5,2.85
128,3.59,0.95
129,15.01,0.09
130,3.95,0.13
131,20.9,4.95
132,3.16,3.17
135,14.18,1.6
137,0.36,3.33
138,4.39,3.25
139,2.52,1.22
140,3.39,1.24
142,2.29,2.7
143,8.04,4.47
144,11.79,3.04
146,1.67,2.7
147,20.72,3.73
150,4.48,3.55
151,4.56,1.59
153,33.75,2.57
154,6.72,3.63
155,2.02,1.73
156,94.27,6.88
157,73.21,1.21
158,12.58,5.51
159,6.12,2.36
160,14.58,0.77
161,7.5,1.31
162,15.24,0.8
163,10.91,16.68
165,7.64,3.97
166,16.11,0.27
167,1.44,2.46
168,6.53,2.86
171,93.02,20.33
172,47.67,9.12
173,2.27,3.53
174,20.81,3.95
175,34.83,19.51
176,27.53,1.85
177,56.54,10.85
183,10.26,0.28
185,106.89,26.25
186,5.32,2.51
187,37.39,0.08
189,13.32,0.47
190,10.82,26.3
191,20.66,2.08
192,51.56,5.98
193,17.43,2.21
194,19.82,0.21
195,17.32,4.48
197,10.1,6.91
198,35.49,3.19
200,47.55,3.41
202,5.42,19.19
203,19.29,2.54
204,42.65,16.07
205,42.48,17.9
206,22.04,12.29
208,1.25,14.47
209,23.08,12.48
210,42.44,5.55
211,7.13,3.21
213,1.31,4.72
214,8.77,0.03
215,17.58,9.96
216,29.47,4.92
220,11.84,6.93
222,51.8,16.27
224,59.0,6.76
225,21.37,3.78
226,35.82,18.23
228,1.56,4.42
230,63.53,3.22
233,55.43,8.44
234,11.8,1.31
236,0.9,4.04
237,13.62,18.65
238,19.27,4.53
239,18.62,6.63
242,38.2,1.87
244,13.39,1.0
247,50.78,3.75
248,12.65,0.34
249,0.55,0.72
250,15.11,0.03
252,6.26,0.25
255,33.98,6.87
257,16.51,0.47
258,6.86,0.33
259,2.67,0.76
263,10.69,2.83
264,5.25,2.48
266,6.38,0.88
268,6.07,0.9
269,172.77,22.99
270,26.7,2.55
271,20.76,1.14
272,324.55,26.77
273,397.09,8.16
275,612.12,5.46
279,11.25,13.34
280,0.78,5.97
281,4.87,1.11
284,264.2,45.64
285,46.12,3.12
286,40.86,1.05
287,30.76,4.59
289,27.48,20.79
290,484.23,95.23
292,26.19,12.19
293,10.79,10.71
297,9.31,2.47
298,8.35,1.77
299,10.16,0.89
301,8.32,0.26
302,2.76,3.31
303,2.2,2.57
304,8.22,5.26
306,8.29,0.57
308,7.29,2.5
309,2.01,1.07
311,12.46,3.91
312,9.73,5.68
313,8.88,4.35
314,0.82,0.03
315,12.85,10.35
317,19.61,3.66
318,3.06,0.64
319,10.33,0.99
321,12.26,4.86
323,3.72,6.42
324,8.88,4.41
325,2.25,1.04
326,17.8,3.86
328,2.12,0.06
330,11.49,1.43
331,5.68,0.62
333,7.93,1.97
334,3.25,0.18
336,9.91,0.33
337,0.58,0.48
338,1.81,1.38
339,10.8,7.5
340,8.77,9.95
341,11.4,1.46
343,10.24,0.88
344,11.79,1.83
345,16.76,0.68
346,30.5,4.79
347,8.07,0.46
348,30.43,0.54
349,18.37,6.61
350,17.61,1.28
351,2.03,6.27
352,19.47,1.55
353,198.29,15.63
354,19.54,15.55
355,31.81,6.96
356,81.66,16.56
358,23.02,2.41
360,96.99,9.57
361,25.37,5.54
362,1.49,5.04
363,7.96,1.13
