,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.59,3.0,3.11
2,3.43,5.0,4.82
4,6.35,5.0,3.8
5,12.96,8.0,9.2
6,11.92,12.0,13.71
9,5.87,4.0,2.73
10,2.66,3.0,3.08
11,10.81,13.0,11.95
13,5.98,5.0,5.18
14,13.7,15.0,15.5
15,7.63,9.0,10.17
19,5.52,6.0,6.53
20,4.73,4.0,3.4
22,5.76,4.0,3.6
23,0.81,3.0,2.44
24,2.25,4.0,4.51
25,3.82,5.0,4.5
27,3.28,6.0,5.45
28,2.56,3.0,3.45
29,4.38,3.0,2.5
30,3.24,5.0,5.07
31,2.48,3.0,3.82
32,5.22,3.0,2.73
33,1.88,3.0,2.79
34,3.87,4.0,3.75
35,6.36,6.0,6.28
36,4.21,4.0,3.81
37,3.17,3.0,3.03
40,3.23,4.0,3.76
41,3.49,4.0,3.83
42,3.68,3.0,2.78
44,5.49,3.0,3.6
47,7.31,8.0,7.96
49,5.86,4.0,4.0
52,2.01,4.0,3.93
53,8.95,8.0,8.14
54,8.6,10.0,9.5
57,9.38,10.0,9.35
59,2.38,3.0,3.4
63,11.55,11.0,10.45
64,10.22,9.0,9.26
65,3.41,3.0,3.81
67,12.1,12.0,11.55
69,16.68,13.0,13.81
70,17.23,17.0,18.13
71,13.54,13.0,12.66
72,4.9,3.0,3.62
74,13.06,14.0,13.54
75,11.86,13.0,12.83
76,12.45,13.0,12.88
77,10.14,11.0,11.68
78,11.48,12.0,11.49
79,4.32,4.0,4.15
80,3.04,4.0,3.91
81,11.84,12.0,11.68
83,11.78,12.0,12.05
84,12.78,12.0,12.48
85,11.98,12.0,11.83
86,2.28,3.0,2.09
87,1.55,3.0,1.99
88,14.2,15.0,14.53
90,10.08,11.0,10.27
92,8.22,8.0,7.86
93,2.9,3.0,2.43
94,4.24,4.0,4.33
95,10.17,11.0,10.3
96,11.1,12.0,12.69
99,11.57,11.0,11.7
100,2.64,3.0,1.85
104,12.25,14.0,14.13
105,17.75,15.0,14.37
107,3.73,7.0,5.74
108,0.76,3.0,1.21
109,29.48,25.0,29.97
110,28.16,27.0,28.35
111,21.04,24.0,23.94
113,10.74,3.0,3.56
114,13.6,10.0,10.9
115,11.16,11.0,11.7
117,16.12,14.0,15.19
118,21.17,21.0,20.32
119,22.74,22.0,23.87
120,21.16,16.0,17.83
121,4.73,7.0,6.63
122,18.39,3.0,10.48
123,39.7,40.0,41.09
124,40.88,42.0,42.88
125,43.49,46.0,42.43
126,44.96,46.0,44.59
127,44.06,46.0,43.37
128,25.12,24.0,24.86
129,19.7,26.0,25.52
130,28.64,27.0,28.15
131,49.75,60.0,54.32
132,45.23,44.0,45.09
135,19.66,21.0,20.95
136,16.71,19.0,18.59
138,22.44,23.0,23.01
141,40.57,41.0,42.25
142,24.81,24.0,25.72
145,39.3,42.0,39.52
146,41.18,43.0,39.71
148,43.8,49.0,47.77
151,42.97,46.0,44.43
152,35.27,38.0,33.56
154,8.12,10.0,9.74
155,8.51,11.0,11.08
157,5.82,3.0,3.02
158,11.09,12.0,12.0
163,3.24,3.0,2.09
166,14.29,12.0,11.91
167,11.26,12.0,11.77
168,13.38,13.0,13.22
169,11.7,12.0,11.32
172,2.66,3.0,3.19
173,13.87,13.0,12.95
174,15.05,13.0,13.83
175,3.58,4.0,3.66
176,19.15,13.0,13.78
177,3.72,3.0,2.61
178,2.82,3.0,3.34
180,13.94,14.0,19.3
181,14.66,15.0,18.94
182,16.0,14.0,13.47
183,9.61,8.0,8.02
184,1.97,4.0,2.04
188,11.26,13.0,12.2
189,10.9,11.0,10.85
190,14.76,16.0,21.23
191,11.16,11.0,11.19
192,5.89,6.0,5.8
193,16.36,15.0,14.61
194,9.82,8.0,7.84
195,7.47,7.0,7.68
196,7.86,9.0,9.98
197,11.77,12.0,11.67
199,6.73,5.0,5.33
200,4.7,4.0,3.63
202,4.71,6.0,6.04
205,3.94,3.0,2.69
206,1.1,3.0,2.47
207,3.39,4.0,3.57
209,3.26,3.0,3.73
210,6.31,6.0,5.32
211,7.31,5.0,5.89
214,1.92,4.0,3.77
216,3.75,3.0,3.52
217,4.79,4.0,4.02
218,5.75,5.0,5.09
219,6.02,5.0,4.85
220,3.08,4.0,3.66
221,3.89,4.0,3.54
222,5.75,3.0,3.41
224,5.47,4.0,4.43
225,3.14,4.0,3.01
226,3.31,3.0,3.67
227,2.25,3.0,2.51
228,5.69,5.0,5.39
229,4.96,4.0,4.75
230,3.9,6.0,5.18
231,7.82,8.0,8.04
232,5.48,4.0,4.56
233,5.81,7.0,6.47
236,3.68,4.0,3.65
237,11.13,6.0,6.38
238,11.1,14.0,14.31
240,-0.03,3.0,1.9
241,6.32,4.0,4.69
242,11.52,14.0,13.31
243,19.08,21.0,20.24
246,17.76,14.0,14.16
247,7.97,10.0,10.23
248,19.39,26.0,27.5
249,35.21,40.0,39.29
250,22.62,23.0,22.9
251,25.88,27.0,26.67
255,4.46,3.0,3.74
256,27.89,26.0,26.16
257,32.98,31.0,31.23
258,27.23,29.0,28.54
259,23.91,23.0,23.47
260,25.32,26.0,25.01
261,12.46,11.0,10.07
264,25.75,29.0,26.59
265,22.8,26.0,23.97
269,9.45,3.0,3.56
270,27.39,36.0,33.47
271,29.09,35.0,36.88
272,17.18,4.0,6.77
273,12.01,3.0,3.76
276,13.88,4.0,6.15
277,21.76,3.0,-1.37
278,35.69,35.0,40.67
279,45.97,41.0,46.48
280,48.3,62.0,58.89
283,7.98,3.0,0.03
284,14.94,4.0,5.65
285,36.97,32.0,33.61
286,44.91,34.0,36.05
287,42.97,34.0,36.17
288,48.0,33.0,42.71
289,17.53,14.0,18.86
290,15.28,3.0,5.99
291,33.95,34.0,44.46
294,62.52,73.0,69.82
295,64.18,92.0,76.31
296,38.95,43.0,40.83
297,39.22,45.0,44.27
298,52.67,63.0,58.35
302,54.7,57.0,51.65
303,34.77,44.0,42.39
