,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,8.11,4.0,4.25
1,3.55,3.0,3.78
2,4.68,5.0,5.69
3,2.52,3.0,3.26
5,15.88,8.0,11.45
7,11.95,9.0,10.39
8,23.37,19.0,25.21
9,5.68,4.0,5.04
10,3.1,3.0,2.3
11,8.84,13.0,11.58
12,2.11,7.0,6.4
13,10.29,5.0,4.94
15,6.28,9.0,9.8
16,7.47,8.0,9.14
20,6.57,4.0,3.68
21,7.23,4.0,3.2
23,1.63,3.0,2.19
24,0.2,4.0,3.73
25,6.85,5.0,3.93
27,1.94,6.0,5.25
29,3.05,3.0,3.2
33,1.83,3.0,3.88
34,2.31,4.0,4.15
35,7.59,6.0,6.6
36,4.34,4.0,4.23
40,1.6,4.0,4.4
41,5.45,4.0,4.05
42,4.69,3.0,3.78
43,9.43,7.0,7.72
44,5.9,3.0,3.49
46,8.94,8.0,7.58
47,6.12,8.0,8.3
50,9.25,8.0,8.01
51,3.72,3.0,3.21
52,-0.74,4.0,2.58
54,10.41,10.0,12.65
55,12.19,9.0,10.23
56,6.59,7.0,7.07
57,8.45,10.0,8.99
60,8.34,10.0,9.82
61,8.54,9.0,8.47
62,10.19,10.0,10.53
63,11.78,11.0,10.03
64,12.28,9.0,10.16
65,3.15,3.0,3.09
68,12.83,12.0,11.75
69,15.54,13.0,14.49
70,16.02,17.0,16.4
72,5.73,3.0,3.22
73,2.57,3.0,2.58
76,11.9,13.0,10.8
78,9.32,12.0,11.36
79,4.57,4.0,4.24
80,3.15,4.0,4.18
82,9.76,10.0,8.95
83,10.63,12.0,11.85
86,1.87,3.0,2.84
87,0.55,3.0,3.14
88,10.84,15.0,15.31
89,9.92,12.0,11.32
90,9.19,11.0,10.62
92,9.77,8.0,8.1
93,2.5,3.0,3.47
94,3.08,4.0,4.32
95,9.01,11.0,10.66
97,12.05,13.0,15.32
98,12.46,12.0,14.95
99,12.18,11.0,13.0
100,1.73,3.0,1.27
101,3.97,7.0,5.82
102,18.75,16.0,22.24
103,19.59,14.0,12.43
106,22.22,18.0,25.45
107,2.59,7.0,9.14
108,0.59,3.0,3.12
109,29.7,25.0,32.96
110,28.52,27.0,30.77
111,22.26,24.0,28.13
112,10.35,3.0,5.44
113,10.39,3.0,5.9
114,16.01,10.0,14.28
115,13.2,11.0,15.17
119,24.41,22.0,26.9
122,19.1,3.0,7.25
123,38.87,40.0,37.87
124,41.83,42.0,36.47
125,39.74,46.0,35.61
128,24.82,24.0,25.09
131,44.53,60.0,47.51
132,42.47,44.0,46.12
133,32.65,35.0,32.45
134,25.27,29.0,22.28
135,15.9,21.0,19.84
136,14.28,19.0,15.58
138,23.95,23.0,22.68
141,38.71,41.0,39.09
142,24.23,24.0,24.54
145,41.47,42.0,38.88
146,42.56,43.0,34.31
147,44.52,59.0,47.39
148,42.97,49.0,47.4
149,28.32,32.0,34.04
150,25.58,24.0,24.94
151,41.66,46.0,39.35
152,31.48,38.0,30.58
153,17.32,27.0,24.9
154,11.65,10.0,11.02
156,6.47,3.0,2.57
162,15.04,13.0,15.74
163,5.64,3.0,3.1
164,3.07,3.0,3.38
165,15.03,15.0,13.88
166,14.01,12.0,11.69
167,13.4,12.0,11.4
170,6.01,4.0,4.23
171,0.9,3.0,1.54
172,-1.19,3.0,2.59
173,12.84,13.0,11.55
174,16.76,13.0,16.59
175,-0.16,4.0,3.01
176,20.09,13.0,18.23
177,4.17,3.0,3.31
178,4.25,3.0,3.14
180,12.85,14.0,33.16
182,16.69,14.0,17.81
184,1.82,4.0,4.28
187,14.04,9.0,10.61
188,13.8,13.0,11.14
189,12.9,11.0,12.06
190,11.92,16.0,32.18
191,12.64,11.0,15.39
192,8.38,6.0,6.15
193,15.39,15.0,16.55
194,9.98,8.0,8.75
195,6.9,7.0,7.84
197,11.8,12.0,9.33
198,7.04,7.0,7.26
199,6.3,5.0,5.79
200,5.47,4.0,3.34
201,4.62,3.0,2.81
202,5.99,6.0,7.21
203,5.43,4.0,4.48
204,2.66,3.0,2.55
205,2.85,3.0,4.3
206,0.96,3.0,3.39
207,4.86,4.0,4.29
212,2.93,3.0,3.58
213,2.42,3.0,2.68
215,4.88,4.0,3.95
219,4.19,5.0,5.08
220,3.45,4.0,4.3
222,4.59,3.0,2.65
223,5.11,4.0,3.57
224,7.23,4.0,4.21
225,4.28,4.0,3.56
227,1.61,3.0,3.03
228,4.49,5.0,4.13
229,5.2,4.0,5.06
230,3.79,6.0,6.65
231,7.58,8.0,6.64
232,5.93,4.0,3.5
235,4.12,6.0,5.3
236,4.36,4.0,3.66
237,5.14,6.0,4.84
238,13.83,14.0,14.36
239,5.69,6.0,4.99
240,1.89,3.0,2.77
241,4.23,4.0,3.72
242,17.19,14.0,17.09
243,19.5,21.0,18.36
244,10.52,7.0,8.35
245,15.05,12.0,7.48
246,20.27,14.0,17.11
247,1.18,10.0,13.96
249,32.13,40.0,38.73
251,23.86,27.0,23.66
252,24.74,24.0,21.99
253,23.56,23.0,23.42
255,4.38,3.0,2.56
258,22.15,29.0,22.48
259,24.82,23.0,21.75
260,27.92,26.0,25.12
262,4.99,4.0,4.89
264,23.7,29.0,21.2
266,23.12,36.0,37.91
268,23.19,27.0,25.27
269,7.71,3.0,6.26
272,15.48,4.0,7.98
273,13.83,3.0,3.54
274,18.97,4.0,7.14
277,35.44,3.0,9.3
278,39.95,35.0,45.37
279,49.16,41.0,57.39
280,59.4,62.0,61.49
281,54.41,60.0,59.99
283,17.45,3.0,11.18
284,25.56,4.0,13.78
285,48.65,32.0,45.8
286,42.08,34.0,43.62
