,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,65.74,25.09
5,135.55,21.07
16,37.16,17.71
17,99.84,29.14
20,34.61,12.93
22,14.4,35.66
24,22.67,18.14
28,0.94,10.24
29,101.72,2.25
43,93.0,19.48
44,43.09,23.1
51,58.66,19.72
52,167.02,24.55
55,62.27,15.53
66,94.77,26.72
76,7.42,9.72
77,22.4,33.03
78,18.31,10.85
80,96.92,24.55
81,12.13,25.05
85,2.19,22.55
86,101.07,8.66
89,27.31,40.37
100,59.98,18.71
102,2.12,24.31
103,18.24,17.4
106,86.06,75.5
108,104.02,64.91
109,44.32,51.88
115,11.25,58.36
120,89.48,55.09
123,3.13,6.05
125,19.76,18.71
129,35.67,1.69
130,10.97,16.04
132,14.05,8.88
136,61.38,29.44
138,8.08,9.8
141,19.43,10.41
143,7.62,8.27
144,22.91,19.35
148,24.27,2.97
152,32.81,57.14
155,11.47,34.35
160,8.95,28.23
161,7.15,47.24
166,35.56,1.7
167,17.34,4.25
169,32.86,11.57
173,40.21,29.15
177,186.97,71.26
183,6.88,26.34
185,190.71,112.14
188,21.91,22.04
193,25.38,6.41
199,7.35,13.64
205,89.8,73.1
209,48.81,39.27
211,1.49,13.05
213,130.71,79.96
218,53.89,43.0
220,97.01,31.51
221,33.13,11.6
222,5.75,11.7
223,2.86,23.12
224,92.2,20.3
229,97.8,22.9
231,54.01,14.21
234,94.71,10.57
237,135.86,49.9
238,8.79,59.49
240,271.26,34.1
241,241.74,29.25
243,34.07,6.79
250,26.07,2.19
253,14.56,12.05
255,68.06,22.75
258,19.27,7.93
261,101.29,57.35
262,223.66,97.46
266,49.27,15.41
273,455.6,75.79
277,1362.89,57.62
279,29.49,31.9
291,37.34,68.93
297,31.2,35.87
298,0.48,2.07
303,25.31,30.46
307,8.61,19.4
311,21.4,24.16
312,1.1,2.41
313,7.35,8.97
314,4.64,3.95
321,7.8,24.08
324,29.76,0.73
327,11.56,5.53
328,12.09,8.36
329,7.66,2.83
331,13.82,1.89
337,2.09,18.23
339,22.15,27.38
340,4.21,31.45
345,57.89,11.54
346,66.65,64.66
349,71.43,13.31
352,139.66,53.23
354,372.53,101.04
355,69.64,41.71
357,109.78,77.01
359,194.28,91.13
362,145.73,12.07
