,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,1.71,5.0,3.75
5,18.84,8.0,9.69
16,5.03,8.0,9.42
17,6.0,3.0,3.87
20,5.38,4.0,3.48
22,4.58,4.0,2.57
24,3.09,4.0,3.27
28,3.03,3.0,3.31
29,6.05,3.0,2.93
43,13.51,7.0,8.36
44,4.29,3.0,3.69
51,4.76,3.0,3.59
52,-2.68,4.0,3.02
55,14.6,9.0,10.4
66,0.16,3.0,2.2
76,13.96,13.0,11.74
77,8.54,11.0,14.63
78,9.8,12.0,13.3
80,0.12,4.0,3.02
81,10.54,12.0,8.99
85,11.74,12.0,14.71
86,6.03,3.0,3.26
89,8.72,12.0,7.16
100,1.2,3.0,3.56
102,15.66,16.0,19.89
103,16.55,14.0,16.44
106,33.49,18.0,31.59
108,-0.12,3.0,4.95
109,36.08,25.0,37.97
115,9.76,11.0,17.42
120,30.32,16.0,24.81
123,38.75,40.0,37.58
125,36.91,46.0,37.39
129,16.72,26.0,25.56
130,29.96,27.0,31.33
132,37.82,44.0,47.91
136,7.34,19.0,13.41
138,21.14,23.0,20.74
141,33.03,41.0,36.73
143,23.09,25.0,27.07
144,30.84,40.0,32.26
148,37.11,49.0,47.54
152,25.53,38.0,16.29
155,9.74,11.0,14.78
160,8.19,9.0,6.46
161,10.21,11.0,16.2
166,16.27,12.0,11.8
167,14.08,12.0,11.49
169,15.94,12.0,10.61
173,18.23,13.0,9.21
177,8.61,3.0,0.86
183,8.55,8.0,5.89
185,-2.72,3.0,-0.36
188,15.85,13.0,10.13
193,18.81,15.0,15.96
199,4.63,5.0,4.32
205,5.69,3.0,5.19
209,4.46,3.0,1.82
211,5.07,5.0,4.35
213,-0.92,3.0,0.6
218,7.69,5.0,7.15
220,0.12,4.0,2.74
221,5.33,4.0,3.54
222,2.83,3.0,2.65
223,3.89,4.0,3.08
224,7.69,4.0,4.81
229,7.91,4.0,4.92
231,3.68,8.0,6.86
234,0.26,5.0,4.47
237,14.15,6.0,3.01
238,15.23,14.0,22.33
240,11.14,3.0,4.02
241,13.67,4.0,2.83
243,13.84,21.0,19.57
250,17.0,23.0,23.5
253,26.35,23.0,25.77
255,5.04,3.0,2.32
258,23.41,29.0,26.7
261,-0.14,11.0,17.31
262,12.95,4.0,7.9
266,18.26,36.0,41.55
273,16.67,3.0,5.27
277,43.89,3.0,1.27
279,28.91,41.0,54.08
291,46.69,34.0,57.44
297,30.96,45.0,28.86
298,62.7,63.0,61.7
303,32.86,44.0,30.6
307,67.34,62.0,49.97
311,35.37,45.0,34.13
312,65.28,66.0,67.59
313,63.0,68.0,61.9
314,66.97,64.0,61.47
321,57.16,62.0,47.07
324,34.42,49.0,49.36
327,73.63,66.0,69.65
328,48.2,43.0,39.41
329,59.1,64.0,65.81
331,31.02,36.0,35.32
337,53.08,52.0,42.52
339,28.02,36.0,26.14
340,52.1,50.0,65.73
345,11.79,28.0,24.77
346,10.01,30.0,10.6
349,12.0,7.0,6.07
352,7.19,3.0,4.6
354,14.18,3.0,6.03
355,42.41,25.0,35.43
357,35.66,17.0,30.09
359,11.77,4.0,7.65
362,22.12,9.0,10.09
