,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,2.96,3.0,5.03
4,12.15,5.0,1.04
6,9.53,12.0,14.69
9,7.46,4.0,2.53
13,7.79,5.0,3.42
16,7.27,8.0,11.86
21,9.72,4.0,3.37
22,5.05,4.0,4.34
28,4.83,3.0,2.01
35,4.41,6.0,5.63
38,3.41,3.0,2.38
39,9.21,6.0,8.56
40,7.46,4.0,4.18
46,12.43,8.0,6.47
53,11.1,8.0,10.59
54,5.19,10.0,12.51
60,6.64,10.0,10.53
61,4.44,9.0,10.17
62,9.48,10.0,9.22
74,12.34,14.0,19.44
76,12.72,13.0,8.42
77,9.35,11.0,12.68
80,2.45,4.0,3.95
81,13.14,12.0,9.49
82,11.27,10.0,8.24
84,12.26,12.0,16.89
90,8.52,11.0,12.96
96,16.24,12.0,17.51
100,9.54,3.0,3.41
103,13.7,14.0,10.88
105,16.22,15.0,15.98
106,30.26,18.0,27.48
107,-1.86,7.0,0.01
112,10.19,3.0,0.4
114,17.98,10.0,17.59
119,30.06,22.0,30.75
124,42.66,42.0,40.52
127,37.18,46.0,37.92
133,26.0,35.0,29.35
134,18.29,29.0,16.99
136,12.16,19.0,12.6
141,35.18,41.0,32.88
145,40.2,42.0,40.65
148,38.09,49.0,44.82
149,27.2,32.0,40.46
152,27.51,38.0,28.94
164,3.87,3.0,2.19
169,12.32,12.0,7.74
170,10.46,4.0,6.47
178,4.45,3.0,3.52
179,7.89,13.0,14.06
180,8.7,14.0,39.69
181,9.56,15.0,37.26
182,14.82,14.0,22.44
184,0.69,4.0,-1.78
188,11.88,13.0,8.98
196,7.32,9.0,10.7
199,6.26,5.0,4.72
201,5.6,3.0,3.16
207,4.89,4.0,3.06
212,2.84,3.0,4.48
217,5.16,4.0,3.74
218,5.92,5.0,5.6
219,5.29,5.0,7.26
221,5.84,4.0,2.76
223,5.82,4.0,1.68
227,3.13,3.0,2.45
229,4.63,4.0,7.15
231,8.86,8.0,5.6
232,8.42,4.0,0.91
235,4.95,6.0,4.74
240,3.3,3.0,2.18
241,17.09,4.0,4.06
243,22.36,21.0,18.9
245,11.92,12.0,2.83
246,35.47,14.0,11.91
251,18.85,27.0,23.35
253,15.03,23.0,23.23
254,18.85,4.0,3.85
256,38.23,26.0,22.02
260,30.41,26.0,21.72
261,7.84,11.0,13.75
262,5.83,4.0,-5.03
265,32.03,26.0,23.43
267,23.13,40.0,40.32
274,28.81,4.0,11.96
276,30.78,4.0,16.91
277,55.05,3.0,9.77
278,55.84,35.0,48.46
282,29.35,3.0,1.75
283,23.59,3.0,10.47
288,47.64,33.0,42.69
291,46.12,34.0,56.65
294,46.98,73.0,61.78
295,48.57,92.0,56.81
296,32.22,43.0,25.66
300,50.29,63.0,62.36
305,54.52,67.0,67.49
307,64.96,62.0,58.72
310,39.36,43.0,36.51
316,52.55,44.0,41.27
320,52.54,64.0,57.91
322,50.66,66.0,54.72
327,54.38,66.0,62.43
329,52.23,64.0,59.13
332,42.35,34.0,26.01
335,22.14,55.0,54.97
342,51.77,50.0,41.01
357,36.02,17.0,28.67
359,10.49,4.0,6.5
364,7.05,5.0,8.73
