,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,84.42,37.86
6,32.18,49.25
14,39.41,25.03
17,22.36,10.35
18,1.1,5.73
19,29.12,6.06
22,78.92,22.07
26,1.55,37.02
28,10.27,3.01
30,1.61,22.12
31,70.19,38.95
32,35.33,10.23
37,61.36,26.08
38,109.93,14.97
39,164.07,30.69
45,77.69,28.1
48,17.38,6.59
49,28.25,10.79
53,15.83,7.01
58,40.91,18.65
59,62.27,8.63
66,70.03,9.94
67,14.83,8.69
71,23.26,18.51
74,20.89,56.86
75,21.26,4.55
77,16.66,13.8
81,43.72,22.93
84,10.95,10.55
85,1.96,13.49
91,30.2,1.13
96,7.1,8.72
104,12.69,41.17
105,36.56,20.44
116,57.51,54.03
117,7.73,0.54
118,11.23,0.95
120,96.92,47.87
121,77.73,32.73
126,14.56,13.34
127,16.4,13.34
129,47.9,10.06
130,3.87,12.06
137,7.01,23.49
139,15.67,35.27
140,24.9,29.1
143,0.1,2.06
144,21.72,15.73
155,9.57,22.42
157,97.9,11.67
158,1.1,6.98
159,9.29,17.28
160,42.03,8.49
161,18.58,14.77
168,9.09,38.74
169,0.23,0.52
179,23.45,0.16
181,22.81,123.71
183,84.01,30.23
185,117.48,27.64
186,13.8,28.72
196,23.45,22.27
208,61.4,16.28
209,73.85,0.04
210,40.05,9.12
211,51.24,9.46
214,13.99,4.55
216,61.12,11.76
217,112.84,16.71
218,114.37,8.76
221,35.58,14.11
226,138.35,19.86
233,36.69,16.79
234,41.75,4.55
248,81.53,16.15
250,45.84,4.42
254,299.93,34.58
256,29.81,20.53
257,4.89,16.82
261,42.11,75.29
263,51.36,23.92
265,20.51,13.29
267,58.32,11.48
270,55.89,23.95
271,56.52,21.78
275,1234.2,409.18
276,891.0,360.42
282,1075.37,362.8
289,181.06,171.48
290,892.81,350.29
293,44.46,55.03
295,42.1,37.61
296,4.05,11.01
301,24.51,11.8
303,0.59,9.25
304,7.56,3.06
305,17.48,11.4
314,14.66,11.0
320,31.28,12.15
321,31.55,20.97
325,1.61,9.22
326,16.2,11.4
327,15.12,8.14
328,10.19,8.3
334,20.34,0.83
338,30.08,18.12
339,32.36,20.94
345,38.89,17.39
348,352.0,49.75
358,70.23,17.22
359,167.34,57.19
