“úŽž,ŒŽ,“ú,—j“ú,ŠO‹C‰·“x,ŽºŠO‹@‰^“]ŽžŠÔ,•‰‰×—¦
2022-09-02 14:00:00,9,2,4,22,10,0.00892857142857143
2022-09-05 08:00:00,9,5,0,29,55,0.20089285714285715
2022-09-05 10:00:00,9,5,0,31,55,0.19196428571428573
2022-09-05 12:00:00,9,5,0,31,55,0.19196428571428573
2022-09-05 14:00:00,9,5,0,34,55,0.19196428571428573
2022-09-05 16:00:00,9,5,0,32,55,0.20089285714285715
2022-09-06 08:00:00,9,6,1,31,55,0.3125
2022-09-06 09:00:00,9,6,1,33,60,0.4107142857142857
2022-09-06 10:00:00,9,6,1,34,60,0.3928571428571429
2022-09-06 11:00:00,9,6,1,35,60,0.38839285714285715
2022-09-06 12:00:00,9,6,1,35,60,0.4107142857142857
2022-09-06 13:00:00,9,6,1,35,60,0.4196428571428572
2022-09-06 14:00:00,9,6,1,33,60,0.4017857142857143
2022-09-06 15:00:00,9,6,1,33,60,0.4151785714285715
2022-09-06 16:00:00,9,6,1,31,60,0.3973214285714286
2022-09-06 17:00:00,9,6,1,31,10,0.022321428571428572
2022-09-07 08:00:00,9,7,2,30,55,0.20535714285714285
2022-09-07 10:00:00,9,7,2,32,55,0.2991071428571429
2022-09-07 12:00:00,9,7,2,32,55,0.22321428571428573
2022-09-07 14:00:00,9,7,2,27,55,0.21875000000000003
2022-09-07 16:00:00,9,7,2,27,55,0.21875000000000003
2022-09-08 08:00:00,9,8,3,23,7,0.004464285714285715
2022-09-08 09:00:00,9,8,3,23,10,0.013392857142857144
2022-09-08 10:00:00,9,8,3,24,8,0.00892857142857143
2022-09-08 11:00:00,9,8,3,25,8,0.00892857142857143
2022-09-08 12:00:00,9,8,3,24,10,0.00892857142857143
2022-09-08 13:00:00,9,8,3,25,8,0.004464285714285715
2022-09-08 14:00:00,9,8,3,25,9,0.00892857142857143
2022-09-08 15:00:00,9,8,3,24,9,0.004464285714285715
2022-09-08 16:00:00,9,8,3,24,10,0.022321428571428572
2022-09-08 17:00:00,9,8,3,24,11,0.00892857142857143
2022-09-09 08:00:00,9,9,4,26,30,0.11607142857142859
2022-09-09 12:00:00,9,9,4,25,5,0.013392857142857144
2022-09-09 14:00:00,9,9,4,29,44,0.14285714285714288
2022-09-09 16:00:00,9,9,4,29,55,0.19642857142857145
2022-09-12 08:00:00,9,12,0,29,56,0.19196428571428573
2022-09-12 10:00:00,9,12,0,31,52,0.17410714285714288
2022-09-12 12:00:00,9,12,0,32,55,0.2767857142857143
2022-09-12 14:00:00,9,12,0,32,55,0.19196428571428573
2022-09-12 16:00:00,9,12,0,30,55,0.18750000000000003
2022-09-13 08:00:00,9,13,1,28,19,0.03125
2022-09-13 09:00:00,9,13,1,29,60,0.2098214285714286
2022-09-13 10:00:00,9,13,1,31,60,0.21875000000000003
2022-09-13 11:00:00,9,13,1,33,60,0.3169642857142857
2022-09-13 12:00:00,9,13,1,34,60,0.3928571428571429
2022-09-13 13:00:00,9,13,1,33,60,0.3973214285714286
2022-09-13 14:00:00,9,13,1,34,60,0.38392857142857145
2022-09-13 15:00:00,9,13,1,33,60,0.40625
2022-09-13 16:00:00,9,13,1,32,60,0.4017857142857143
2022-09-13 17:00:00,9,13,1,31,6,0.00892857142857143
2022-09-14 08:00:00,9,14,2,29,56,0.20089285714285715
2022-09-14 10:00:00,9,14,2,32,56,0.27232142857142855
2022-09-14 12:00:00,9,14,2,34,55,0.3125
2022-09-14 14:00:00,9,14,2,33,56,0.19196428571428573
2022-09-14 16:00:00,9,14,2,30,55,0.20089285714285715
2022-09-14 17:00:00,9,14,2,28,16,0.026785714285714288
2022-09-15 09:00:00,9,15,3,24,3,0.013392857142857144
2022-09-15 10:00:00,9,15,3,24,9,0.004464285714285715
2022-09-15 11:00:00,9,15,3,26,6,0.00892857142857143
2022-09-15 12:00:00,9,15,3,27,18,0.026785714285714288
2022-09-15 13:00:00,9,15,3,28,60,0.20089285714285715
2022-09-15 14:00:00,9,15,3,28,60,0.20089285714285715
2022-09-15 15:00:00,9,15,3,28,60,0.20089285714285715
2022-09-15 16:00:00,9,15,3,27,60,0.20089285714285715
2022-09-15 17:00:00,9,15,3,25,8,0.004464285714285715
2022-09-16 10:00:00,9,16,4,31,43,0.12946428571428573
2022-09-16 12:00:00,9,16,4,34,56,0.25446428571428575
2022-09-16 13:00:00,9,16,4,32,18,0.022321428571428572
2022-09-16 14:00:00,9,16,4,32,56,0.17410714285714288
2022-09-16 16:00:00,9,16,4,30,56,0.17857142857142858
2022-09-19 08:00:00,9,19,0,31,56,0.38839285714285715
2022-09-19 10:00:00,9,19,0,30,56,0.3392857142857143
2022-09-19 12:00:00,9,19,0,28,56,0.21875000000000003
