“úŽž,ŒŽ,“ú,—j“ú,ŠO‹C‰·“x,ŽºŠO‹@‰^“]ŽžŠÔ,•‰‰×—¦
2022-07-01 08:00:00,7,1,4,35,27,0.2452054794520548
2022-07-01 09:00:00,7,1,4,36,60,0.6397260273972604
2022-07-01 10:00:00,7,1,4,38,60,0.589041095890411
2022-07-01 11:00:00,7,1,4,37,60,0.5904109589041097
2022-07-01 12:00:00,7,1,4,40,60,0.5917808219178082
2022-07-01 13:00:00,7,1,4,40,60,0.5876712328767123
2022-07-01 14:00:00,7,1,4,38,60,0.6383561643835617
2022-07-01 15:00:00,7,1,4,38,60,0.6315068493150685
2022-07-01 16:00:00,7,1,4,37,60,0.5178082191780822
2022-07-01 17:00:00,7,1,4,33,60,0.4657534246575342
2022-07-01 18:00:00,7,1,4,32,2,0.00410958904109589
2022-07-02 07:00:00,7,2,5,33,30,0.33150684931506846
2022-07-02 08:00:00,7,2,5,33,60,0.4383561643835616
2022-07-02 09:00:00,7,2,5,35,60,0.6109589041095891
2022-07-02 10:00:00,7,2,5,37,60,0.626027397260274
2022-07-02 11:00:00,7,2,5,38,60,0.6287671232876713
2022-07-02 12:00:00,7,2,5,37,60,0.6041095890410959
2022-07-02 13:00:00,7,2,5,37,60,0.5616438356164384
2022-07-02 14:00:00,7,2,5,37,60,0.5452054794520548
2022-07-02 15:00:00,7,2,5,35,60,0.5753424657534246
2022-07-02 16:00:00,7,2,5,34,60,0.5301369863013699
2022-07-02 17:00:00,7,2,5,32,10,0.08356164383561643
2022-07-03 10:00:00,7,3,6,32,19,0.07808219178082192
2022-07-03 11:00:00,7,3,6,36,60,0.42054794520547945
2022-07-03 12:00:00,7,3,6,34,29,0.13150684931506848
2022-07-04 08:00:00,7,4,0,24,26,0.27123287671232876
2022-07-04 09:00:00,7,4,0,25,60,0.7219178082191782
2022-07-04 10:00:00,7,4,0,28,60,0.5383561643835616
2022-07-04 11:00:00,7,4,0,28,60,0.5013698630136987
2022-07-04 12:00:00,7,4,0,29,60,0.4520547945205479
2022-07-04 13:00:00,7,4,0,30,60,0.33150684931506846
2022-07-04 14:00:00,7,4,0,31,60,0.4643835616438356
2022-07-04 15:00:00,7,4,0,31,60,0.5082191780821917
2022-07-04 16:00:00,7,4,0,30,60,0.4698630136986301
2022-07-04 17:00:00,7,4,0,30,60,0.41506849315068495
2022-07-04 18:00:00,7,4,0,29,2,0.0027397260273972603
2022-07-05 08:00:00,7,5,1,30,27,0.2191780821917808
2022-07-05 09:00:00,7,5,1,32,60,0.5232876712328768
2022-07-05 10:00:00,7,5,1,32,60,0.4616438356164384
2022-07-05 11:00:00,7,5,1,33,60,0.4575342465753425
