“úŽž,ŒŽ,“ú,—j“ú,ŠO‹C‰·“x,ŽºŠO‹@‰^“]ŽžŠÔ,•‰‰×—¦
2022-07-01 05:00:00,7,1,4,29,11,0.08130081300813008
2022-07-01 06:00:00,7,1,4,31,60,0.5024390243902439
2022-07-01 07:00:00,7,1,4,32,60,0.2943089430894309
2022-07-01 08:00:00,7,1,4,33,60,0.31869918699186994
2022-07-01 09:00:00,7,1,4,34,60,0.4016260162601626
2022-07-01 10:00:00,7,1,4,36,60,0.3934959349593496
2022-07-01 11:00:00,7,1,4,37,60,0.38373983739837403
2022-07-01 12:00:00,7,1,4,37,60,0.3951219512195122
2022-07-01 13:00:00,7,1,4,37,60,0.43252032520325207
2022-07-01 14:00:00,7,1,4,38,60,0.3886178861788618
2022-07-01 15:00:00,7,1,4,36,60,0.4211382113821138
2022-07-01 16:00:00,7,1,4,34,60,0.43902439024390244
2022-07-01 17:00:00,7,1,4,33,60,0.4113821138211382
2022-07-01 18:00:00,7,1,4,30,44,0.17398373983739837
2022-07-01 19:00:00,7,1,4,30,60,0.25203252032520324
2022-07-01 20:00:00,7,1,4,29,54,0.18211382113821137
2022-07-01 21:00:00,7,1,4,28,9,0.016260162601626018
2022-07-02 09:00:00,7,2,5,32,50,0.25040650406504067
2022-07-02 10:00:00,7,2,5,35,60,0.25203252032520324
2022-07-02 11:00:00,7,2,5,35,60,0.24227642276422764
2022-07-02 12:00:00,7,2,5,36,60,0.22113821138211381
2022-07-02 13:00:00,7,2,5,36,60,0.22601626016260162
2022-07-02 14:00:00,7,2,5,35,57,0.15934959349593497
2022-07-02 15:00:00,7,2,5,33,60,0.18861788617886177
2022-07-02 16:00:00,7,2,5,32,60,0.18211382113821137
2022-07-02 17:00:00,7,2,5,32,60,0.14959349593495933
2022-07-02 18:00:00,7,2,5,31,39,0.08130081300813008
2022-07-02 19:00:00,7,2,5,30,35,0.12195121951219512
2022-07-03 09:00:00,7,3,6,30,56,0.22439024390243903
2022-07-03 10:00:00,7,3,6,33,60,0.23577235772357724
2022-07-03 11:00:00,7,3,6,34,60,0.2650406504065041
2022-07-03 12:00:00,7,3,6,34,60,0.18211382113821137
2022-07-03 13:00:00,7,3,6,32,57,0.17235772357723578
2022-07-03 14:00:00,7,3,6,33,60,0.2
2022-07-03 15:00:00,7,3,6,32,60,0.17073170731707318
2022-07-03 16:00:00,7,3,6,30,60,0.22601626016260162
2022-07-03 17:00:00,7,3,6,30,60,0.25691056910569104
2022-07-03 18:00:00,7,3,6,31,57,0.14308943089430895
2022-07-03 19:00:00,7,3,6,30,57,0.12845528455284552
2022-07-03 20:00:00,7,3,6,28,36,0.08943089430894309
