,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,327.9,12.38
2,116.73,4.59
4,542.53,22.78
5,51.93,6.31
6,286.05,26.48
9,99.55,7.86
10,0.49,5.45
11,127.89,4.65
13,218.26,31.6
14,1039.5,232.86
15,256.46,1.51
19,109.2,19.25
20,143.87,9.62
22,155.22,14.0
23,204.42,26.93
24,71.51,17.78
25,535.28,17.88
27,143.83,46.71
28,110.18,17.46
29,185.04,38.22
30,50.95,82.33
31,35.63,25.11
32,175.0,18.69
33,210.07,4.21
34,81.83,38.75
35,85.49,14.04
36,258.18,16.16
37,71.86,1.85
40,225.15,65.72
41,124.84,1.34
42,376.96,28.07
44,104.48,36.37
47,183.92,37.26
49,221.16,58.08
52,136.79,45.06
53,277.51,18.77
54,326.02,35.43
57,42.86,20.01
59,112.59,12.57
63,214.2,39.39
64,198.48,40.2
65,127.73,19.3
67,344.75,9.25
69,33.12,10.7
70,16.65,30.63
71,45.23,13.65
72,217.19,48.39
74,313.59,53.07
75,17.56,18.97
76,108.9,10.48
77,199.55,37.5
78,140.16,23.93
79,125.54,28.77
80,101.21,31.64
81,112.76,15.12
83,123.54,2.78
84,198.05,44.13
85,97.69,14.42
86,264.29,19.13
87,241.07,19.48
88,2.38,19.34
90,117.56,32.09
92,7.04,9.99
93,75.22,38.9
94,70.23,23.64
95,248.01,3.25
96,900.6,11.17
99,160.42,39.07
100,1665.35,94.51
104,14.41,12.73
105,2.67,0.97
107,803.66,53.04
108,22.25,8.94
109,4.93,10.11
110,19.43,0.83
111,17.31,17.25
113,25.72,8.62
114,25.32,17.11
115,47.42,20.66
117,39.44,3.14
118,22.65,1.08
119,8.58,13.32
120,9.37,18.65
121,211.82,20.44
122,380.2,26.9
123,0.3,19.4
124,41.8,17.65
125,36.3,10.84
126,27.23,0.34
127,28.35,0.42
128,79.02,21.48
129,161.27,0.04
130,46.67,15.99
131,5.03,31.8
132,31.28,36.44
135,112.43,28.9
136,121.01,26.23
138,13.28,15.09
141,12.8,7.05
142,26.82,15.51
145,13.0,14.51
146,23.97,14.08
148,26.07,14.97
151,25.17,16.99
152,42.79,15.36
154,11.76,23.45
155,359.94,10.45
157,119.69,0.82
158,171.5,4.06
163,229.77,29.68
166,67.61,6.61
167,25.51,15.66
168,288.73,6.27
169,20.23,13.07
172,265.91,13.04
173,11.65,13.06
174,26.72,10.84
175,11.01,64.72
176,281.83,21.88
177,22.01,6.6
178,152.53,29.77
180,270.91,36.29
181,46.48,0.29
182,111.66,10.16
183,264.88,7.71
184,233.63,24.0
188,38.88,3.98
189,29.79,11.2
190,465.62,46.23
191,630.97,27.78
192,1278.28,0.18
193,75.21,5.58
194,291.14,62.96
195,486.81,7.08
196,276.42,2.7
197,276.42,26.95
199,276.97,56.47
200,624.54,34.76
202,433.97,50.5
205,0.11,6.23
206,19.11,3.57
207,38.64,4.22
209,21.56,6.07
210,539.7,5.82
211,10.66,5.15
214,1.69,28.82
216,23.43,7.82
217,48.22,9.8
218,36.41,14.36
219,54.75,14.65
220,201.65,11.29
221,40.19,7.35
222,38.75,4.14
224,430.42,53.48
225,247.27,39.47
226,44.06,6.23
227,320.11,33.05
228,150.57,0.37
229,639.9,18.69
230,408.54,36.18
231,16.38,5.47
232,16.91,4.56
233,436.14,29.6
236,16.47,5.35
237,19.25,8.06
238,5.32,4.16
240,47.39,5.37
241,798.5,121.23
242,15.18,1.37
243,18.41,8.74
246,59.25,8.26
247,35.93,7.84
248,39.25,4.82
249,10.65,14.16
250,13.55,4.16
251,14.09,0.1
255,8.55,5.31
256,15.9,11.31
257,7.94,7.94
258,28.7,4.84
259,6.55,10.15
260,10.78,5.5
261,117.96,6.92
264,19.15,0.59
265,17.01,4.44
269,33.46,6.47
270,18.18,11.72
271,19.96,9.26
272,44.38,3.94
273,28.61,2.9
276,1974.14,481.88
277,3214.72,341.77
278,29.75,12.63
279,36.44,17.86
280,47.62,30.29
283,39.74,9.02
284,5.91,11.59
285,13.11,5.59
286,7.33,11.44
287,5.54,0.55
288,4.92,7.55
289,1441.19,156.27
290,81.38,16.73
291,14.95,1.08
294,2.72,6.31
295,3.24,0.56
296,1740.79,104.65
297,25.11,4.17
298,22.23,0.3
302,16.96,6.6
303,375.35,30.12
304,22.44,5.76
305,7.73,10.23
307,25.2,5.07
308,38.85,27.35
309,2.61,4.43
311,34.15,2.7
312,20.36,2.9
314,8.48,0.8
315,20.07,0.41
318,29.82,0.51
320,25.93,6.99
321,20.89,0.58
323,21.42,3.71
326,2.26,0.27
327,12.63,0.42
328,27.38,1.51
329,2.18,3.59
330,11.16,1.08
331,47.01,4.41
332,33.44,3.06
334,4.1,5.42
335,19.19,8.48
336,6.51,8.37
337,0.39,5.59
338,0.86,4.17
339,9.6,9.88
340,8.56,0.35
342,12.73,4.9
343,8.08,1.23
344,2.1,1.98
345,548.02,55.06
346,481.05,73.35
347,481.68,9.35
348,41.16,3.83
349,42.75,11.56
351,7.53,5.15
352,29.36,28.39
353,33.91,3.76
354,17.89,5.26
355,10.37,4.07
356,3.89,6.55
358,21.52,6.21
359,326.43,34.02
