,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,119.14,6.37
5,184.96,48.44
16,28.83,166.24
17,126.9,22.19
20,116.84,43.88
22,35.86,45.35
24,96.57,13.43
28,301.86,92.05
29,0.84,269.69
43,52.81,127.96
44,122.81,62.05
51,90.75,57.74
52,99.2,40.34
55,4.01,204.82
66,53.45,22.08
76,56.34,53.32
77,78.97,3.83
78,29.24,3.37
80,116.34,14.76
81,43.61,4.06
85,5.89,31.18
86,342.1,107.28
89,16.98,12.08
100,1204.23,47.49
102,18.23,0.54
103,36.3,18.14
106,41.99,15.5
108,59.86,7.26
109,11.95,6.68
115,52.55,74.74
120,35.4,29.4
123,0.71,27.46
125,33.24,17.56
129,62.25,55.56
130,97.88,11.12
132,22.22,75.09
136,23.51,21.1
138,16.37,21.87
141,8.78,10.0
143,256.51,89.65
144,27.09,23.67
148,19.44,29.63
152,44.86,35.0
155,318.16,142.89
160,72.49,50.18
161,145.8,0.07
166,35.07,23.86
167,65.16,2.93
169,63.97,18.65
173,53.84,46.47
177,10.16,3.75
183,230.19,215.63
185,122.7,172.21
188,32.62,13.03
193,34.74,60.26
199,160.57,47.96
205,31.75,42.24
209,45.99,34.35
211,35.36,22.4
213,7.21,13.69
218,57.02,22.13
220,357.59,31.43
221,45.0,15.28
222,57.71,17.69
223,550.86,83.06
224,370.52,51.43
229,640.19,31.37
231,44.13,4.46
234,346.5,60.39
237,24.19,9.15
238,1.97,2.68
240,178.48,8.62
241,1261.74,146.16
243,38.39,11.44
250,40.25,0.86
253,22.34,8.38
255,10.02,57.15
258,24.41,6.71
261,133.1,36.54
262,11.09,4.46
266,9.28,14.18
273,46.96,17.11
277,3826.36,423.72
279,37.99,20.82
291,4.65,13.16
297,8.73,1.09
298,15.83,13.65
303,542.78,32.9
307,30.27,16.01
311,26.2,4.7
312,22.61,3.33
313,11.43,1.06
314,13.57,14.48
321,15.69,4.72
324,0.31,14.49
327,12.91,1.36
328,33.41,1.31
329,2.83,12.55
331,44.05,11.21
337,2.89,4.29
339,12.07,31.92
340,14.5,17.32
345,251.81,144.89
346,470.22,198.49
349,70.52,13.8
352,47.68,59.26
354,29.83,19.02
355,0.05,8.73
357,10.44,17.98
359,419.23,41.47
362,14.16,12.25
