,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.63,2.0,1.1
2,4.2,2.0,2.35
4,9.39,3.0,4.85
5,20.38,15.0,15.61
9,9.18,11.0,11.46
10,15.88,18.0,17.25
12,0.34,2.0,2.01
13,1.77,2.0,0.75
14,4.76,2.0,5.96
17,7.19,14.0,12.41
18,3.84,2.0,1.64
20,2.57,2.0,0.98
21,-0.71,2.0,-0.23
23,1.27,2.0,2.28
24,0.61,2.0,2.28
27,2.63,2.0,2.54
28,1.16,2.0,1.64
29,2.68,2.0,2.78
30,3.52,2.0,1.51
31,2.97,3.0,2.66
33,2.49,2.0,1.88
34,3.63,2.0,2.35
36,0.18,2.0,2.14
37,1.95,2.0,2.93
38,2.88,2.0,1.27
39,1.15,3.0,4.27
41,1.55,2.0,1.68
43,4.65,2.0,1.93
47,2.1,2.0,2.53
49,0.67,2.0,1.91
50,1.19,2.0,1.81
51,-0.34,2.0,1.35
52,4.97,2.0,1.17
53,3.22,2.0,1.68
54,1.97,2.0,4.99
55,3.67,2.0,5.18
57,3.98,6.0,7.88
58,0.51,2.0,1.96
59,3.35,2.0,2.22
60,4.02,4.0,4.33
61,5.39,2.0,1.62
62,1.36,2.0,0.88
63,4.19,2.0,1.13
65,4.23,2.0,2.31
67,1.01,2.0,2.76
69,12.73,13.0,13.64
70,15.93,17.0,12.74
71,19.9,23.0,28.96
72,5.88,2.0,1.56
73,-0.19,2.0,1.55
75,8.89,9.0,10.38
76,4.19,3.0,3.12
77,0.56,2.0,1.25
78,3.27,4.0,4.3
80,2.29,2.0,2.43
83,6.45,4.0,3.05
85,5.97,6.0,7.16
86,2.82,2.0,1.13
87,3.23,2.0,1.81
88,15.46,15.0,17.03
91,5.48,6.0,6.49
92,5.68,8.0,6.59
93,-2.43,2.0,1.11
94,2.9,2.0,3.02
95,3.55,2.0,2.45
96,12.89,2.0,2.55
97,20.78,25.0,18.45
98,8.07,10.0,8.71
99,5.65,6.0,8.06
101,3.4,5.0,3.99
104,18.96,23.0,28.36
105,20.57,22.0,21.83
106,32.7,28.0,29.34
107,6.22,2.0,0.92
108,40.82,52.0,54.34
109,47.12,43.0,45.46
110,51.26,56.0,56.95
111,51.85,53.0,45.72
113,35.97,34.0,39.16
115,32.01,27.0,29.83
116,41.09,42.0,39.71
120,26.15,26.0,29.51
122,23.2,9.0,11.4
124,67.1,81.0,64.71
125,68.73,74.0,64.45
127,59.86,65.0,61.57
128,16.7,14.0,12.82
131,41.82,40.0,56.08
133,20.02,19.0,26.01
137,3.39,2.0,1.88
138,13.44,14.0,13.96
139,18.36,15.0,15.2
140,37.76,30.0,48.97
141,48.95,50.0,46.2
142,20.95,17.0,18.59
143,18.73,10.0,15.31
145,34.51,37.0,46.76
148,63.2,63.0,50.05
149,57.77,67.0,54.49
150,34.94,38.0,39.93
151,60.19,63.0,51.27
152,45.19,47.0,40.06
153,11.97,14.0,17.04
154,11.81,14.0,15.45
155,8.25,2.0,1.65
161,4.01,3.0,2.61
162,16.82,18.0,16.93
163,2.82,2.0,1.44
164,0.91,2.0,1.24
165,15.62,16.0,15.89
166,8.4,8.0,8.13
168,0.43,2.0,1.61
169,7.67,10.0,10.23
170,16.72,17.0,15.11
171,0.23,2.0,-0.29
172,0.61,2.0,2.02
173,15.27,16.0,19.5
174,33.64,36.0,33.45
175,26.2,27.0,48.19
176,9.62,6.0,5.87
177,6.65,8.0,8.28
178,3.46,2.0,1.89
179,10.81,9.0,10.53
181,10.5,9.0,8.17
182,10.05,8.0,9.32
183,4.98,2.0,1.59
184,-3.37,2.0,4.18
185,-3.49,2.0,-0.68
190,6.49,2.0,3.57
191,2.24,2.0,3.01
192,1.89,1.0,3.47
193,11.54,8.0,10.94
195,4.86,2.0,2.44
196,4.68,2.0,1.21
197,2.81,2.0,1.02
198,-1.15,2.0,2.86
199,1.51,2.0,2.48
201,5.49,2.0,3.84
202,4.91,2.0,4.24
203,1.79,2.0,0.35
204,23.92,22.0,28.14
207,32.1,34.0,32.77
208,30.05,33.0,33.77
209,25.57,24.0,19.23
210,1.55,2.0,-0.26
212,4.04,3.0,1.38
213,20.02,22.0,24.17
215,18.42,26.0,26.12
216,7.56,7.0,7.43
217,28.05,25.0,23.45
219,5.84,7.0,4.47
220,3.73,3.0,3.62
221,25.82,27.0,24.59
223,3.34,2.0,2.61
225,3.54,3.0,1.08
226,16.71,20.0,22.74
229,1.75,2.0,2.59
230,8.48,3.0,4.89
231,29.56,33.0,29.54
232,21.57,21.0,21.89
233,3.74,2.0,1.53
234,5.83,4.0,5.28
235,28.52,32.0,29.54
