,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
2777,56.37,43.13,30.32,34.56
2782,104.84,98.18,12.58,17.51
2783,inf,inf,inf,inf
2785,inf,inf,inf,inf
2790,86.27,89.75,1.4,4.12
2795,11.15,23.09,21.02,2.93
2806,inf,inf,inf,inf
2808,inf,inf,inf,inf
2812,83.93,89.55,2.7,0.1
2813,inf,inf,inf,inf
2814,inf,inf,inf,inf
2819,48.94,54.53,33.62,50.97
2820,36.79,27.32,61.41,41.59
2824,10.64,16.16,3.21,6.74
2826,35.91,34.17,28.98,34.11
2828,59.58,65.63,30.54,46.43
2829,76.53,79.33,3.25,21.94
2831,inf,inf,inf,inf
2835,inf,inf,inf,inf
2839,inf,inf,inf,inf
2840,inf,inf,inf,inf
2842,14.17,16.95,0.17,9.18
2844,16.76,3.51,10.01,6.4
2854,inf,inf,inf,inf
2855,inf,inf,inf,inf
2856,101.96,80.12,14.25,1.25
2857,inf,inf,inf,inf
2863,inf,inf,inf,inf
2866,31.22,29.37,26.1,34.14
2871,17.61,16.06,13.79,11.51
2873,31.37,38.84,9.61,26.7
2886,inf,inf,inf,inf
2889,33.03,25.19,12.61,7.79
2890,30.34,15.22,5.61,11.93
2891,49.75,38.07,22.07,23.41
2893,58.94,51.17,38.92,38.22
2903,67.24,77.88,25.6,20.65
2911,99.9,87.44,17.26,25.21
2916,12.25,0.9,0.99,4.86
2917,86.84,124.33,121.17,147.58
2918,50.72,41.4,49.95,47.27
2921,9.3,6.99,13.85,4.91
2922,33.71,39.61,33.77,41.61
2927,inf,inf,inf,inf
2929,inf,inf,inf,inf
2930,inf,inf,inf,inf
2931,85.51,97.76,2.04,9.06
2934,inf,inf,inf,inf
2936,inf,inf,inf,inf
2937,2.41,22.36,33.27,20.36
2940,58.67,74.15,56.83,61.61
2942,23.85,7.3,1.05,15.24
2943,1.29,18.4,2.53,15.99
2949,inf,inf,inf,inf
2958,inf,inf,inf,inf
2961,75.67,80.36,64.69,68.63
2963,59.95,63.03,48.75,53.42
2968,70.33,66.4,54.11,54.29
2969,inf,inf,inf,inf
2974,94.76,91.07,5.09,2.08
2975,inf,inf,inf,inf
2982,86.46,87.22,2.03,5.26
2987,54.8,64.1,30.93,30.23
2990,23.09,17.0,15.58,17.12
2992,inf,inf,inf,inf
2993,inf,inf,inf,inf
2995,93.25,50.37,40.45,37.63
2996,inf,inf,inf,inf
3002,inf,inf,inf,inf
3005,inf,inf,inf,inf
3008,inf,inf,inf,inf
3016,27.24,11.09,14.17,7.83
3021,59.7,72.78,17.06,9.99
3023,inf,inf,inf,inf
3027,inf,inf,inf,inf
3031,inf,inf,inf,inf
3033,inf,inf,inf,inf
3035,32.81,29.39,29.8,35.08
3037,inf,inf,inf,inf
3038,inf,inf,inf,inf
3039,inf,inf,inf,inf
3040,61.3,38.65,72.26,67.97
3042,3.03,4.34,22.87,29.88
3047,inf,inf,inf,inf
3049,87.34,86.44,9.91,2.89
3050,inf,inf,inf,inf
3051,inf,inf,inf,inf
