,éûçèï ,é¿ê—
0,0.04299105689398537,0.0
2,0.04299105689398537,0.0
4,0.041132943591945706,0.0
5,0.04299105689398537,0.0
7,0.14503772246648147,0.0
10,0.3150130887369758,1.0
11,0.04126328414222129,0.0
12,0.04134847417778593,0.0
13,0.030211948567676738,0.0
17,0.035916963202521544,0.0
19,0.03668482399776189,0.0
20,0.03668482399776189,0.0
24,0.04551392685712341,0.0
26,0.04551392685712341,0.0
27,0.04551392685712341,0.0
28,0.04551392685712341,0.0
29,0.04551392685712341,0.0
32,0.15359364852924165,0.0
34,0.07649213154673003,0.0
35,0.04195839601494819,0.0
37,0.041769344826247536,0.0
38,0.03991123152420787,0.0
39,0.044682922304258646,0.0
40,0.04655087492906127,0.0
41,0.03503769511497909,0.0
42,0.03322226909072437,0.0
43,0.03761986936697735,0.0
44,0.03761986936697735,0.0
45,0.03761986936697735,0.0
48,0.04551392685712341,0.0
49,0.04551392685712341,0.0
50,0.04551392685712341,1.0
51,0.04551392685712341,0.0
52,0.04551392685712341,0.0
55,0.0034268730669027468,0.0
56,0.02093814884349051,0.0
57,0.02093814884349051,0.0
58,-0.0008145528769606825,0.0
59,0.031361720587903784,0.0
60,0.01934624858703563,0.0
61,0.020356587520276723,0.0
62,0.008320014011192462,0.0
65,0.011852844794297383,0.0
66,0.03267324792930498,0.0
67,0.03761986936697735,0.0
68,0.03761986936697735,0.0
69,0.03761986936697735,0.0
70,0.03761986936697735,1.0
71,0.03761986936697735,0.0
72,0.04551392685712341,0.0
73,0.04551392685712341,0.0
75,0.04551392685712341,0.0
76,0.04551392685712341,0.0
77,0.04551392685712341,0.0
78,0.044190141870329484,0.0
79,0.03546113978703372,0.0
80,0.023779735946071724,0.0
81,0.024908034807898043,0.0
82,0.01851651738030414,0.0
84,0.028258651125587477,0.0
87,0.03516434244687727,0.0
88,0.03702245574891694,0.0
89,0.01489862095236531,0.0
90,0.047732372511804344,0.0
91,0.03761986936697735,0.0
94,0.03761986936697735,0.0
95,0.03761986936697735,0.0
98,0.04551392685712341,0.0
99,0.03770603450952006,0.0
100,0.03770603450952006,0.0
102,0.05296373447475095,0.0
103,0.03496476135909309,0.0
104,0.025171150686593924,0.0
105,0.025171150686593924,0.0
106,0.08274266852943514,0.0
107,1.0432244086324964,1.0
108,0.9974686670930675,1.0
109,1.3152860423460333,2.0
110,1.0028834728238214,2.0
112,1.4037092746514503,2.0
116,0.03761986936697735,0.0
118,0.03761986936697735,0.0
119,0.03761986936697735,0.0
120,0.04551392685712341,0.0
123,0.04551392685712341,0.0
124,0.04551392685712341,0.0
126,0.2197354617187984,0.0
127,0.22415859396036353,0.0
128,1.3084758472243267,2.0
129,1.2029488031338753,1.0
131,1.1624546078654594,2.0
133,0.8031692210575363,1.0
134,0.7094970252946226,0.0
135,0.7758442573151143,1.0
136,0.9680480648535591,1.0
137,1.1467105540843083,1.0
138,0.1570302565932952,0.0
139,0.03761986936697735,0.0
140,0.03761986936697735,0.0
141,0.03761986936697735,0.0
142,0.03761986936697735,0.0
144,0.04437341605790405,0.0
146,0.04437341605790405,0.0
147,0.04437341605790405,0.0
148,0.04437341605790405,0.0
150,0.07862053675359951,0.0
151,0.16151321390084417,0.0
152,0.7783940680750404,1.0
153,0.8521107978716985,2.0
154,0.7143495954289546,1.0
155,0.15159273511789143,0.0
156,0.051180150868426665,0.0
158,0.07422371944860273,0.0
160,0.07191124846581873,0.0
164,0.03647935856775799,0.0
165,0.03647935856775799,1.0
166,0.03647935856775799,0.0
167,0.033519548056042715,0.0
169,0.041132943591945706,0.0
171,0.04299105689398537,0.0
172,0.04299105689398537,0.0
173,0.05844595827812152,0.0
174,0.05883663987634579,0.0
176,1.5428994788136432,2.0
177,0.6531158709065612,0.0
179,0.2565572642348601,0.0
182,0.0693795107273669,0.0
185,0.060932826769322636,0.0
187,0.03668482399776189,1.0
189,0.03668482399776189,0.0
190,0.044904649536514935,0.0
191,0.04304653623447527,0.0
193,0.04551392685712341,0.0
194,0.04551392685712341,0.0
195,0.04551392685712341,0.0
196,0.04551392685712341,0.0
197,0.04551392685712341,0.0
198,0.1017400227593126,0.0
199,0.07030704551200333,0.0
201,1.0951779224659066,1.0
202,1.0577315479438087,2.0
204,0.2683979934649602,0.0
205,0.2185045162672509,0.0
206,0.23309639232611143,0.0
210,0.009624104423511012,0.0
211,0.026591383280679223,0.0
212,0.06224953811943551,0.0
213,0.040973614629432616,0.0
215,0.026591383280679223,0.0
216,0.05786314163091214,0.0
218,0.06357246722991745,0.0
220,0.05786314163091214,0.0
221,0.04659599268524556,0.0
222,-0.008973280517428895,0.0
223,-0.016132956349235787,0.0
224,0.0425766319218678,0.0
225,0.016917187179922005,0.0
227,0.1901719305076969,0.0
229,0.16315711821943585,0.0
231,0.03213785225157372,0.0
232,0.036204483815838885,0.0
233,0.032029667435354,0.0
236,0.03761986936697735,0.0
237,0.03761986936697735,0.0
238,0.03761986936697735,0.0
239,0.03761986936697735,0.0
240,0.04551392685712341,0.0
244,0.04551392685712341,0.0
246,-0.022671148940173257,0.0
249,0.033928966687363366,0.0
252,0.027144406420517467,0.0
253,0.027144406420517467,0.0
255,0.08392812004749642,0.0
256,0.07929687573399263,0.0
258,0.029789486286164558,0.0
259,0.03761986936697735,0.0
264,0.04551392685712341,0.0
265,0.04551392685712341,0.0
267,0.04551392685712341,0.0
268,0.04551392685712341,0.0
269,0.04551392685712341,0.0
270,0.032196974028712896,0.0
272,0.6015586667395973,1.0
273,0.6031263064599792,0.0
277,0.11304407615477712,0.0
278,0.24090197342867872,1.0
281,0.04281916575263025,0.0
282,0.030010864678749083,0.0
283,0.03761986936697735,0.0
284,0.03761986936697735,0.0
285,0.03761986936697735,0.0
286,0.03761986936697735,0.0
288,0.04551392685712341,0.0
289,0.04551392685712341,0.0
291,0.04551392685712341,0.0
293,0.04551392685712341,0.0
294,0.044773164529957506,0.0
296,0.07777161259666841,0.0
299,0.037880941047268094,0.0
301,0.03277377182985267,0.0
302,0.03277377182985267,0.0
304,0.005106875640624477,0.0
305,-0.009380182986364052,0.0
308,0.03761986936697735,0.0
309,0.03761986936697735,0.0
310,0.03761986936697735,0.0
311,0.03761986936697735,0.0
313,0.04437341605790405,0.0
315,0.04841529239774147,0.0
316,0.04437341605790405,0.0
317,0.04437341605790405,0.0
319,0.02042466389668251,0.0
320,0.046031447756828936,0.0
321,0.04333313189069607,0.0
322,0.04058105193053228,0.0
323,0.0386966059076229,0.0
326,0.031121279906201192,0.0
327,0.025221290264324105,0.0
328,-0.004102310733177746,0.0
329,0.22827877863218243,0.0
330,0.042708372291371706,0.0
332,0.034621245265718324,0.0
334,0.03933425329854314,0.0
340,0.05844595827812152,0.0
341,0.041082712714850374,0.0
343,0.48018975964856003,0.0
344,1.6278372292686973,2.0
345,1.5599572477570076,1.0
346,1.921553533832681,2.0
347,0.8889419679031217,1.0
348,0.3288221100560414,1.0
350,0.4079005003143856,0.0
351,0.4318681311497673,0.0
352,0.6192694155044917,0.0
353,1.2336640925522055,2.0
355,0.05213972538189804,0.0
357,0.03668482399776189,0.0
358,0.044904649536514935,0.0
359,0.044904649536514935,0.0
360,0.04551392685712341,0.0
362,0.04551392685712341,0.0
364,0.04551392685712341,0.0
366,0.034725121467042534,0.0
367,0.3389082469600094,0.0
369,0.5800368147061843,1.0
370,0.7086894474295082,1.0
371,0.23654400627132163,0.0
374,0.04455614538694548,0.0
375,0.08786756136538194,0.0
376,0.13433813113993257,0.0
377,0.023804750885806743,0.0
378,0.03322226909072437,0.0
379,0.03761986936697735,0.0
381,0.03761986936697735,0.0
383,0.03761986936697735,0.0
384,0.04551392685712341,0.0
386,0.04551392685712341,1.0
387,0.04551392685712341,0.0
388,0.04551392685712341,0.0
389,0.04551392685712341,0.0
390,0.044773164529957506,0.0
391,0.02942011493046842,0.0
392,0.02420501836109448,0.0
393,0.030319140572233484,0.0
394,0.030319140572233484,0.0
395,0.03702245574891694,0.0
396,0.03702245574891694,0.0
397,0.03702245574891694,0.0
402,0.03446169486634093,0.0
403,0.030580327351505992,0.0
404,0.048543439672345354,0.0
405,0.030580327351505992,0.0
406,0.030580327351505992,0.0
408,0.03584792120748039,0.0
409,0.03770603450952006,0.0
410,0.04551392685712341,0.0
412,0.04551392685712341,0.0
413,0.04551392685712341,0.0
414,0.0032379937623002713,0.0
415,0.030719520331633384,0.0
416,0.019080035541450845,0.0
417,0.015013403977185681,0.0
422,0.0006892605408064381,0.0
425,0.03748483111812345,0.0
426,0.06988407615860533,0.0
427,0.045508792252970345,0.0
429,0.03466005885526208,0.0
430,0.03466005885526208,0.0
432,0.04069600304336847,0.0
433,0.042554116345408136,0.0
434,0.06251914116884368,0.0
436,0.042554116345408136,0.0
438,0.0018220516073143118,0.0
440,0.42412034487084577,0.0
441,0.34201704796115456,0.0
443,0.018880569311315362,0.0
444,0.04951656334737841,0.0
445,0.04951656334737841,0.0
447,0.18790579117032125,0.0
448,0.23411738574911278,1.0
449,0.14866000742005547,0.0
451,0.0368109163752014,0.0
452,0.03761986936697735,0.0
455,0.03761986936697735,0.0
457,0.04551392685712341,0.0
458,0.04551392685712341,0.0
459,0.04551392685712341,0.0
460,0.04551392685712341,0.0
461,0.04551392685712341,0.0
462,-0.021308137974390316,0.0
463,0.2066600350472859,0.0
464,0.4323595444338651,0.0
466,0.1151819310705938,0.0
468,0.11693316794884413,1.0
469,0.13558348624028965,0.0
470,0.101015954841335,0.0
471,0.026129425255675676,0.0
473,0.04869237078828018,0.0
474,-0.04750368984813126,0.0
476,0.03761986936697735,0.0
477,0.03761986936697735,0.0
480,0.04437341605790405,0.0
481,0.04437341605790405,0.0
483,0.041413605546188774,0.0
484,0.03955549224414911,0.0
485,0.03955549224414911,0.0
486,0.384132931061766,0.0
489,-0.006449417171541729,0.0
490,0.013670527658975399,0.0
491,-0.04306659128784638,0.0
493,0.08567249788349937,0.0
494,0.04095433942822721,0.0
495,0.01667620754896234,0.0
496,0.012168017173916692,0.0
497,0.009334983579514579,0.0
498,-0.07434246744029427,0.0
499,0.03863021608769731,0.0
500,0.042217423933811664,0.0
501,0.014784425867656366,0.0
502,0.02740155093438366,0.0
503,0.008573863595113175,0.0
507,0.10306746096201964,0.0
508,0.10306746096201964,1.0
509,0.050429074081048825,0.0
512,0.4583634297211949,0.0
513,0.34657918980181857,0.0
514,0.3286257888055989,0.0
515,-0.001883243211525783,0.0
516,0.031893174719319094,0.0
517,0.18756485655816113,0.0
521,0.045829178109349375,0.0
522,0.09734031486544592,0.0
523,0.08730420801185569,0.0
524,0.03482671069572223,0.0
525,0.021415392946720995,0.0
528,0.04551392685712341,0.0
529,0.04551392685712341,1.0
530,0.04551392685712341,0.0
531,0.04551392685712341,0.0
532,0.04551392685712341,0.0
533,0.04551392685712341,0.0
534,0.0906662726122777,0.0
535,0.6330284550718696,0.0
536,1.2216339633183566,1.0
537,0.4623625752465694,1.0
538,0.21577944504621024,0.0
539,0.25159874573833135,0.0
540,0.3115976139748559,1.0
541,0.2533915844875498,0.0
543,0.24428043834960872,0.0
544,0.18535408533177425,0.0
545,0.10426859307436351,0.0
546,-0.011947302703350916,0.0
547,0.03977072688691667,0.0
548,0.03761986936697735,0.0
549,0.03761986936697735,0.0
550,0.03761986936697735,0.0
551,0.03761986936697735,0.0
552,0.04551392685712341,0.0
553,0.04551392685712341,0.0
554,0.04551392685712341,0.0
555,0.04551392685712341,0.0
556,0.04551392685712341,0.0
558,-0.0062614271619110574,0.0
559,0.014631530073042801,0.0
560,0.03799559825162853,0.0
561,0.033928966687363366,1.0
562,0.0090152622528045,0.0
563,0.03137126824059583,0.0
564,0.01531272941892246,0.0
566,0.02937003550083724,0.0
568,0.023671314575217588,0.0
569,0.024727886542162854,0.0
570,0.015020203237961481,0.0
572,0.03761986936697735,0.0
573,0.03761986936697735,0.0
574,0.03761986936697735,0.0
576,0.04551392685712341,0.0
578,0.04551392685712341,0.0
581,0.04551392685712341,1.0
582,0.03861649509383731,0.0
584,0.030319140572233484,0.0
585,0.034730623645268674,0.0
586,0.02748008081520885,0.0
587,-0.011459716834110713,0.0
588,0.041815365762849194,0.0
589,0.032381607173836924,0.0
591,0.030451685769358163,0.0
592,0.03702245574891694,0.0
593,0.011852844794297383,0.0
595,0.028918581976240646,0.0
596,0.029551193792394497,0.0
597,0.035227426693874894,0.0
599,0.06613122653271962,0.0
602,0.09392618598408382,0.0
603,0.0639555305187669,1.0
607,0.2879004386538836,0.0
608,1.1477095857156356,1.0
609,1.2212120119935186,2.0
611,0.13394549125379443,0.0
612,0.09289185704838203,0.0
614,0.027304790520735457,0.0
616,0.09479958982468384,0.0
617,0.187932988786275,0.0
618,0.2893376080011805,0.0
620,0.03466005885526208,0.0
622,0.03761986936697735,0.0
623,0.03761986936697735,0.0
626,0.042554116345408136,0.0
627,0.042554116345408136,0.0
629,0.04551392685712341,0.0
630,0.18313595959015908,0.0
634,0.5522766693570411,1.0
635,0.14855715868697839,0.0
638,0.05749972854543022,0.0
639,0.04106827810777661,0.0
640,0.03576754827032477,0.0
643,0.04827875096756529,0.0
644,0.03761986936697735,0.0
645,0.03761986936697735,0.0
647,0.03761986936697735,0.0
648,0.055954181460124194,0.0
649,0.048836482684413915,0.0
650,0.048415446060765345,0.0
651,0.048415446060765345,0.0
652,0.048415446060765345,0.0
653,0.055954181460124194,0.0
654,0.08205685920505924,1.0
656,0.02938404675654112,0.0
657,0.010097590351350674,0.0
659,-0.008056276120831787,0.0
660,0.032956166496674336,0.0
661,0.02782448712959159,0.0
663,0.006582314870584022,0.0
664,0.0269539456632326,0.0
666,0.0027454528672596606,0.0
671,0.022370556649218616,0.0
673,0.03588717228437101,0.0
675,0.04486298436212095,0.0
676,0.04486298436212095,0.0
677,0.04486298436212095,0.0
678,0.05080779768035908,0.0
679,0.035454748080869986,0.0
680,0.028226296682316118,0.0
683,0.03492961185899957,0.0
684,0.03492961185899957,0.0
685,0.03492961185899957,0.0
687,0.03492961185899957,0.0
688,0.03307149855695991,0.0
689,0.010314554377303177,0.0
690,0.04113247239742746,0.0
691,0.04429064689806388,0.0
692,0.04429064689806388,0.0
693,0.055214217203431885,0.0
694,0.033026026609337865,0.0
696,0.030162142075145257,0.0
697,0.05013147181544358,0.0
699,0.05013147181544358,0.0
700,0.05013147181544358,0.0
701,0.05013147181544358,0.0
704,0.01657090342545256,0.0
705,0.06048307071983688,0.0
706,0.06110985140637571,0.0
710,0.03875606920825436,0.0
712,0.028449501232786834,0.0
714,-0.057708812346109944,0.0
715,0.06553189825343424,1.0
717,0.06232300470100605,0.0
718,0.06232300470100605,0.0
719,0.05298521360691502,0.0
722,0.04551392685712341,0.0
724,0.04551392685712341,0.0
725,0.04551392685712341,0.0
726,0.01359174372927564,0.0
728,0.0458809684355783,0.0
729,0.04181433687131313,0.0
730,0.0216129562936766,0.0
731,-0.0018981258322722239,0.0
732,0.037367307257686964,0.0
733,0.018756908642153854,0.0
734,0.04421655354899478,0.0
735,0.01665921096758,0.0
736,0.05717306336106687,1.0
737,0.013040507650325637,0.0
738,0.0069807345305632155,0.0
739,0.03977072688691667,0.0
740,0.02251165177692314,0.0
741,0.04668532637030569,0.0
742,0.035761756064937686,0.0
743,0.029551193792394497,0.0
745,0.04551392685712341,0.0
746,0.04551392685712341,0.0
747,0.04551392685712341,0.0
748,0.04551392685712341,0.0
749,0.04551392685712341,0.0
750,0.042239394619831554,0.0
751,0.06348159821309894,0.0
752,0.02093814884349051,0.0
755,0.02061502194419352,0.0
756,0.14583022561880293,0.0
758,0.04454004218920145,0.0
760,0.054127287202998954,0.0
762,0.028035576191587343,0.0
766,0.026591383280679223,0.0
767,0.012678213164866956,0.0
769,0.04659599268524556,0.0
770,0.03268282256943329,0.0
772,0.042554116345408136,0.0
773,0.044704973865347455,0.0
777,0.020658694594966442,0.0
778,0.3508742248232755,1.0
780,0.08975477463627568,0.0
782,0.03554631208075415,0.0
783,0.025665127309000238,0.0
784,0.025665127309000238,0.0
785,0.019764592294648053,0.0
786,0.010557931181430408,0.0
788,0.03466005885526208,0.0
789,0.03466005885526208,0.0
790,0.03466005885526208,0.0
791,0.03466005885526208,0.0
792,0.042554116345408136,0.0
793,0.04551392685712341,0.0
794,0.04551392685712341,0.0
797,0.04766478437706273,0.0
798,0.051383248464649735,0.0
799,0.09064642171340884,1.0
800,0.048836531090980836,0.0
802,0.07209309902529777,0.0
803,-0.0036174701894256048,0.0
805,0.05549222663995049,0.0
806,0.028659489633349026,0.0
807,0.11817159325356144,0.0
809,0.022125006775075232,0.0
810,0.010323313954394876,0.0
812,0.03761986936697735,0.0
814,0.03761986936697735,0.0
