,éûçèï ,é¿ê—
6,0.03284377502556211,0.0
13,0.06607020299778049,0.0
22,0.030503939961994266,0.0
25,0.01785837776148689,0.0
30,0.0352743124853727,1.0
33,0.20406931157506486,0.0
34,0.2849907495697176,0.0
36,0.021965024232783882,0.0
40,0.09752822228831487,0.0
41,0.024250946496593224,0.0
42,0.02128576890212751,0.0
44,0.014828550382756973,0.0
50,0.02485827325333754,1.0
63,0.029132491406171825,0.0
75,0.037384131320656586,0.0
82,0.05453917921661891,0.0
83,0.03764252883339836,0.0
86,0.09467746058213568,0.0
87,0.03959538411614253,0.0
88,0.03768820668392722,0.0
90,0.07647115151478244,0.0
92,0.07797834861393814,1.0
93,0.10400123628067984,0.0
95,0.07980970579246222,0.0
98,0.058978086181558705,0.0
102,0.030789359014375343,0.0
105,0.14063787812802026,0.0
106,0.5434076061293603,0.0
107,1.0484174811267077,1.0
111,0.828279281419594,1.0
113,0.6279407517877849,2.0
116,0.040033000849749256,0.0
118,0.050137938905264766,0.0
123,0.0434262852109006,0.0
128,1.1883923160447687,2.0
132,1.0678211091584897,2.0
140,0.042559187328502945,0.0
141,0.042559187328502945,0.0
144,0.05601753548509505,0.0
147,0.0434262852109006,0.0
156,0.04859503213135828,0.0
159,0.07805352690182875,0.0
160,0.027733888300001005,0.0
167,0.045676076857523444,0.0
171,0.04238228797672491,0.0
172,0.04132772046863834,0.0
178,0.7028054293828501,0.0
179,0.3623284173684741,0.0
182,0.08202460963221789,0.0
183,0.06312423723003602,0.0
185,0.21025688592298933,0.0
189,0.11829522751315605,0.0
190,0.050137938905264766,0.0
191,0.04792465130974054,0.0
193,0.04238228797672491,0.0
197,0.04234853576094785,0.0
203,0.3683837800483807,0.0
209,0.7326829037121172,1.0
210,-0.016504427239949656,0.0
215,0.034521239494423414,0.0
217,0.03071857762956674,0.0
221,0.03760758108482684,0.0
223,-0.025588589006214284,0.0
228,0.15110750089350003,0.0
235,0.038311018149529606,0.0
236,0.045676076857523444,0.0
238,0.03904088582617505,0.0
248,0.11989064854404327,0.0
253,0.10159858661342037,0.0
255,0.07618183126497746,0.0
256,-0.012433357633623306,0.0
258,-0.011999234244605838,0.0
259,0.045676076857523444,0.0
260,0.038311018149529606,0.0
261,0.038311018149529606,0.0
263,0.10363375013401893,0.0
269,0.0395108021749972,0.0
272,0.7036576173318888,1.0
274,0.6179763371589297,0.0
277,0.01791584911223459,0.0
283,0.029579867570015184,0.0
291,0.03947704995922015,0.0
292,0.03947704995922015,0.0
295,0.27549308121428917,0.0
296,0.5361225691154887,0.0
302,0.05714607566438114,0.0
306,0.04010324831533018,0.0
308,0.039392942034768993,0.0
310,0.039392942034768993,0.0
311,0.03671365276439115,0.0
317,0.05901183839733576,0.0
321,0.1313286912598759,0.0
324,0.05956427147863819,0.0
326,0.03342894809975336,0.0
327,0.04616183883488226,0.0
328,0.08238363646787153,0.0
329,0.5180747962001371,0.0
333,0.09621814356481753,0.0
344,1.3100689199614004,2.0
346,1.203892960648629,2.0
347,0.5036094379199388,1.0
351,0.16110743049148157,0.0
363,0.05017980916631685,0.0
364,0.05017980916631685,0.0
365,0.0434262852109006,0.0
367,0.5975575946443403,0.0
370,0.44518448821836937,1.0
373,0.05770288675043377,0.0
377,0.023464335287201123,0.0
378,0.0405044786966443,0.0
380,0.03457052598226959,0.0
381,0.03457052598226959,0.0
387,0.03735037910487953,0.0
392,0.05221234908952361,0.0
397,0.044249784696733886,0.0
398,0.046156962128949194,0.0
400,0.04650337166508073,0.0
401,0.04437579379893947,0.0
407,0.10093297973975718,1.0
409,0.04636199235602451,0.0
412,0.036199020339295014,0.0
416,0.033371612196101054,0.0
417,0.033090342754817224,0.0
425,0.03068963586276963,0.0
429,0.044031544238429456,0.0
430,0.06387296142534887,0.0
432,0.05840842095247748,0.0
439,0.42383775812416946,0.0
452,0.03457052598226959,0.0
454,0.07640203744477554,0.0
458,0.04367866901088932,0.0
461,0.0405978527919929,0.0
463,0.30105413732757497,0.0
472,0.2155593730515575,0.0
477,0.03894646699534385,0.0
493,0.112366914839544,0.0
495,0.0433464275335435,0.0
501,0.056848980749378,0.0
502,0.056848980749378,0.0
503,0.043059216084394544,0.0
504,0.09254016699828412,0.0
507,0.22684750546242272,0.0
511,0.17398722056593408,0.0
512,0.4544902818869302,0.0
513,0.3843034580782933,0.0
514,0.2782479023150481,0.0
515,0.24429667118662976,0.0
520,0.004964293217429516,0.0
521,0.04365997360124581,0.0
524,0.04757570622869703,0.0
533,0.04132772046863834,0.0
534,0.4788487268467012,0.0
535,0.6616766521063506,0.0
539,0.3435563831414419,0.0
541,0.17587825447970962,0.0
549,0.04330167656178401,0.0
550,0.044031544238429456,0.0
554,0.038071143686215086,0.0
556,0.05017980916631685,0.0
557,0.043392532995123544,0.0
564,0.04740040877258386,0.0
567,0.0034987734459105595,0.0
569,0.020303115112847166,0.0
570,-0.011098690071648357,0.0
573,0.03457052598226959,0.0
575,0.042900634165732573,0.0
576,0.07693086231100557,0.0
581,0.05017980916631685,1.0
582,0.06494575899511558,0.0
586,0.022967914032923836,0.0
587,0.03471576611782855,0.0
590,0.03288072110084935,0.0
