“úŽž,EHP2-2,EHP4-4,EHP6-2
2020/1/9,25.23333333,22.27083333,22.7375
2020/1/10,25.28333333,22.5,22.5125
2020/1/11,22.4,23.03125,22.45
2020/1/12,21.73333333,25.5,22.6
2020/1/13,22.4,25.64583333,22.6625
2020/1/14,24.775,23.59375,22.75416667
2020/1/15,25.79166667,22.89583333,23.08333333
2020/1/16,23.73333333,22.8125,23.2
2020/1/17,24.46666667,22.85416667,23.15416667
2020/1/18,24.85,24.65625,23.19166667
2020/1/19,24.23333333,24.4375,23.3
2020/1/20,24,22.77083333,23.175
2020/1/21,24.5,22.60416667,23.10833333
2020/1/22,24.63333333,24.66666667,23.26666667
2020/1/23,25.49166667,24.15625,23.375
2020/1/24,25,22.77083333,23.40416667
2020/1/25,24.2,24.55208333,23.4
2020/1/26,24.68333333,25.47916667,23.48333333
2020/1/27,25.46666667,23.9375,23.58333333
2020/1/28,25.7,23.29166667,23.70833333
2020/1/29,25.4,22.41666667,23.49583333
2020/1/30,25.21666667,21.58333333,23.4
2020/1/31,25.21666667,23.23958333,23.36666667
2020/2/1,26.26666667,24.07291667,23.4
2020/2/2,26.6,25.02083333,23.4
2020/2/3,24.2,22.6875,23.225
2020/2/4,24.06666667,23.14583333,23.11666667
2020/2/5,24.66666667,23.70833333,23.10833333
2020/2/6,24.975,24.86458333,23.29583333
2020/2/7,25.4,23.75,23.37083333
2020/2/8,25.2,24.32291667,23.3
2020/2/9,25.15,24.65625,23.3
2020/2/10,25.09166667,22.08333333,23.41666667
2020/2/11,25,22.875,23.5
2020/2/12,24.93333333,23.70833333,23.27083333
2020/2/13,24.81666667,21.83333333,23.1
2020/2/14,25.06666667,21.875,23.1125
2020/2/15,25.4,23.41666667,23.1
2020/2/16,25.4,23.52083333,23.1
2020/2/17,24.41666667,22.08333333,23.19583333
2020/2/18,23.4,21.79166667,23.0875
2020/2/19,23.45833333,22.625,23.04166667
2020/2/20,23.58333333,21.60416667,23.10833333
2020/2/21,24.14166667,23,23.2
2020/2/22,24.3,23,23.2
2020/2/23,24.4,24.08333333,23.2
2020/2/24,24.4,26.14583333,23.2
2020/2/25,24.23333333,22.75,23.1
2020/2/26,23.86666667,21.66666667,23.0875
2020/2/27,23.68333333,22.125,23.17083333
2020/2/28,23.80833333,22.42708333,23.13333333
2020/2/29,23.9,23,23.1
2020/3/1,24.825,23,23.15
2020/3/2,24.975,22.95833333,23.275
2020/3/3,24.4,23,23.25833333
2020/3/4,24.45,23,23.26666667
2020/3/5,24.6,23,23.24583333
2020/3/6,24.3,22.27083333,23.27083333
2020/3/7,24,23.3125,23.3
2020/3/8,24.35833333,24.25,23.41666667
2020/3/9,24.85,22.58333333,23.25
2020/3/10,24.53333333,21.75,23.1
2020/3/11,24.2,22.13541667,23.125
2020/3/12,24.2,21.97916667,23.2
2020/3/13,24.2,21,23.2
2020/3/14,25.09166667,21.80208333,23.2
2020/3/15,25.43333333,23.75,23.2
2020/3/16,24.83333333,23.25,23.22916667
2020/3/17,24.41666667,22.90625,23.28333333
2020/3/18,23.75,22.75,23.16666667
2020/3/19,23.725,22.08333333,23.1
2020/3/20,24.6,22.07291667,23.1
2020/3/21,24.6,23.5,23.19166667
2020/3/22,24.6,24.25,23.3
2020/3/23,23.95833333,23.08333333,23.275
2020/3/24,23.06666667,22.45833333,23.2
2020/3/25,22.95,22.58333333,23.13333333
2020/3/26,22.8,23,23.1
2020/3/27,22.8,21.125,22.8875
2020/3/28,22.8,20.73958333,22.8
2020/3/29,23.4,22.79166667,22.8
2020/3/30,23.75,23.54166667,22.85
2020/3/31,23.35,22.75,22.87083333
2020/4/1,23.575,23,23.00416667
2020/4/2,23.8,23,22.93333333
2020/4/3,23.8,21.66666667,22.82916667
2020/4/4,23.8,20.5,22.8
2020/4/5,23.8,22.07291667,22.82083333
2020/4/6,23.8,24.58333333,22.85416667
2020/4/7,23.8,23.71875,22.9
2020/4/8,23.8,21.85416667,22.9
2020/4/9,23.8,22,22.9
2020/4/10,24.33333333,22.83333333,22.925
2020/4/11,24.8,28.75,23.1
2020/4/12,24.8,28.91666667,23.09166667
2020/4/13,24.8,27.64583333,22.925
2020/4/14,24.69166667,24.66666667,22.9
2020/4/15,24.95,26,22.90416667
2020/4/16,26.4,26,22.8
2020/4/17,26.4,25,22.86666667
2020/4/18,24.8,24.16666667,23
2020/4/19,25.2,23,23
2020/4/20,24.48333333,23,23
2020/4/21,21.8,23,22.98333333
2020/4/22,22.1,23,22.93333333
2020/4/23,23,23.16666667,23
2020/4/24,23,26.5,22.99166667
2020/4/25,23.35,26.52083333,23
2020/4/26,24.2,26.08333333,23
2020/4/27,24.2,25.66666667,23
2020/4/28,24.2,26.5,22.99166667
2020/4/29,24.2,26.5,22.94583333
2020/4/30,24.2,26.5,22.98333333
2020/5/1,24.2,26.5,22.9
2020/5/2,23.8,26.5,22.9
2020/5/3,23.6,26.5,22.90833333
2020/5/4,25.23333333,26.5,22.9
2020/5/5,26.4,26.5,22.9
2020/5/6,26.4,26.5,22.9
2020/5/7,26.4,26.5,22.9
2020/5/8,26.4,25.5,22.9
2020/5/9,26.4,25,22.9
2020/5/10,26.4,25,22.9
2020/5/11,25.8,25.54166667,22.9
2020/5/12,25.025,26,22.9
2020/5/13,24.6,26,23.76666667
2020/5/14,24.8,26,24.4375
2020/5/15,25.23333333,26,24.28333333
2020/5/16,25,26,24.2
2020/5/17,25,26,24.2
2020/5/18,25.03333333,26,24.09166667
2020/5/19,25,26,24
2020/5/20,25,26,24
2020/5/21,25,26.77083333,24
2020/5/22,25,27.25,23.8
2020/5/23,25,27.25,23.6
2020/5/24,25,27.25,23.6
2020/5/25,25.49166667,27.25,23.75833333
2020/5/26,25.43333333,27.25,23.875
2020/5/27,26.4,27.25,23.8
2020/5/28,26.2,27.25,23.72916667
2020/5/29,26.95,27.25,23.58333333
2020/5/30,26.95,27.25,23.5
2020/5/31,26.6,27.25,23.5
2020/6/1,26.3,27.25,23.5
2020/6/2,25.58333333,27.25,23.5
2020/6/3,24.5,27.08333333,23.72916667
2020/6/4,24.66666667,26.66666667,23.9375
2020/6/5,25.09166667,26.5,23.9875
2020/6/6,25,26.5,24.10833333
2020/6/7,25,26.5,24.28333333
2020/6/8,25.33333333,26.5,24.12083333
2020/6/9,25.2,25.83333333,23.975
2020/6/10,25.2,26.5,23.7875
2020/6/11,25.1,26.70833333,23.40833333
2020/6/12,24.125,26.16666667,23.4875
2020/6/13,24.63333333,25.75,24
2020/6/14,25.86666667,25.75,23.8375
2020/6/15,25.29166667,25.33333333,23.51666667
2020/6/16,24.69166667,25.625,23.62916667
2020/6/17,24.76666667,27,23.62083333
2020/6/18,25.03333333,27,23.59583333
2020/6/19,25.25,27,23.6
2020/6/20,25.39166667,27,23.6625
2020/6/21,25.4,26.72916667,23.7
2020/6/22,25.53333333,26.5,23.5875
2020/6/23,24.95,26.5,23.475
2020/6/24,24.61666667,26.5,23.51666667
2020/6/25,24.36666667,26.83333333,23.5
2020/6/26,24.06666667,26.5,23.44583333
2020/6/27,24.5,25.55208333,23.525
2020/6/28,24.975,25.78125,23.6
2020/6/29,24.75,26.29166667,23.55416667
2020/6/30,24.40833333,26,23.54166667
2020/7/1,24.11666667,25.77083333,23.57083333
2020/7/2,23.73333333,25.5,23.50833333
2020/7/3,23.8,25.5,23.5125
2020/7/4,23.81666667,25.72916667,23.5
2020/7/5,24.4,26,23.5
2020/7/6,24.78333333,26.25,23.54166667
2020/7/7,24.44166667,26,23.64583333
2020/7/8,24.4,26.35416667,23.45416667
2020/7/9,24.40833333,26.5,23.51666667
2020/7/10,24.375,26.375,23.49583333
2020/7/11,24.575,26.52083333,23.4
2020/7/12,24.4,26.5,23.4
2020/7/13,24.43333333,26.5,23.48333333
2020/7/14,24.725,26.5,23.69166667
2020/7/15,25.03333333,26.63541667,23.55833333
2020/7/16,25.125,26.67708333,23.25416667
2020/7/17,24.975,26.75,23.425
2020/7/18,25,26.75,23.5
2020/7/19,24.85,26.75,23.5
2020/7/20,24.15,25.3125,23.4875
2020/7/21,23.80833333,24.75,23.52083333
2020/7/22,23.64166667,25.54166667,23.41666667
2020/7/23,23.6,26,23.4
2020/7/24,23.8,26.15625,23.3875
2020/7/25,24.03333333,26.25,23.4
2020/7/26,23.55833333,26.25,23.4
2020/7/27,22.825,25.52083333,23.39166667
2020/7/28,23.05,25.83333333,23.4375
2020/7/29,23.475,26.07291667,23.49166667
2020/7/30,24.34166667,26.16666667,23.45416667
2020/7/31,24.36666667,26.44791667,23.675
2020/8/1,24.325,26.5,23.7
2020/8/2,24.86666667,26.5,23.7
2020/8/3,24.48333333,26.5,23.75
2020/8/4,24.28333333,26.27083333,23.87916667
2020/8/5,24.425,25.875,23.7375
2020/8/6,24.34166667,26.02083333,23.80416667
2020/8/7,24.075,25.97916667,23.74166667
2020/8/8,23.8,26,23.8
2020/8/9,24.73333333,26,23.8
2020/8/10,25.06666667,26,23.85833333
2020/8/11,23.91666667,26,23.7875
2020/8/12,24.06666667,26.11458333,23.72916667
2020/8/13,24.70833333,26.40625,23.79583333
2020/8/14,24.15,26.28125,23.58333333
2020/8/15,23.76666667,26,23.225
2020/8/16,24.53333333,25.875,23.51666667
2020/8/17,24.45,25.65625,23.5625
2020/8/18,24.50833333,25.875,23.55833333
2020/8/19,23.7,26,23.825
2020/8/20,24.2,25.91666667,23.7875
2020/8/21,23.6,26,23.9125
2020/8/22,23.60833333,26.29166667,23.8
2020/8/23,24.6,26.16666667,23.64583333
2020/8/24,24.025,26,23.9625
2020/8/25,23.49166667,26,24.075
2020/8/26,23.69166667,26,24.07916667
2020/8/27,24,26,24.1125
2020/8/28,23.9,26,24.30833333
2020/8/29,23.66666667,26.15625,24.29583333
2020/8/30,24.475,25.125,24.11666667
2020/8/31,24.375,25.33333333,24.0625
2020/9/1,24.525,26,24.40416667
2020/9/2,24.325,26,24.4875
2020/9/3,24.1,26,24.3625
2020/9/4,23.8,26,24.15
2020/9/5,23.63333333,26.15625,23.98333333
2020/9/6,24.6,26.25,23.9
2020/9/7,24.55833333,26.25,24.1625
2020/9/8,24.4,26.25,24.325
2020/9/9,24.4,26.25,24.2375
2020/9/10,24.625,26.1875,24.36666667
2020/9/11,24.3,26.15625,24.45416667
2020/9/12,24.325,26.45833333,24.525
2020/9/13,24.86666667,27,24.59166667
2020/9/14,24.85,26.88541667,24.39166667
2020/9/15,24.63333333,26.75,24.41666667
2020/9/16,25.09166667,26.40625,24.52083333
2020/9/17,24.875,26.20833333,24.52916667
2020/9/18,24.4,25.58333333,24.61666667
2020/9/19,24.31818182,25.70454545,24.6
2020/9/20,24.9,26.25,24.38333333
2020/9/21,24.88333333,26.25,24.41666667
2020/9/22,24.65,26.25,24.39583333
2020/9/23,24.94166667,26.75,24.49583333
2020/9/24,24.81666667,27,24.57083333
2020/9/25,24.65,27,24.5375
2020/9/26,24.6,27,24.5
2020/9/27,24.6,27,24.5
2020/9/28,24.75,27,24.50833333
2020/9/29,25.08333333,27,24.5
2020/9/30,25.05833333,27,24.4375
2020/10/1,24.95,27,24.4
2020/10/2,24.74166667,27,24.34166667
2020/10/3,24,27,24.35
2020/10/4,24,27,24.28333333
2020/10/5,24.33333333,27,24.13333333
2020/10/6,24.59166667,27,24.09166667
2020/10/7,24.76666667,27,24.1
2020/10/8,25.2,27,24.1
2020/10/9,25.2,27,23.76666667
2020/10/10,24.93333333,27,23.1
2020/10/11,24.3,27,23.1
2020/10/12,24.225,27,23.85833333
2020/10/13,24.59166667,27,24.25416667
2020/10/14,24.76666667,27,24.27083333
2020/10/15,24.7,27,24.125
2020/10/16,24.90833333,27,22.9
2020/10/17,24.85833333,27,22.9
2020/10/18,24.10833333,27,22.9
2020/10/19,24.08333333,27,22.66666667
2020/10/20,24.4,27,22.4
2020/10/21,24.2,27,22.2
2020/10/22,24.2,27,22.2
2020/10/23,24.2,27,22.2
2020/10/24,24.2,27,22.2
2020/10/25,24.2,27,22.2
2020/10/26,24.2,27,22.2
2020/10/27,24.2,27,22.2
2020/10/28,24.2,27,22.2
2020/10/29,24.2,27,22.2
2020/10/30,24.3,27,22.2
2020/10/31,24.6,26.41666667,22.2
2020/11/1,25.00833333,25.25,22.2
2020/11/2,26,25.25,22.19583333
2020/11/3,26,25.25,22.43333333
2020/11/4,26,25.25,22.6
2020/11/5,26,25.25,22.6
2020/11/6,25.8,25.25,22.65416667
2020/11/7,25.2,25.25,22.7
2020/11/8,25.21666667,25.25,22.7
2020/11/9,24.8,25.25,22.7
2020/11/10,24.7,25.25,22.75
2020/11/11,24.83333333,25.25,22.81666667
2020/11/12,24.83333333,22.20833333,22.91666667
2020/11/13,23.68333333,20.9375,22.79166667
2020/11/14,23.2,22,22.6
2020/11/15,23.63333333,22.15625,22.6
2020/11/16,24,22.85416667,22.7
2020/11/17,24,23.25,22.6
2020/11/18,24,22.75,22.6
2020/11/19,24,21.75,22.6
2020/11/20,24,21.75,22.6
2020/11/21,24,21.75,22.6
2020/11/22,24,21.75,22.6
2020/11/23,24,21.75,22.6
2020/11/24,24.35,21.54166667,22.77916667
2020/11/25,24.38333333,21.5625,22.85
2020/11/26,24.23333333,21.25,22.71666667
2020/11/27,24.2,21.125,22.76666667
2020/11/28,24.2,21.25,22.9
2020/11/29,24.2,21.66666667,22.8375
2020/11/30,24.2,21.20833333,22.78333333
2020/12/1,23.48333333,20.75,22.86666667
2020/12/2,23.98333333,21.5,23.0875
2020/12/3,24.35833333,22.85416667,23
2020/12/4,24.13333333,22.75,22.8
2020/12/5,24.2,23.6875,22.8375
2020/12/6,24.725,25,22.9
2020/12/7,26,24.29166667,22.80833333
2020/12/8,26,24.75,22.73333333
2020/12/9,26,23.14583333,22.70833333
2020/12/10,25.65,21.5,22.7
2020/12/11,25.125,21.22916667,22.7
2020/12/12,24.6,22.83333333,22.76666667
2020/12/13,24.6,25,22.8
2020/12/14,24.6,23.125,22.8
2020/12/15,25.09166667,22.69791667,22.8
2020/12/16,25.26666667,23.375,22.8625
2020/12/17,24.8,21.83333333,22.9375
2020/12/18,25.14166667,21.125,22.9125
2020/12/19,25.70833333,21.66666667,22.9
2020/12/20,26.2,23.6875,22.9
2020/12/21,25.71666667,23.66666667,23.0125
2020/12/22,25.66666667,22.0625,22.94166667
2020/12/23,25.775,21.53125,22.85
2020/12/24,25.8,21.98958333,22.78333333
2020/12/25,25.975,22.3125,22.82083333
2020/12/26,26,22.95833333,22.9
2020/12/27,26,24.5,22.9
2020/12/28,26,23.66666667,22.91666667
2020/12/29,26,24.94791667,22.9
2020/12/30,26,26,22.9
2020/12/31,26,26,22.9
2021/1/1,26,26,22.9
2021/1/2,26,26,22.9
2021/1/3,26,26,22.9
2021/1/4,26.06666667,25.9375,23.075
2021/1/5,25.85833333,26,23.17083333
2021/1/6,25.61666667,25.9375,23.21666667
2021/1/7,25.45,25.70833333,23.3125
2021/1/8,25.05,25.5,23.39166667
2021/1/9,25.425,25.8125,23.35416667
2021/1/10,25.6,26,23.37083333
2021/1/11,26.21666667,26,23.5
2021/1/12,25.2,25.70833333,23.75416667
2021/1/13,25.35,25.5,23.99583333
2021/1/14,24.88333333,24.5625,23.79166667
2021/1/15,25.26666667,24.02083333,23.76666667
2021/1/16,25.4,24,23.8
2021/1/17,26.01666667,24,23.8
2021/1/18,26.50833333,24,23.875
2021/1/19,26.6,24.52083333,23.8
2021/1/20,26.475,24.9375,23.66666667
2021/1/21,26.425,25.125,23.56666667
2021/1/22,26.26666667,25.5,23.6125
2021/1/23,26,25.5,23.78333333
2021/1/24,26.70833333,25.5,23.66666667
2021/1/25,25.61666667,25.5,23.60833333
2021/1/26,24.7,25.5,23.65
2021/1/27,24.6,24.66666667,23.6
2021/1/28,24.6,23,23.65833333
2021/1/29,24.88333333,23,23.7
2021/1/30,25,23,23.7
2021/1/31,25,23,23.64166667
2021/2/1,25.26666667,23.02083333,23.62916667
2021/2/2,25.29166667,22.25,23.50833333
2021/2/3,25,22.33333333,23.42083333
2021/2/4,25.25,22.25,23.34583333
2021/2/5,25.2,23,23.37083333
2021/2/6,25.2,23,23.4
2021/2/7,25.53333333,23,23.4
2021/2/8,25.5,22.33333333,23.4
2021/2/9,25,23.48958333,23.4
2021/2/10,25,24,23.4
2021/2/11,25.46666667,24.25,23.4
2021/2/12,25.38333333,23.8125,23.3375
2021/2/13,25,23.70833333,23.1
2021/2/14,25,24.1875,23.1
2021/2/15,24.83333333,22.66666667,23.1
2021/2/16,24.61666667,22.4375,22.9
2021/2/17,25.53333333,22.75,22.8
2021/2/18,26,22.625,22.8
2021/2/19,26,22.28125,22.8
2021/2/20,26,22,22.8
2021/2/21,26,22,22.8
2021/2/22,26,22.45833333,22.525
2021/2/23,26,24.625,22.2
2021/2/24,26,26.5,22.1875
2021/2/25,26,24.5,22.1625
2021/2/26,26,23.58333333,22.25833333
2021/2/27,26,25.85416667,22.3
2021/2/28,26,27,22.3
2021/3/1,25.55,25,22.2625
2021/3/2,25.2,24,22.25416667
2021/3/3,25.58333333,24,22.3
2021/3/4,25.65,23.42708333,22.27083333
2021/3/5,25.30833333,24,22.2
2021/3/6,25.2,23.05208333,22.2
2021/3/7,25.2,23.33333333,22.2
2021/3/8,25.43333333,23.47916667,22.17916667
2021/3/9,25.475,23.25,22.16666667
2021/3/10,25.4,23.5625,22.22916667
2021/3/11,25.525,23.75,22.2
2021/3/12,25.23333333,23.75,22.2
2021/3/13,24.8,23.75,22.2
2021/3/14,24.8,23.07291667,22.2
2021/3/15,24.8,21.71875,22.2
2021/3/16,24.66666667,20.69791667,22.2
2021/3/17,24.61666667,20.58333333,22.2
2021/3/18,24.8,21,22.2
2021/3/19,24.8,20.45833333,22.2
2021/3/20,24.8,20,22.2
2021/3/21,24.8,20,22.15
2021/3/22,24.98333333,20,22.16666667
2021/3/23,25.2,20,22.22916667
2021/3/24,25.2,20,22.2
2021/3/25,25.2,20,22.13333333
2021/3/26,25.2,20,22.10833333
2021/3/27,24.73333333,20,22.1
2021/3/28,24.4,20,22.15416667
2021/3/29,24.4,20,22.2
2021/3/30,24.4,20,22.2
2021/3/31,24.4,20,22.2
2021/4/1,24.4,20,22.2
2021/4/2,24.4,20,22.2
2021/4/3,24.4,20,22.2
2021/4/4,24.4,20,22.2
2021/4/5,24.4,20,22.2
2021/4/6,24.4,20,22.1375
2021/4/7,24.4,20,22.15833333
2021/4/8,24.4,20,22.23333333
2021/4/9,24.4,20,22.3
2021/4/10,24.4,20,22.3
2021/4/11,24.4,20.1875,22.3
2021/4/12,24.4,20.75,22.3
2021/4/13,24.4,20.75,22.3
2021/4/14,24.4,20.75,22.3
2021/4/15,24.4,20.75,22.3
2021/4/16,24.88333333,20.75,22.3
2021/4/17,26.8,20.75,22.3
2021/4/18,26.8,20.75,22.3
2021/4/19,26.8,20.75,22.3
2021/4/20,26.8,20.75,22.3
2021/4/21,26.8,20.75,22.3
2021/4/22,26.8,20.75,22.3
2021/4/23,26.8,20.75,22.3
2021/4/24,26.8,20.94791667,22.3
2021/4/25,26.8,21,22.3
2021/4/26,26.8,21,22.3
2021/4/27,26.8,21,22.3
2021/4/28,26.8,21,22.3
2021/4/29,26.8,21,22.3
2021/4/30,26.8,21,22.3
2021/5/1,26.8,21,22.3
2021/5/2,26.8,21,22.3
2021/5/3,26.8,21,22.3
2021/5/4,26.8,21,22.3
2021/5/5,26.8,21,22.3
2021/5/6,26.8,21,22.3
2021/5/7,25.675,21,22.3
2021/5/8,25,21,22.3
2021/5/9,25,21,22.3
2021/5/10,25,21,22.3
2021/5/11,25,21,22.3
2021/5/12,25,21,22.3
2021/5/13,25,21,22.3
2021/5/14,25,21,23.09166667
2021/5/15,25,21,24.15
2021/5/16,25,21,24.1
2021/5/17,25.04166667,21,24.12083333
2021/5/18,25.05,21,24.24583333
2021/5/19,24.99166667,21,24.3
2021/5/20,24.80833333,21,24.24583333
2021/5/21,24.675,21,24.04166667
2021/5/22,24.6,21,24
2021/5/23,24.6,21,23.90416667
2021/5/24,24.91666667,21,23.92916667
2021/5/25,25.04166667,21,24.02916667
2021/5/26,24.99166667,21,24.04166667
2021/5/27,25,21,24.25416667
2021/5/28,24.725,21,24.32083333
2021/5/29,24.4,21,24.1
2021/5/30,24.4,21,24.1
2021/5/31,24.53333333,21,24.17083333
2021/6/1,24.7,21,24.33333333
2021/6/2,24.8,21,24.3875
2021/6/3,25.075,21,24.33333333
2021/6/4,24.94166667,21,24.35
2021/6/5,25,24.35416667,24.4
2021/6/6,25,26.75,24.28333333
2021/6/7,24.86666667,26.75,24.21666667
2021/6/8,24.8,26.54166667,24.37916667
2021/6/9,24.8,26.71875,24.33333333
2021/6/10,24.8,27,24.42916667
2021/6/11,24.8,27,24.55833333
2021/6/12,24.51666667,27,24.5
2021/6/13,24.75,26.86458333,24.44583333
2021/6/14,25.50833333,26.72916667,24.45833333
2021/6/15,25.325,26.75,24.6
2021/6/16,25.16666667,26.75,24.55833333
2021/6/17,25,26.72916667,24.48333333
2021/6/18,25,26.375,24.42916667
2021/6/19,24.86666667,25.75,24.45
2021/6/20,25,25.48958333,24.54583333
2021/6/21,25,24.5,24.5875
2021/6/22,25.125,25.3125,24.56666667
2021/6/23,25.25,26,24.34583333
2021/6/24,25.425,26.66666667,24.22916667
2021/6/25,24.875,27.16666667,24.3125
2021/6/26,23.94166667,26,24.22083333
2021/6/27,22.8,25.89583333,24.2
2021/6/28,23.40833333,26.20833333,24.375
2021/6/29,24.625,26.5,24.37083333
2021/6/30,24.275,26.5,24.175
2021/7/1,24.21666667,26.5,24.21666667
2021/7/2,24.20833333,26.64583333,24.24166667
2021/7/3,25.65,26.5,24.07916667
2021/7/4,26.4,26.5,24.1
2021/7/5,25.59166667,26.5,24.09166667
2021/7/6,25.225,26.02083333,24.10833333
2021/7/7,25,25.625,24.12083333
2021/7/8,25,25.66666667,24.24583333
2021/7/9,25,25.83333333,24.2875
2021/7/10,25.20833333,26,24.3875
2021/7/11,25.11666667,26.58333333,24.30833333
2021/7/12,24.80833333,26.16666667,24.2125
2021/7/13,24.8,25.625,24.15
2021/7/14,24.8,25.36458333,24.20833333
2021/7/15,24.8,25.625,24.19583333
2021/7/16,24.8,25.61458333,24.12083333
2021/7/17,25.2,26,23.67916667
2021/7/18,26.56666667,25.5,23.68333333
2021/7/19,25.35,25.14583333,24.08333333
2021/7/20,24.91666667,25.3125,24.325
2021/7/21,24.74166667,26.3125,24.39166667
2021/7/22,24.475,26.52083333,24.225
2021/7/23,23.85833333,26.85416667,24.05
2021/7/24,23.33333333,27.5,24.1
2021/7/25,23,26.95833333,24.1
2021/7/26,23.60833333,26.35416667,24.12916667
2021/7/27,24.66666667,25.75,24.4625
2021/7/28,24.74166667,26.25,24.38333333
2021/7/29,24.6,26.57291667,24.19166667
2021/7/30,24.525,26.66666667,24.3375
2021/7/31,24.58333333,26,24.31666667
2021/8/1,24.65833333,26.13541667,24.24583333
2021/8/2,24.75,26.0625,24.27916667
2021/8/3,24.33333333,26.45833333,24.35833333
2021/8/4,24.2,26.53125,24.275
2021/8/5,24.4,26.58333333,24.25416667
2021/8/6,24.3,26.92708333,24.19166667
2021/8/7,24.21666667,26.40625,24.3125
2021/8/8,24.15833333,26.40625,24.3
2021/8/9,24.3,26.0625,24.28333333
2021/8/10,24.11666667,26.40625,24.2875
2021/8/11,24.55,26.83333333,24.27916667
2021/8/12,24.69166667,26.5,24.3625
2021/8/13,25.31666667,26.66666667,24.40833333
2021/8/14,25.16666667,27,24.44166667
2021/8/15,25,27,24.5
2021/8/16,24.9,27,24.3125
2021/8/17,24.64166667,26.59375,24.34166667
2021/8/18,24.48333333,25.91666667,24.3625
2021/8/19,24.58333333,25.75,24.2
2021/8/20,24.45833333,25.92708333,24.1125
2021/8/21,24.4,25.95833333,24.19583333
2021/8/22,24.4,26.25,24.1
2021/8/23,24.56666667,26.07291667,24.175
2021/8/24,24.59166667,25.98958333,24.2625
2021/8/25,24.44166667,26,24.30833333
2021/8/26,24.2,26,24.15
2021/8/27,24.29166667,26,24.05833333
2021/8/28,24.4,26.27083333,24
2021/8/29,24.4,26.5,23.85833333
2021/8/30,24.5,26.14583333,24.10416667
2021/8/31,24.53333333,26.5,24.275
2021/9/1,24.65833333,27.33333333,24.325
2021/9/2,24.6,27.41666667,24.37083333
2021/9/3,24.925,27.5,24.26666667
2021/9/4,25.26666667,27.5,24.2
2021/9/5,26.6,26.84375,24.2
2021/9/6,25.58333333,25.95833333,24.3125
2021/9/7,24.825,26.25,24.35416667
2021/9/8,24.83333333,26.78125,24.35416667
2021/9/9,24.6,27,24.39166667
2021/9/10,24.70833333,26.51041667,24.33333333
2021/9/11,24.86666667,25.75,24.16666667
2021/9/12,24.8,25.5,24.13333333
2021/9/13,24.73333333,26.44791667,24.34166667
2021/9/14,24.89166667,26.73958333,24.40833333
2021/9/15,24.79166667,26.75,24.46666667
2021/9/16,24.66666667,26.73958333,24.36666667
2021/9/17,24.86666667,26.75,24.35416667
2021/9/18,24.55,26.75,24.2
2021/9/19,24.2,26.28125,24.15
2021/9/20,24.2,26.10416667,24.07083333
2021/9/21,24.4,26.78125,24.19583333
2021/9/22,24.5,26.67708333,24.29166667
2021/9/23,24.4,26.03125,24.27083333
2021/9/24,24.66666667,26.08333333,24.25833333
2021/9/25,24.8,26.25,24.4
2021/9/26,24.8,26.25,24.4
2021/9/27,24.76666667,26.60416667,24.3125
2021/9/28,24.625,26.75,24.275
2021/9/29,24.71666667,26.75,24.27083333
2021/9/30,24.75,26.75,24.25
2021/10/1,25.625,26.75,24.33333333
2021/10/2,25.33333333,26.5625,24.45833333
2021/10/3,25,26.5,24.5
2021/10/4,25.01666667,26.5,24.3375
2021/10/5,24.85,26.32291667,24.2
2021/10/6,24.53333333,26.25,24.09583333
2021/10/7,24.65,26.25,24.04166667
2021/10/8,24.31666667,26.25,24.14583333
2021/10/9,24.2,26.25,24.18181818
2021/10/10,24.42105263,26.25,24.13684211
2021/10/11,24.79166667,26.25,24.2
2021/10/12,24.96666667,26.25,24.34166667
2021/10/13,24.96666667,26.25,24.3625
2021/10/14,24.68333333,26.25,24.34583333
2021/10/15,24.75,26.25,24.3125
2021/10/16,24.875,26.25,24.34166667
2021/10/17,25.525,26.25,24.4
2021/10/18,25.84166667,26.25,24.0125
2021/10/19,24.85,26.25,22.35833333
2021/10/20,24.86666667,26.25,22.5
2021/10/21,25.875,26.25,22.5
2021/10/22,25.58333333,26.25,22.6
2021/10/23,24.6,26.25,22.7
2021/10/24,24.6,26.25,22.7
2021/10/25,24.6,24.625,22.7
2021/10/26,24.78333333,23,22.7
2021/10/27,24.88333333,23,22.5625
2021/10/28,25.09166667,23,22.4
2021/10/29,25.06666667,23,22.375
2021/10/30,24.8,23,22.3
2021/10/31,24.8,23,22.3
2021/11/1,24.8,23,22.30833333
2021/11/2,24.8,23,22.3
2021/11/3,24.8,23,22.3625
2021/11/4,24.63333333,23,22.35833333
2021/11/5,24.4,23,22.4
2021/11/6,24.16666667,23,22.4
2021/11/7,24,23,22.4
2021/11/8,24,23,22.39166667
2021/11/9,24,23,22.4
2021/11/10,24,23,22.4
2021/11/11,24,23.10416667,22.4
2021/11/12,24,23.5,22.35416667
2021/11/13,24,23.52083333,22.3
2021/11/14,24,24.02083333,22.3
2021/11/15,24.18333333,23.5,22.3
2021/11/16,24.4,23.5,22.3
2021/11/17,24.4,23.5,22.3
2021/11/18,24.45,23.67708333,22.3
2021/11/19,24.33333333,23.75,22.3
2021/11/20,24.2,23.75,23.21666667
2021/11/21,24.2,23.75,24.3
2021/11/22,24.2,23.625,22.88333333
2021/11/23,24.2,23.25,22.3
2021/11/24,22.45,23.25,22.3
2021/11/25,20.6,23.25,22.175
