“úŽž,ŒŽ,‹x“ú,•½“ú,ŠO‹C‰·“x,ŽºŠO‹@‰^“]ŽžŠÔ,•‰‰×—¦
2022-07-25 14:00:00,7,0,1,35,56,0.38392857142857145
2022-07-25 16:00:00,7,0,1,33,56,0.5178571428571429
2022-07-26 08:00:00,7,0,1,26,56,0.3303571428571429
2022-07-26 09:00:00,7,0,1,27,60,0.3125
2022-07-26 10:00:00,7,0,1,27,60,0.25446428571428575
2022-07-26 11:00:00,7,0,1,27,60,0.26785714285714285
2022-07-26 12:00:00,7,0,1,27,60,0.25
2022-07-26 13:00:00,7,0,1,29,60,0.26339285714285715
2022-07-26 14:00:00,7,0,1,30,60,0.3080357142857143
2022-07-26 15:00:00,7,0,1,31,60,0.28125
2022-07-26 16:00:00,7,0,1,30,60,0.27232142857142855
2022-07-26 17:00:00,7,0,1,29,8,0.013392857142857144
2022-07-27 08:00:00,7,0,1,32,56,0.2410714285714286
2022-07-27 10:00:00,7,0,1,34,56,0.34821428571428575
2022-07-27 12:00:00,7,0,1,35,56,0.26339285714285715
2022-07-27 14:00:00,7,0,1,34,56,0.32142857142857145
2022-07-27 16:00:00,7,0,1,34,56,0.25446428571428575
2022-07-28 08:00:00,7,0,1,33,56,0.23660714285714288
2022-07-28 09:00:00,7,0,1,33,60,0.2767857142857143
2022-07-28 10:00:00,7,0,1,35,60,0.47767857142857145
2022-07-28 11:00:00,7,0,1,35,60,0.6339285714285714
2022-07-28 12:00:00,7,0,1,35,60,0.6294642857142857
2022-07-28 13:00:00,7,0,1,36,60,0.6383928571428572
2022-07-28 14:00:00,7,0,1,35,60,0.47767857142857145
2022-07-28 15:00:00,7,0,1,35,60,0.5133928571428572
2022-07-28 16:00:00,7,0,1,34,60,0.4821428571428572
2022-07-28 17:00:00,7,0,1,31,8,0.004464285714285715
2022-07-29 08:00:00,7,0,1,31,56,0.21875000000000003
2022-07-29 10:00:00,7,0,1,35,56,0.45089285714285715
2022-07-29 12:00:00,7,0,1,36,56,0.4821428571428572
2022-07-29 14:00:00,7,0,1,36,56,0.4330357142857143
2022-07-29 16:00:00,7,0,1,35,56,0.47321428571428575
2022-08-01 08:00:00,8,0,1,34,55,0.4196428571428572
2022-08-01 10:00:00,8,0,1,37,55,0.5178571428571429
2022-08-01 12:00:00,8,0,1,38,55,0.5178571428571429
2022-08-01 14:00:00,8,0,1,38,55,0.5133928571428572
2022-08-01 16:00:00,8,0,1,37,55,0.5357142857142857
2022-08-02 08:00:00,8,0,1,35,55,0.47321428571428575
2022-08-02 09:00:00,8,0,1,36,60,0.6383928571428572
2022-08-02 10:00:00,8,0,1,37,60,0.6205357142857143
2022-08-02 11:00:00,8,0,1,39,60,0.6160714285714286
2022-08-02 12:00:00,8,0,1,39,60,0.6294642857142857
2022-08-02 13:00:00,8,0,1,39,60,0.625
2022-08-02 14:00:00,8,0,1,39,60,0.6026785714285715
2022-08-02 15:00:00,8,0,1,39,60,0.6383928571428572
2022-08-02 16:00:00,8,0,1,38,60,0.5267857142857143
2022-08-02 17:00:00,8,0,1,37,15,0.022321428571428572
2022-08-03 08:00:00,8,0,1,35,55,0.4241071428571429
2022-08-03 09:00:00,8,0,1,34,1,0.00892857142857143
2022-08-03 10:00:00,8,0,1,37,55,0.5089285714285715
2022-08-03 11:00:00,8,0,1,37,1,0.00892857142857143
2022-08-03 12:00:00,8,0,1,40,55,0.5267857142857143
