,“ú•Ê
1,14.97
2,9.21
3,30.79
5,13.02
6,36.34
7,18.49
9,45.9
10,40.67
11,23.25
12,22.13
15,25.55
16,16.19
17,24.42
18,7.05
20,104.72
21,17.23
23,9.26
24,25.07
25,123.76
26,2.73
27,57.14
28,51.14
29,25.23
30,7.31
31,37.29
32,16.58
34,54.54
35,18.18
36,26.5
37,13.12
38,22.81
42,42.4
44,29.68
46,4.73
48,19.66
52,15.88
54,9.0
55,1.62
57,7.28
59,41.63
60,1.8
61,3.6
63,8.69
64,12.87
65,37.5
66,13.59
67,0.65
69,0.56
70,5.22
72,11.39
76,5.23
77,1.0
78,7.44
79,10.53
80,41.41
82,3.89
83,0.99
84,5.7
86,10.74
87,4.5
88,5.35
90,7.63
91,19.83
92,22.21
94,41.51
97,6.69
98,10.52
99,13.88
100,268.11
101,15.73
102,1.68
103,17.83
104,3.33
105,6.12
106,0.79
107,213.57
109,2.62
110,2.6
111,2.0
112,3.15
113,330.17
114,9.05
118,4.19
120,0.13
121,17.26
122,18.61
123,1.32
124,1.08
125,7.62
126,2.15
127,6.04
129,16.34
130,6.53
131,13.92
133,11.01
134,9.08
136,17.6
138,20.52
139,19.99
140,0.9
141,2.16
144,4.98
145,0.64
146,0.68
147,6.32
148,6.22
149,2.51
150,336.83
154,11.74
155,20.81
156,87.66
158,4.91
159,3.48
160,9.82
163,18.27
164,122.11
168,6.28
170,35.99
171,5.27
172,61.48
173,8.31
174,1.39
175,6.95
178,19.24
179,4.76
182,5.22
185,19.6
186,0.64
187,1.22
189,7.21
190,5.1
191,15.39
192,161.8
193,0.03
194,0.82
195,55.08
196,5.13
199,21.51
200,8.8
201,69.47
204,7.52
205,37.71
206,60.82
207,79.54
209,1.51
211,8.64
214,57.74
215,27.16
216,38.63
217,55.31
220,15.85
221,20.4
223,8.15
224,2.12
225,1.24
226,12.83
227,11.39
228,49.86
230,15.29
231,33.7
232,34.96
234,75.59
235,28.48
236,14.35
237,128.25
238,29.78
240,70.73
241,82.28
242,48.53
243,2.01
244,28.79
245,141.44
246,11.48
248,10.11
249,32.61
251,64.97
252,54.71
253,43.17
254,10.61
255,12.92
256,29.77
257,221.71
259,8.08
260,83.73
262,17.11
263,50.48
265,18.01
266,90.62
267,14.36
270,112.51
271,79.49
272,34.64
273,12.75
274,112.52
276,330.19
278,15.5
279,30.15
280,40.13
282,27.83
283,124.13
284,15.0
285,14.75
286,500.07
288,8.99
289,282.83
290,4.79
291,24.99
292,34.42
293,21.44
294,20.35
295,116.3
296,17.85
297,11.3
298,144.03
299,115.88
300,333.66
301,276.65
302,45.96
303,186.18
304,279.33
306,55.55
307,48.28
308,151.97
309,133.13
310,32.35
313,29.74
314,61.97
316,28.62
322,156.79
323,14.65
325,32.63
326,5.54
328,27.2
330,70.05
331,35.28
334,40.63
337,35.36
338,9.56
340,175.78
343,99.02
345,3.05
347,46.16
348,1.3
350,4.6
352,15.48
354,29.43
355,302.29
356,70.56
357,11.81
358,2.14
359,57.38
360,45.73
361,20.59
363,30.69
