,“ú•Ê
0,0.48
3,62.04
4,5.01
5,26.56
8,92.56
10,65.27
11,28.65
12,18.38
13,131.86
14,10.98
15,17.92
20,86.97
21,85.31
22,25.93
23,108.04
24,60.23
25,85.63
27,50.07
28,45.05
33,76.47
34,142.84
35,32.33
36,83.62
37,103.45
39,265.87
40,214.93
42,58.11
43,27.85
46,2.64
47,4.64
48,30.35
49,6.97
50,11.08
51,123.63
52,120.08
53,5.94
57,8.92
58,66.14
60,15.08
62,37.9
63,25.92
64,13.02
65,50.39
67,1.37
69,11.71
70,7.49
71,11.97
74,13.72
75,15.06
76,5.06
77,4.05
78,1.63
80,126.33
81,15.56
82,8.22
83,29.45
85,6.35
86,2.87
87,27.25
88,3.83
89,22.0
90,11.59
92,39.73
93,39.41
94,13.41
95,39.09
96,5.49
97,5.99
102,10.06
104,6.85
106,0.81
108,44.47
109,15.36
110,0.1
111,3.35
112,41.32
113,804.17
114,2.72
115,3.32
116,3.26
117,24.35
118,12.12
121,13.32
123,20.86
125,21.87
126,11.68
127,7.01
128,27.19
131,33.62
132,12.27
133,11.05
134,19.93
135,45.78
136,48.74
137,5.98
139,12.66
143,28.54
145,0.83
147,27.45
148,26.11
149,16.43
150,895.45
152,11.12
156,92.06
157,103.99
158,2.34
159,18.04
160,23.89
161,17.32
162,17.38
164,166.85
165,4.86
167,16.54
168,7.0
169,20.13
170,709.59
172,232.79
173,29.6
174,4.57
175,3.4
176,9.58
177,80.44
179,23.91
182,5.74
183,83.13
184,40.75
187,16.11
188,13.9
189,10.29
191,3.59
193,19.14
194,5.31
195,76.16
196,19.3
197,6.56
198,33.43
199,55.41
200,45.66
201,18.07
203,2.94
204,16.11
205,78.69
206,149.22
207,29.06
208,186.58
210,17.24
211,118.74
214,13.48
216,50.63
218,17.54
219,7.95
220,21.96
222,99.7
223,77.62
224,8.27
225,32.9
226,3.82
227,31.54
228,10.87
229,0.31
230,73.0
231,38.28
232,57.77
233,65.75
234,142.81
236,0.52
237,27.35
238,54.9
241,186.3
242,31.14
244,18.68
245,23.14
246,70.02
247,211.79
248,227.23
250,104.33
252,241.85
253,58.83
256,46.52
257,133.73
258,20.78
259,39.92
260,46.99
261,5.03
262,56.97
263,42.83
264,28.08
265,171.2
267,6.53
268,76.35
270,108.17
271,118.11
273,6.14
277,99.74
278,51.58
279,52.81
281,57.28
284,22.38
285,47.81
289,477.65
290,22.72
291,54.31
293,23.76
294,47.84
295,105.09
297,6.15
299,114.73
300,543.25
302,49.27
303,504.37
304,400.06
305,405.81
306,305.18
308,299.32
310,395.51
311,3.37
313,117.89
315,57.9
316,54.71
317,31.62
318,34.78
319,440.63
320,393.36
321,168.19
322,427.58
323,389.73
324,122.43
325,29.28
326,73.54
327,49.06
330,184.7
331,46.6
334,3.85
335,94.49
336,95.39
337,14.59
338,48.0
340,84.39
341,191.54
342,25.78
345,19.33
347,54.41
348,21.53
349,50.05
351,270.22
352,14.44
354,10.16
355,239.65
356,225.02
359,94.63
360,24.27
361,135.88
362,40.47
364,50.45
