,“ú•Ê
5,26.65
6,52.66
8,70.24
9,19.91
10,19.47
11,15.51
12,19.26
13,23.21
15,22.58
16,39.57
19,42.72
20,1.56
21,42.79
22,71.7
23,14.53
24,71.0
25,20.47
26,57.73
27,28.53
28,20.02
29,21.43
31,69.74
32,76.85
33,39.99
36,28.52
37,35.35
39,182.0
41,14.98
43,22.45
44,11.33
45,27.84
46,3.36
48,14.74
49,5.99
51,10.43
52,60.69
53,9.98
54,5.73
55,6.38
56,10.89
58,53.05
59,41.49
60,7.05
61,7.71
62,14.27
63,1.65
64,11.34
65,29.88
67,6.35
68,15.24
69,3.95
70,2.12
71,0.03
72,37.28
73,59.63
74,11.31
75,3.75
76,11.5
77,1.3
78,1.22
79,40.81
80,40.51
84,3.61
85,9.1
88,5.28
90,9.72
91,17.46
92,2.47
93,64.07
94,2.33
96,5.15
97,2.72
98,5.66
100,457.8
102,11.41
103,46.54
107,285.18
109,3.57
112,36.47
114,5.8
115,17.63
118,4.01
119,3.4
120,9.05
122,62.76
123,4.71
124,1.14
125,8.95
127,2.36
128,13.15
130,8.84
131,20.99
132,2.85
135,1.96
136,24.11
137,0.82
140,3.9
141,7.16
142,11.44
143,18.99
145,2.93
146,1.23
147,13.92
149,2.89
150,604.4
152,10.99
153,11.61
154,13.03
155,13.93
156,41.21
157,66.54
158,2.79
161,24.84
162,3.46
163,10.65
165,0.66
166,3.25
169,4.16
170,11.69
171,0.56
172,141.58
173,17.7
174,6.23
175,8.92
177,32.44
179,3.83
180,11.44
182,1.33
183,60.47
184,20.26
187,5.58
188,13.84
189,4.51
190,4.17
191,17.56
192,91.22
193,2.07
194,1.79
197,10.18
198,37.59
199,39.91
200,26.51
204,15.5
205,125.72
206,114.06
207,77.11
208,6.79
209,26.52
211,21.73
212,168.14
213,54.58
216,45.97
217,11.22
218,1.15
219,55.36
221,47.85
222,59.37
223,14.29
224,26.51
225,45.26
227,5.46
231,53.05
232,108.73
233,13.74
234,10.82
235,29.51
238,60.61
239,13.03
240,82.7
241,11.97
244,34.19
245,44.02
246,5.25
247,26.73
248,19.67
249,76.34
250,31.8
252,216.83
254,33.45
257,160.96
258,39.35
259,49.49
260,58.92
261,10.41
262,16.76
263,164.13
265,41.28
266,173.39
267,77.72
269,162.14
271,185.66
272,44.85
273,8.08
275,369.29
276,193.07
277,114.43
278,25.87
280,48.2
286,407.54
287,43.55
289,252.59
291,34.21
293,10.33
294,23.27
295,69.29
297,25.85
298,358.4
299,73.16
300,124.04
301,229.36
302,38.69
303,126.71
304,221.26
307,21.94
308,262.25
310,156.88
311,58.63
312,377.88
313,45.76
314,42.1
315,44.56
317,4.06
319,387.62
320,221.99
321,59.32
324,21.39
325,38.51
328,19.13
330,149.68
332,47.77
333,106.76
336,37.6
337,48.69
338,6.55
339,44.3
340,134.51
342,111.88
343,32.55
344,57.79
345,8.4
346,13.15
348,39.18
349,7.08
350,112.61
351,249.12
352,28.28
353,8.15
355,367.74
356,142.05
357,46.77
358,36.03
360,11.14
361,74.86
363,75.24
