,“ú•Ê
0,62.06
1,15.64
2,14.18
4,105.94
5,62.38
7,4.58
8,46.37
9,28.31
10,7.54
13,40.7
15,15.56
16,39.02
17,56.8
21,80.09
22,65.95
25,73.75
26,13.91
27,4.23
28,57.18
30,33.77
32,22.8
33,42.82
34,161.53
35,61.23
36,51.68
38,65.02
41,46.83
42,25.39
45,12.3
46,2.49
47,6.32
48,22.52
49,6.52
50,3.36
52,19.41
53,6.74
54,12.74
55,10.02
56,17.47
57,1.91
61,8.32
62,13.37
64,1.11
65,61.09
66,26.28
68,12.95
69,2.74
70,7.34
71,12.22
72,27.28
73,164.12
75,1.79
76,11.87
77,0.04
78,8.97
80,7.84
82,7.07
84,2.23
86,21.61
87,3.12
90,11.73
91,17.73
93,37.09
94,67.12
96,14.34
98,4.67
102,5.45
103,38.53
104,4.14
105,8.28
106,0.43
107,333.33
108,0.82
110,0.35
111,1.29
112,25.97
114,4.27
116,8.25
118,2.7
119,8.59
121,5.35
122,61.99
123,8.31
124,0.93
127,9.31
128,12.47
129,21.87
131,21.28
133,6.43
134,17.5
137,2.3
138,35.77
139,29.59
140,1.97
141,5.37
142,20.1
143,19.31
144,4.34
146,3.9
148,14.95
149,2.85
151,11.04
153,15.39
154,13.11
155,25.56
156,133.08
157,9.44
158,1.35
159,5.56
162,0.22
164,108.07
166,3.29
167,11.72
168,7.67
169,10.1
171,0.36
172,170.32
173,15.63
174,2.21
175,9.81
176,14.71
178,36.07
179,7.1
180,4.3
181,10.77
183,32.68
184,19.86
187,3.77
189,9.82
191,26.19
192,231.44
193,0.43
194,6.55
195,49.61
196,6.45
197,1.02
198,10.83
199,53.44
201,9.39
202,70.31
204,14.75
205,83.91
207,5.17
208,19.02
209,8.91
210,27.45
211,0.86
212,137.13
213,83.14
215,6.39
218,0.13
220,14.6
221,36.5
222,20.1
224,41.15
225,22.86
226,36.12
228,18.9
230,15.95
231,79.33
232,72.81
234,12.99
235,44.48
236,3.92
237,22.28
239,68.94
240,124.61
241,200.58
242,75.08
243,32.41
244,54.68
245,81.11
246,17.81
247,14.87
248,60.83
251,53.62
252,173.19
253,154.23
257,392.39
259,25.57
260,105.1
261,54.09
263,36.26
264,77.65
265,42.95
266,119.74
267,32.48
268,44.57
269,115.2
270,58.84
271,158.1
272,50.38
275,344.74
276,281.18
277,108.38
278,30.23
279,45.37
280,41.88
282,9.01
283,169.31
284,14.67
286,580.22
287,41.39
288,15.7
289,166.33
290,15.72
291,32.96
292,47.16
293,21.11
294,20.48
297,24.55
299,123.56
301,403.48
302,26.1
303,206.19
304,407.5
305,516.28
308,173.28
314,53.13
315,39.4
316,46.28
317,9.21
318,17.72
319,547.21
320,247.33
321,44.53
323,158.87
325,22.64
326,39.5
328,32.33
330,239.64
331,37.9
332,34.39
335,46.41
336,19.49
337,57.31
339,133.53
342,11.06
343,73.35
344,42.79
345,0.68
347,30.18
348,27.99
349,25.89
352,16.99
353,21.73
354,23.52
355,438.09
357,18.03
358,59.67
360,21.14
361,52.36
362,68.15
364,38.08
