,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
1091,inf,inf,inf,inf
1093,inf,inf,inf,inf
1094,inf,inf,inf,inf
1096,inf,inf,inf,inf
1098,inf,inf,inf,inf
1099,inf,inf,inf,inf
1100,inf,inf,inf,inf
1101,inf,inf,inf,inf
1103,inf,inf,inf,inf
1104,inf,inf,inf,inf
1106,inf,inf,inf,inf
1107,inf,inf,inf,inf
1108,83.28,83.27,0.4,0.05
1111,inf,inf,inf,inf
1112,inf,inf,inf,inf
1114,inf,inf,inf,inf
1116,inf,inf,inf,inf
1118,inf,inf,inf,inf
1122,78.03,67.98,2.47,3.4
1126,inf,inf,inf,inf
1127,inf,inf,inf,inf
1128,inf,inf,inf,inf
1129,inf,inf,inf,inf
1130,inf,inf,inf,inf
1131,inf,inf,inf,inf
1134,inf,inf,inf,inf
1135,inf,inf,inf,inf
1136,inf,inf,inf,inf
1138,inf,inf,inf,inf
1139,inf,inf,inf,inf
1140,inf,inf,inf,inf
1141,inf,inf,inf,inf
1142,inf,inf,inf,inf
1146,inf,inf,inf,inf
1147,inf,inf,inf,inf
1149,inf,inf,inf,inf
1150,inf,inf,inf,inf
1151,86.66,93.08,2.76,1.71
1152,inf,inf,inf,inf
1153,inf,inf,inf,inf
1155,inf,inf,inf,inf
1157,inf,inf,inf,inf
1158,inf,inf,inf,inf
1159,inf,inf,inf,inf
1160,inf,inf,inf,inf
1161,inf,inf,inf,inf
1162,inf,inf,inf,inf
1163,inf,inf,inf,inf
1164,inf,inf,inf,inf
1166,74.57,82.31,0.56,0.16
1167,inf,inf,inf,inf
1168,inf,inf,inf,inf
1169,inf,inf,inf,inf
1172,inf,inf,inf,inf
1175,inf,inf,inf,inf
1177,inf,inf,inf,inf
1179,inf,inf,inf,inf
1180,inf,inf,inf,inf
1181,84.03,87.74,10.03,12.94
1183,inf,inf,inf,inf
1184,inf,inf,inf,inf
1185,inf,inf,inf,inf
1186,inf,inf,inf,inf
1187,inf,inf,inf,inf
1188,inf,inf,inf,inf
1189,inf,inf,inf,inf
1191,inf,inf,inf,inf
1193,inf,inf,inf,inf
1194,inf,inf,inf,inf
1195,82.55,85.16,3.51,1.35
1196,inf,inf,inf,inf
1197,inf,inf,inf,inf
1198,inf,inf,inf,inf
1199,inf,inf,inf,inf
1200,inf,inf,inf,inf
1201,inf,inf,inf,inf
1203,inf,inf,inf,inf
1205,inf,inf,inf,inf
1206,inf,inf,inf,inf
1208,inf,inf,inf,inf
1211,inf,inf,inf,inf
1212,inf,inf,inf,inf
1213,inf,inf,inf,inf
1214,inf,inf,inf,inf
1215,inf,inf,inf,inf
1216,inf,inf,inf,inf
1217,inf,inf,inf,inf
1218,inf,inf,inf,inf
1219,inf,inf,inf,inf
1220,inf,inf,inf,inf
1221,inf,inf,inf,inf
1222,inf,inf,inf,inf
1223,inf,inf,inf,inf
1225,88.8,81.1,8.5,0.27
1226,inf,inf,inf,inf
1227,inf,inf,inf,inf
1229,inf,inf,inf,inf
1230,inf,inf,inf,inf
1231,inf,inf,inf,inf
1232,inf,inf,inf,inf
1233,inf,inf,inf,inf
1234,inf,inf,inf,inf
1235,inf,inf,inf,inf
1236,inf,inf,inf,inf
1237,inf,inf,inf,inf
1238,inf,inf,inf,inf
1239,inf,inf,inf,inf
1240,79.74,80.99,5.43,5.02
1241,inf,inf,inf,inf
1244,inf,inf,inf,inf
1245,inf,inf,inf,inf
1246,inf,inf,inf,inf
1249,inf,inf,inf,inf
1251,inf,inf,inf,inf
1252,inf,inf,inf,inf
1253,inf,inf,inf,inf
1257,inf,inf,inf,inf
1258,inf,inf,inf,inf
1260,inf,inf,inf,inf
1261,inf,inf,inf,inf
1262,inf,inf,inf,inf
1264,inf,inf,inf,inf
1265,inf,inf,inf,inf
1266,inf,inf,inf,inf
1267,inf,inf,inf,inf
1268,inf,inf,inf,inf
1269,inf,inf,inf,inf
1270,84.5,90.82,1.02,1.93
1271,inf,inf,inf,inf
1272,inf,inf,inf,inf
1273,inf,inf,inf,inf
1274,inf,inf,inf,inf
1275,inf,inf,inf,inf
1276,inf,inf,inf,inf
1277,inf,inf,inf,inf
1278,inf,inf,inf,inf
1280,inf,inf,inf,inf
1281,inf,inf,inf,inf
1282,inf,inf,inf,inf
1283,inf,inf,inf,inf
1284,inf,inf,inf,inf
1285,39.27,39.84,12.67,10.2
1286,inf,inf,inf,inf
1288,inf,inf,inf,inf
1289,inf,inf,inf,inf
1290,inf,inf,inf,inf
1291,inf,inf,inf,inf
1294,inf,inf,inf,inf
1295,inf,inf,inf,inf
