,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,20.36,24.0,23.83
2,8.63,9.0,7.93
4,50.61,51.0,51.71
5,52.35,53.0,54.42
6,16.87,16.0,16.6
9,53.14,51.0,56.6
10,52.89,52.0,51.67
11,29.23,29.0,32.93
13,34.89,34.0,34.86
14,36.9,38.0,36.38
15,29.24,30.0,30.43
19,8.33,9.0,10.09
20,11.39,11.0,11.3
22,27.86,30.0,29.84
23,19.27,19.0,22.52
24,7.18,6.0,8.39
25,30.56,31.0,31.58
27,20.17,22.0,21.81
28,20.23,21.0,21.83
29,6.76,4.0,3.91
30,3.29,3.0,1.15
31,12.9,11.0,12.78
32,33.59,37.0,37.61
33,3.59,3.0,4.28
34,2.91,3.0,5.31
35,5.62,6.0,7.14
36,3.86,3.0,1.85
37,2.92,3.0,3.54
40,3.04,3.0,1.87
41,4.96,4.0,4.39
42,17.11,18.0,18.1
44,10.45,10.0,10.61
47,16.42,17.0,15.75
49,3.68,3.0,2.05
52,5.21,4.0,5.37
53,3.58,3.0,2.1
54,21.14,21.0,20.38
57,13.84,15.0,13.62
59,10.51,13.0,12.29
63,11.89,10.0,11.67
64,10.75,10.0,13.76
65,15.29,15.0,15.1
67,20.67,21.0,19.83
69,25.34,25.0,27.07
70,27.44,29.0,29.08
71,21.83,22.0,21.27
72,23.55,23.0,21.95
74,18.41,19.0,21.04
75,12.8,13.0,14.73
76,15.55,15.0,15.11
77,15.4,15.0,14.35
78,20.39,21.0,17.95
79,10.83,12.0,16.44
80,33.59,34.0,32.92
81,29.54,31.0,31.08
83,21.88,21.0,19.75
84,13.55,14.0,13.9
85,20.49,20.0,28.07
86,27.66,27.0,25.76
87,38.14,38.0,35.51
88,18.8,17.0,16.92
90,10.45,10.0,9.09
92,16.4,15.0,16.33
93,36.15,40.0,34.33
94,17.64,17.0,18.23
95,22.54,22.0,19.72
96,27.53,28.0,30.31
99,25.86,27.0,27.24
100,52.94,52.0,56.4
104,33.84,35.0,31.42
105,20.84,21.0,24.4
107,57.83,57.0,49.66
108,73.79,75.0,70.64
109,46.74,42.0,45.86
110,62.12,64.0,52.97
111,48.08,48.0,56.46
113,46.93,44.0,48.19
114,60.69,63.0,60.12
115,86.06,89.0,69.99
117,61.35,62.0,48.79
118,46.35,48.0,47.85
119,38.9,39.0,40.4
120,27.09,26.0,29.03
121,42.58,41.0,40.01
122,75.8,89.0,69.13
123,39.84,37.0,44.85
124,20.96,11.0,16.88
125,50.67,52.0,48.2
126,48.4,46.0,46.11
127,50.92,52.0,55.08
128,46.76,47.0,48.34
129,41.47,41.0,36.87
130,60.37,61.0,58.35
