,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,5.23,18.98
1,1.2,5.14
2,1.26,0.81
5,0.08,0.18
7,0.88,3.04
8,0.26,0.04
10,0.7,2.5
11,0.05,2.46
12,0.55,4.84
14,0.12,1.44
15,0.18,0.75
17,0.32,0.93
18,0.04,0.18
19,6.43,4.4
20,1.15,10.95
23,0.61,0.73
24,5.69,15.47
25,0.84,2.96
26,0.02,4.27
27,1.03,4.42
29,5.11,0.94
30,10.14,13.62
31,5.61,1.72
32,1.22,1.46
33,0.11,17.19
34,0.71,6.1
36,0.96,33.22
37,7.12,8.09
41,1.67,3.48
42,0.97,3.4
43,5.15,2.71
44,0.12,3.91
45,0.33,7.02
47,0.23,3.12
48,2.45,30.47
49,2.1,8.56
50,1.27,1.19
51,1.32,7.33
52,2.44,0.32
55,4.69,15.65
56,8.48,22.09
57,1.14,4.47
58,2.21,7.12
59,0.01,5.09
63,7.22,10.4
64,2.51,1.54
65,1.44,2.25
66,2.1,6.07
67,0.45,2.24
68,0.47,2.65
69,0.46,1.33
70,0.75,3.03
71,1.49,2.78
72,0.09,0.39
73,0.47,5.34
75,0.4,10.27
78,0.26,4.06
79,0.46,3.13
83,0.65,0.56
85,0.7,2.84
86,0.87,0.99
87,0.37,4.24
88,0.46,2.46
89,0.64,8.87
91,8.07,4.11
92,6.83,0.71
93,7.94,5.34
94,0.38,5.37
95,0.25,3.37
97,0.27,1.88
98,4.11,13.27
99,3.46,5.12
101,0.21,1.46
102,0.88,1.26
104,0.97,2.52
108,0.05,1.14
109,2.87,5.79
110,0.75,6.08
111,1.13,2.63
113,0.57,1.04
115,1.24,4.28
116,0.24,3.9
117,0.55,3.93
118,0.67,0.88
120,0.07,1.58
121,0.9,1.07
122,7.37,8.23
123,5.57,9.87
125,1.11,0.64
126,1.02,1.41
128,0.01,1.58
129,0.22,2.01
130,0.21,1.16
131,0.05,3.11
132,0.17,3.12
135,1.82,4.23
137,0.55,7.18
138,1.03,10.04
139,0.61,5.85
140,0.23,4.59
142,1.67,9.1
143,2.2,0.58
144,0.55,5.5
146,0.18,2.82
147,1.42,4.99
150,1.42,2.94
151,0.53,0.27
153,3.45,7.9
154,77.4,45.79
155,9.43,12.95
156,2.97,0.28
157,7.05,0.59
158,1.85,0.94
159,1.33,1.76
160,0.59,14.4
161,1.28,8.18
162,1.64,3.86
163,1.87,4.01
165,1.56,2.75
166,2.92,6.97
167,0.4,6.58
168,0.08,3.44
171,0.51,2.82
172,1.12,15.91
173,0.56,3.59
174,0.09,9.8
175,0.45,2.68
176,0.63,5.51
177,2.2,3.67
183,38.85,5.72
185,48.65,2.41
186,1.47,0.09
187,0.95,3.42
189,2.54,4.33
190,0.94,1.9
191,1.15,1.39
192,6.39,9.76
193,1.1,2.42
194,4.55,8.65
195,2.79,25.91
197,2.24,13.63
198,1.06,4.71
200,3.0,1.07
202,0.01,6.81
203,0.26,3.92
204,0.13,4.1
205,0.22,1.35
206,1.3,2.87
208,0.27,16.38
209,0.49,0.8
210,0.17,1.29
211,1.57,5.43
213,0.86,0.53
214,2.1,2.32
215,4.27,6.61
216,13.12,3.66
220,0.38,7.05
222,2.27,15.09
224,3.56,20.98
225,0.35,3.52
226,0.35,3.25
228,0.17,5.66
230,0.04,4.06
233,0.43,5.58
234,0.22,2.15
236,0.3,1.2
237,0.05,1.55
238,0.06,3.93
239,0.11,1.5
242,0.17,1.07
244,1.52,4.29
247,0.12,1.22
248,0.08,2.93
249,0.3,1.17
250,0.58,0.78
252,0.57,1.51
255,0.04,0.31
257,0.05,2.91
258,0.11,0.38
259,0.04,1.72
263,0.04,4.95
264,0.65,2.26
266,0.14,2.56
268,0.17,0.45
269,6.56,2.59
270,1.17,8.31
271,0.22,5.07
272,0.67,0.54
273,27.23,64.21
275,341.86,230.38
279,1.09,5.14
280,1.66,5.4
281,1.28,4.71
284,0.17,1.71
285,0.01,2.85
286,0.23,1.46
287,0.52,1.46
289,3.35,4.77
290,0.19,0.85
292,0.49,1.2
293,2.39,4.52
297,0.0,0.93
298,0.07,0.52
299,0.15,1.54
301,0.44,2.82
302,2.03,9.25
303,0.18,0.74
304,1.16,3.31
306,0.49,10.26
308,3.28,1.9
309,0.64,4.18
311,0.7,4.14
312,5.99,13.31
313,0.24,2.43
314,0.34,3.3
315,0.32,1.76
317,0.06,0.47
318,1.85,3.76
319,1.45,1.42
321,0.09,4.68
323,0.24,0.53
324,0.2,4.06
325,0.44,2.61
326,0.42,7.02
328,1.79,4.92
330,0.05,6.26
331,0.11,1.71
333,0.53,0.5
334,0.28,2.36
336,0.19,1.59
337,0.64,2.13
338,0.5,1.87
339,0.8,2.06
340,0.16,4.23
341,0.03,2.17
343,0.07,0.4
344,0.69,1.18
345,0.19,0.79
346,0.04,1.89
347,0.28,1.22
348,0.39,0.03
349,0.05,1.83
350,0.13,1.15
351,0.22,0.8
352,0.14,0.89
353,0.06,0.48
354,0.18,0.23
355,0.47,4.52
356,1.08,9.2
358,0.03,1.03
360,0.26,2.48
361,0.91,2.45
362,0.06,1.45
363,0.03,1.38
