,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,12.55,9.0,8.44
5,58.9,53.0,57.81
16,19.57,28.0,34.52
17,19.46,26.0,28.64
20,13.91,11.0,12.39
22,31.78,30.0,33.19
24,17.91,6.0,5.93
28,11.18,21.0,22.86
29,14.61,4.0,4.95
43,10.02,3.0,5.03
44,8.05,10.0,12.73
51,8.58,5.0,5.4
52,14.81,4.0,4.95
55,15.76,12.0,13.58
66,21.18,18.0,22.9
76,16.38,15.0,13.98
77,14.35,15.0,14.54
78,11.85,21.0,12.78
80,15.98,34.0,26.37
81,14.13,31.0,30.2
85,19.79,20.0,34.22
86,26.04,27.0,27.25
89,16.44,16.0,27.75
100,42.29,52.0,55.41
102,31.08,41.0,37.57
103,31.4,43.0,39.63
106,46.84,41.0,32.17
108,53.19,75.0,62.06
109,53.63,42.0,37.52
115,56.8,89.0,61.2
120,35.14,26.0,23.51
123,43.71,37.0,47.35
125,45.2,52.0,42.3
129,32.02,41.0,28.58
130,41.0,61.0,47.4
132,41.06,48.0,44.78
136,9.64,5.0,5.91
138,20.23,9.0,11.56
141,41.99,39.0,43.9
143,46.2,34.0,33.01
144,35.49,36.0,37.29
148,40.57,48.0,46.02
152,28.57,27.0,38.31
155,6.78,6.0,8.0
160,9.23,8.0,12.84
161,6.83,8.0,9.52
166,15.71,12.0,16.36
167,12.36,14.0,8.65
169,8.8,18.0,25.83
173,9.12,13.0,12.96
177,19.15,6.0,8.61
183,5.06,5.0,3.46
185,13.4,4.0,1.72
188,12.61,21.0,22.45
193,15.56,12.0,17.21
199,22.92,4.0,3.7
205,32.86,48.0,44.88
209,20.4,34.0,31.24
211,22.61,20.0,15.84
213,19.04,33.0,40.05
218,15.03,13.0,9.34
220,17.41,12.0,11.83
221,18.38,16.0,24.46
222,19.84,6.0,10.62
223,13.76,18.0,20.88
224,26.72,3.0,2.78
229,22.13,10.0,13.6
231,31.18,43.0,34.08
234,29.64,35.0,48.83
237,36.65,42.0,30.98
238,42.24,48.0,43.41
240,54.08,47.0,52.46
241,61.64,65.0,61.91
243,40.24,3.0,14.61
250,49.28,45.0,55.18
253,47.67,57.0,48.22
255,40.97,60.0,51.41
258,64.4,58.0,66.01
261,78.58,76.0,88.5
262,95.09,91.0,96.49
266,70.25,63.0,67.31
273,77.0,3.0,17.84
277,95.22,3.0,24.27
279,83.69,102.0,99.93
291,81.9,62.0,88.29
297,103.02,102.0,103.48
298,86.92,70.0,76.65
303,82.53,90.0,80.18
307,81.16,85.0,83.98
311,83.77,111.0,101.48
312,92.05,74.0,99.91
313,96.37,95.0,90.54
314,98.41,83.0,91.68
321,85.1,121.0,90.89
324,101.36,78.0,100.28
327,91.46,75.0,92.61
328,91.46,106.0,95.73
329,84.28,87.0,88.86
331,67.59,77.0,64.62
337,54.72,65.0,58.53
339,71.48,64.0,74.72
340,57.55,55.0,59.84
345,36.0,44.0,40.17
346,31.43,46.0,33.41
349,29.76,31.0,23.84
352,52.73,60.0,58.81
354,53.71,30.0,31.62
355,82.69,112.0,84.83
357,54.37,51.0,50.02
359,29.45,36.0,25.0
362,52.64,38.0,35.0
