,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,14.09,3.0,2.55
1,20.33,24.0,23.92
2,18.09,9.0,8.77
3,14.35,3.0,3.54
5,46.79,53.0,54.37
7,26.6,20.0,18.46
8,42.56,35.0,35.13
9,52.37,51.0,53.55
10,41.59,52.0,54.21
11,27.08,29.0,30.55
12,19.86,20.0,21.17
13,34.2,34.0,33.55
15,30.43,30.0,29.07
16,21.71,28.0,27.47
20,16.1,11.0,9.17
21,15.04,11.0,10.63
23,22.29,19.0,20.64
24,16.93,6.0,6.83
25,35.94,31.0,31.34
27,14.59,22.0,21.72
29,11.83,4.0,2.96
33,13.9,3.0,3.76
34,15.39,3.0,2.5
35,11.52,6.0,6.63
36,11.52,3.0,2.36
40,13.88,3.0,2.47
41,14.15,4.0,4.01
42,16.25,18.0,19.02
43,13.86,3.0,4.61
44,14.44,10.0,10.13
46,16.8,3.0,3.05
47,13.42,17.0,16.86
50,13.86,7.0,7.47
51,13.54,5.0,3.76
52,17.85,4.0,4.59
54,18.72,21.0,19.92
55,15.57,12.0,14.39
56,12.83,5.0,4.67
57,13.93,15.0,14.64
60,13.56,12.0,12.78
61,15.06,22.0,21.27
62,19.16,21.0,21.45
63,18.43,10.0,11.05
64,16.85,10.0,9.42
65,20.98,15.0,15.09
68,26.14,20.0,19.5
69,25.58,25.0,23.66
70,24.48,29.0,28.54
72,22.95,23.0,23.0
73,27.7,23.0,24.68
76,20.85,15.0,16.71
78,19.74,21.0,19.45
79,16.88,12.0,12.43
80,24.39,34.0,31.74
82,22.99,17.0,18.12
83,22.53,21.0,20.93
86,25.86,27.0,26.89
87,27.63,38.0,36.63
88,21.49,17.0,17.22
89,18.57,16.0,19.51
90,13.36,10.0,9.31
92,19.23,15.0,15.91
93,24.67,40.0,37.33
94,18.38,17.0,18.39
95,21.29,22.0,19.52
97,34.02,32.0,31.65
98,24.13,18.0,22.28
99,25.27,27.0,24.95
100,51.39,52.0,53.51
101,29.77,44.0,42.56
102,34.41,41.0,39.69
103,35.32,43.0,41.45
106,41.41,41.0,40.18
107,44.45,57.0,56.32
108,53.35,75.0,77.62
109,50.06,42.0,45.86
110,50.06,64.0,59.24
