,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,249.88,29.72
3,126.25,67.15
7,43.52,23.53
8,54.65,4.21
12,17.66,33.07
16,38.44,14.14
17,9.41,0.8
18,4.98,3.12
21,48.91,10.89
26,43.11,15.57
38,372.39,90.87
39,25.88,2.83
43,261.33,29.24
45,330.68,2.32
46,895.59,255.96
48,90.2,29.08
50,86.52,54.39
51,37.76,3.38
55,49.28,32.11
56,118.49,10.32
58,20.45,22.76
60,30.56,69.73
61,87.92,5.81
62,11.62,2.5
66,47.34,25.21
68,41.14,2.06
73,34.6,17.7
82,31.99,2.02
89,114.49,103.99
91,47.18,67.84
97,7.14,9.12
98,42.14,139.5
101,23.47,9.58
102,25.09,2.95
103,22.99,7.76
106,8.77,27.95
112,23.25,15.14
116,26.85,2.44
133,21.04,6.73
134,21.79,13.75
137,45.31,8.18
139,50.95,78.63
140,1.42,20.85
143,51.79,11.41
144,12.36,9.44
147,13.88,13.5
149,16.48,6.53
150,17.97,20.42
153,71.36,79.55
156,45.46,34.8
159,14.44,41.17
160,23.93,53.91
161,18.3,5.72
162,28.14,36.07
164,148.35,5.71
165,126.85,15.09
170,9.16,10.69
171,23.18,34.63
179,30.54,17.55
185,634.6,0.75
186,18.06,32.02
187,10.91,13.17
198,68.43,11.77
201,215.09,35.06
203,10.28,5.74
204,13.97,22.42
208,159.71,33.85
212,132.62,5.31
213,36.25,33.29
215,55.37,41.69
223,16.5,12.2
234,4.93,43.75
235,20.31,8.28
239,22.09,15.01
244,70.66,22.22
245,19.26,13.15
252,18.68,4.62
253,4.41,19.35
254,34.06,28.62
262,0.4,3.49
263,2.03,25.52
266,6.45,4.05
267,23.71,19.73
268,26.76,1.62
274,2346.6,321.29
275,1314.1,263.11
281,24.96,24.19
282,35.51,27.3
292,6.96,11.7
293,12.17,5.74
299,13.43,22.25
300,2.07,7.74
301,0.04,2.56
306,9.14,37.12
310,8.16,6.09
313,19.74,17.35
316,28.77,18.86
317,23.0,11.63
319,11.99,7.67
322,20.95,26.45
324,17.23,32.26
325,19.67,15.35
333,28.77,0.88
341,11.76,12.9
350,29.54,2.56
357,2.78,9.19
360,2.37,48.93
361,4.98,12.09
362,63.54,7.39
363,12.72,8.36
364,81.66,18.61
