,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,9.31,9.0,7.73
7,10.51,12.0,10.76
8,8.68,11.0,12.11
9,10.17,3.0,8.29
11,11.5,16.0,11.25
17,17.64,3.0,13.71
18,37.19,25.0,32.45
21,20.1,3.0,14.12
22,17.3,3.0,11.47
23,19.23,10.0,13.85
28,26.46,22.0,30.82
30,17.78,7.0,10.28
31,25.53,3.0,18.18
33,40.83,42.0,39.54
36,43.5,46.0,43.1
40,42.23,60.0,42.68
42,29.38,35.0,33.56
43,26.95,29.0,29.5
45,21.0,19.0,22.42
50,33.61,41.0,35.41
51,28.7,24.0,25.52
66,5.0,8.0,2.79
67,13.44,13.0,11.78
70,8.97,12.0,6.58
75,10.0,11.0,10.52
77,10.04,11.0,9.99
80,5.19,3.0,2.26
82,15.6,12.0,13.36
90,12.37,13.0,12.07
92,14.5,15.0,13.02
98,46.79,47.0,46.82
104,44.1,49.0,46.82
118,50.62,45.0,46.23
119,47.16,46.0,45.07
127,14.03,12.0,16.09
134,10.47,10.0,9.3
139,9.87,11.0,11.25
140,16.72,13.0,15.77
142,16.28,17.0,15.88
146,11.54,12.0,11.88
148,26.83,19.0,26.21
149,26.8,19.0,28.5
150,9.9,7.0,5.74
155,52.44,25.0,50.57
156,50.01,42.0,49.59
157,19.44,36.0,28.71
158,18.48,33.0,19.33
165,20.93,32.0,21.29
166,24.41,33.0,25.76
167,45.52,42.0,42.24
179,21.47,26.0,18.35
181,36.69,35.0,36.07
182,36.01,35.0,34.42
186,16.47,10.0,9.34
189,34.95,27.0,34.19
197,22.9,45.0,22.86
198,43.48,54.0,44.55
201,31.29,13.0,21.42
204,39.44,49.0,42.34
205,36.29,50.0,39.79
209,43.75,54.0,44.9
212,23.64,44.0,24.45
213,8.77,9.0,4.75
214,9.15,10.0,8.3
215,40.55,49.0,38.45
216,35.45,50.0,36.49
219,58.89,59.0,54.97
221,25.15,18.0,25.2
222,48.07,73.0,49.53
224,35.82,41.0,34.21
225,44.1,48.0,41.32
226,58.8,63.0,58.7
234,17.96,7.0,11.86
244,44.25,45.0,42.77
246,53.61,46.0,52.01
