,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
6,35.47,28.87
8,18.01,12.33
9,101.77,90.35
11,1.45,6.06
16,46.28,33.18
19,30.41,18.14
20,30.94,13.91
21,116.33,54.53
32,3.54,3.19
34,7.07,4.21
46,33.74,32.31
50,7.36,8.69
56,13.35,16.46
58,22.64,9.73
66,17.75,36.54
71,34.18,2.93
79,28.47,10.77
80,3.52,27.59
82,23.19,27.88
84,171.36,81.05
85,132.08,93.73
87,45.73,9.04
88,3.12,7.93
90,14.93,3.86
91,14.38,0.09
92,24.22,7.04
93,40.16,19.22
95,21.57,18.25
100,24.34,25.26
101,53.78,26.27
102,6.4,15.35
103,4.47,2.11
105,0.69,3.99
106,2.75,7.31
107,39.46,23.76
108,22.77,19.35
110,7.05,9.38
111,4.22,0.78
113,2.03,6.1
114,39.44,29.02
115,28.1,22.52
117,6.23,1.08
127,1.76,7.26
128,14.56,4.04
130,109.62,31.58
133,18.22,32.77
134,6.92,18.04
136,59.6,15.48
141,11.87,8.44
144,93.75,52.93
153,15.26,19.01
155,93.5,89.92
158,35.63,36.19
161,1.95,1.96
162,6.15,4.7
164,26.02,0.8
165,40.76,33.31
168,4.7,1.42
172,26.73,23.1
173,5.8,6.51
183,0.11,0.65
187,17.57,2.95
193,9.59,99.11
195,14.19,1.25
198,25.27,18.98
201,175.72,45.96
209,9.91,12.58
210,30.26,24.39
211,30.89,28.59
222,33.37,33.52
223,2.56,6.52
224,14.4,16.63
228,103.87,50.01
233,2.86,0.2
235,77.7,42.63
