,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,8.64,38.88
2,59.53,17.64
3,9.83,18.63
4,21.69,3.12
5,15.84,4.18
6,5.59,1.56
10,2.59,22.1
12,2.43,0.75
13,8.53,0.32
14,6.39,5.69
15,0.17,4.11
16,12.47,20.67
19,4.98,5.95
20,8.74,2.94
24,23.06,22.33
25,14.18,15.03
26,19.91,12.97
27,2.4,0.29
29,9.69,15.05
32,0.25,0.95
34,1.22,0.82
35,7.92,7.06
37,0.47,2.45
38,10.75,6.89
39,1.8,3.28
41,0.47,1.58
44,13.45,1.07
46,8.75,18.4
47,18.78,24.31
48,3.66,1.73
49,2.12,2.58
52,4.46,4.41
53,0.86,2.06
54,2.43,3.84
55,7.44,3.49
56,6.44,8.72
57,5.02,6.19
58,5.58,4.45
59,2.32,4.3
60,1.73,4.42
61,2.57,2.83
62,2.06,8.37
63,11.33,8.44
64,2.06,7.99
65,22.0,0.42
68,4.44,8.59
69,9.97,10.68
71,11.32,2.56
72,22.1,21.04
73,7.8,3.96
74,16.63,13.29
76,2.89,6.65
78,16.22,18.61
79,19.72,14.85
81,2.21,1.36
83,17.19,12.22
84,72.6,40.94
85,90.1,77.42
86,6.36,17.96
87,6.14,10.32
88,0.56,9.41
89,3.85,0.93
91,3.51,2.02
93,4.74,4.02
94,143.11,104.59
95,8.48,7.23
96,12.8,11.33
97,2.79,2.06
99,14.72,16.84
100,1.39,5.29
101,16.31,6.1
102,5.99,0.02
103,8.77,4.98
105,1.85,2.31
106,3.68,0.32
107,18.34,7.66
108,1.15,1.39
109,4.93,4.16
110,4.28,0.99
111,4.24,1.22
112,4.49,3.68
113,3.68,6.12
114,0.65,4.36
115,6.93,7.88
116,7.06,7.03
117,1.05,0.86
120,0.65,0.1
121,4.08,1.42
122,11.51,12.98
123,0.78,1.66
124,3.58,6.97
125,0.05,6.44
126,6.91,0.54
128,0.87,10.23
129,20.94,36.4
130,45.54,58.32
131,1.0,5.83
132,22.16,11.16
133,19.58,20.28
135,27.56,8.57
136,33.01,2.25
137,45.43,33.05
138,19.93,48.5
141,2.7,7.57
143,4.14,28.87
144,7.17,17.79
145,14.05,3.83
147,1.36,3.42
151,80.88,56.59
152,4.33,6.5
153,8.32,8.17
154,4.97,2.4
159,4.8,3.95
160,7.73,1.49
161,0.32,2.34
162,8.68,3.61
163,2.62,1.66
164,8.47,0.75
168,4.74,0.64
169,5.01,6.12
170,0.91,1.72
171,5.98,4.34
172,5.42,5.67
173,1.39,0.95
174,5.14,1.41
175,2.34,0.17
176,1.69,2.51
177,2.47,0.61
178,11.31,6.32
180,8.95,2.54
183,0.29,2.48
184,1.43,2.38
185,4.96,7.49
187,5.57,4.27
188,7.59,2.79
190,11.67,12.61
191,2.7,6.45
192,1.19,4.47
193,23.53,3.91
194,6.19,3.65
195,5.96,3.05
196,4.0,6.42
199,0.05,6.12
200,27.92,1.88
202,12.75,9.01
203,6.81,2.29
206,4.04,10.44
207,14.92,11.5
208,11.76,13.16
210,13.76,13.65
211,22.78,19.27
217,5.86,6.24
218,11.03,9.26
220,46.42,36.27
223,5.03,1.65
227,37.14,4.97
228,53.08,32.44
229,0.2,1.74
230,5.8,4.67
231,1.67,1.62
232,0.33,2.35
233,4.61,3.76
235,39.36,25.76
236,0.54,2.68
237,0.22,0.67
238,2.34,0.94
239,4.45,6.46
240,1.49,4.33
241,35.53,22.66
242,12.9,1.1
243,4.4,2.65
245,0.69,1.65
247,0.83,2.34
