,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,3.48,14.08
7,12.41,10.29
8,21.11,10.09
9,238.99,176.36
11,28.12,29.7
17,487.89,356.87
18,48.76,29.79
21,569.84,370.5
22,476.51,282.4
23,92.29,38.49
28,20.27,40.09
30,154.02,46.89
31,751.04,506.05
33,2.8,5.86
36,5.44,6.31
40,29.62,28.86
42,16.05,4.12
43,7.08,1.73
45,10.55,18.01
50,18.02,13.63
51,19.57,6.32
66,37.46,65.18
67,3.39,9.39
70,25.26,45.2
75,9.14,4.34
77,8.7,9.2
80,72.96,24.76
82,29.98,11.33
90,4.88,7.17
92,3.35,13.21
98,0.45,0.37
104,10.01,4.45
118,12.49,2.74
119,2.53,2.02
127,16.94,34.08
134,4.74,7.02
139,10.26,2.29
140,28.62,21.32
142,4.23,6.57
146,3.82,0.97
148,41.23,37.93
149,41.06,49.98
150,41.46,18.07
155,109.77,102.28
156,19.08,18.07
157,46.01,20.24
158,43.99,41.42
165,34.61,33.47
166,26.04,21.94
167,8.39,0.58
179,17.44,29.44
181,4.82,3.05
182,2.89,1.64
186,64.74,6.57
189,29.43,26.63
197,49.11,49.2
198,19.49,17.51
201,140.72,64.81
204,19.51,13.58
205,27.43,20.42
209,18.98,16.86
212,46.27,44.43
213,2.54,47.26
214,8.45,16.97
215,17.24,21.53
216,29.11,27.01
219,0.18,6.83
221,39.7,40.02
222,34.15,32.15
224,12.64,16.55
225,8.12,13.91
226,6.67,6.82
234,156.51,69.47
244,1.66,4.95
246,16.54,13.07
