,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,8.69,8.0,4.89
2,4.79,3.0,3.53
3,3.61,4.0,4.75
4,8.61,11.0,10.66
5,10.1,12.0,11.5
6,13.73,13.0,13.2
10,6.82,7.0,5.45
12,14.34,14.0,14.11
13,12.81,14.0,13.95
14,15.96,15.0,15.85
15,18.03,18.0,18.74
16,7.87,7.0,5.55
19,25.66,27.0,25.39
20,21.9,24.0,23.3
24,13.54,11.0,13.46
25,22.84,20.0,23.01
26,16.79,14.0,15.82
27,21.5,21.0,21.06
29,17.55,16.0,18.41
32,39.9,40.0,40.38
34,45.44,46.0,45.62
35,42.36,46.0,42.75
37,23.89,24.0,23.41
38,23.21,26.0,24.21
39,27.49,27.0,27.89
41,43.79,44.0,44.69
44,23.82,21.0,20.78
46,25.01,23.0,27.23
47,27.32,23.0,28.59
48,35.65,37.0,36.36
49,39.83,39.0,40.01
52,26.11,25.0,26.1
53,39.65,40.0,39.18
54,40.98,42.0,40.39
55,46.2,43.0,44.5
56,55.2,59.0,53.85
57,51.46,49.0,52.03
58,30.22,32.0,33.42
59,23.44,24.0,25.03
60,45.2,46.0,43.97
61,37.02,38.0,36.93
62,14.29,14.0,15.17
63,17.73,20.0,18.31
64,13.71,14.0,12.88
65,10.92,14.0,13.94
68,16.71,16.0,17.37
69,16.21,18.0,16.08
71,13.3,15.0,15.38
72,13.43,11.0,13.31
73,10.78,10.0,9.6
74,10.84,13.0,11.27
76,10.68,11.0,11.73
78,7.54,9.0,7.32
79,4.79,4.0,4.59
81,17.6,18.0,18.25
83,18.75,16.0,17.96
84,5.18,3.0,4.23
85,5.7,3.0,5.32
86,5.62,6.0,4.92
87,10.32,11.0,12.14
88,16.09,16.0,14.49
89,15.58,15.0,14.86
91,12.54,13.0,13.26
93,28.58,30.0,28.8
94,14.59,6.0,12.28
95,37.53,41.0,38.03
96,32.71,29.0,32.29
97,46.66,48.0,47.01
99,34.42,30.0,35.05
100,32.44,32.0,30.31
101,32.64,39.0,36.62
102,39.22,37.0,36.99
103,46.53,51.0,48.46
105,49.91,49.0,50.13
106,45.27,47.0,46.85
107,35.11,43.0,39.71
108,30.64,31.0,30.57
109,56.66,54.0,56.25
110,47.97,46.0,46.45
111,43.09,45.0,44.45
112,52.25,50.0,51.84
113,49.12,51.0,47.88
114,34.22,34.0,32.52
115,27.92,30.0,27.64
116,40.89,44.0,40.91
117,38.4,38.0,37.67
120,46.3,46.0,46.05
121,38.37,40.0,39.43
122,32.74,37.0,32.2
123,43.66,44.0,43.27
124,11.57,12.0,11.16
125,11.99,12.0,11.23
126,13.9,13.0,12.93
128,11.1,11.0,12.12
129,6.32,8.0,5.09
130,4.37,3.0,4.75
131,13.13,13.0,13.76
132,9.77,8.0,7.11
133,11.96,10.0,12.03
135,10.21,8.0,7.31
136,8.04,12.0,11.73
137,1.64,3.0,2.01
138,2.4,3.0,1.55
141,15.57,16.0,14.79
143,6.25,6.0,4.27
144,3.22,3.0,2.47
145,11.17,13.0,12.5
147,17.23,17.0,17.58
151,5.43,3.0,4.7
152,23.99,23.0,24.49
153,23.83,22.0,23.8
154,26.24,25.0,25.6
159,43.79,46.0,44.18
160,49.55,46.0,46.68
161,48.85,49.0,50.15
162,51.08,47.0,48.7
163,50.28,49.0,49.82
164,31.12,34.0,33.75
168,42.87,45.0,45.29
169,42.75,45.0,42.25
170,44.4,44.0,44.76
171,32.91,35.0,36.52
172,30.27,32.0,30.19
173,42.4,43.0,43.41
174,36.05,38.0,37.46
175,40.93,40.0,39.93
176,36.61,36.0,36.9
177,33.16,34.0,34.21
178,26.61,30.0,28.1
180,38.13,35.0,35.89
183,41.12,41.0,42.01
184,35.49,36.0,35.14
185,31.49,30.0,32.25
187,32.73,31.0,32.32
188,32.28,30.0,30.84
190,24.57,22.0,24.77
191,19.46,20.0,21.29
192,15.81,16.0,16.71
193,10.71,14.0,14.55
194,29.73,28.0,29.02
195,40.44,43.0,41.69
196,49.92,52.0,48.66
199,25.01,25.0,23.47
200,17.91,14.0,14.26
202,44.5,51.0,46.4
203,45.66,49.0,47.88
206,19.77,19.0,20.98
207,21.84,19.0,21.19
208,36.88,33.0,37.34
210,50.88,59.0,50.95
211,34.75,45.0,36.33
217,56.11,53.0,56.31
218,54.27,61.0,55.35
220,17.57,12.0,16.35
223,34.19,36.0,35.41
227,17.83,13.0,13.65
228,13.78,9.0,11.92
229,46.09,46.0,46.8
230,49.73,47.0,49.2
231,52.87,52.0,52.84
232,49.16,49.0,47.85
233,33.39,35.0,33.68
235,11.15,8.0,10.06
236,37.2,37.0,37.99
237,47.1,47.0,46.69
238,52.19,51.0,50.52
239,53.27,51.0,54.29
240,50.24,51.0,48.79
241,20.33,15.0,18.4
242,15.81,14.0,14.15
243,57.42,55.0,56.46
245,41.28,41.0,40.33
247,52.56,53.0,51.76
