,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,9.5,8.0,5.3
2,6.47,3.0,5.74
3,4.6,4.0,5.85
6,16.73,13.0,15.89
9,10.72,3.0,6.45
19,23.47,27.0,24.09
21,10.56,3.0,8.11
22,10.45,3.0,7.6
35,40.8,46.0,40.17
37,30.15,24.0,28.14
38,24.67,26.0,23.99
43,32.37,29.0,32.07
46,32.15,23.0,31.94
55,50.91,43.0,47.77
58,28.52,32.0,37.99
62,12.68,14.0,14.55
63,13.94,20.0,18.28
66,6.06,8.0,6.42
69,14.79,18.0,15.38
70,10.49,12.0,10.79
79,4.47,4.0,5.14
80,4.44,3.0,3.54
81,16.96,18.0,19.82
82,15.46,12.0,14.55
85,4.92,3.0,5.34
88,17.8,16.0,17.4
90,10.97,13.0,14.87
92,12.97,15.0,13.21
93,19.85,30.0,26.99
101,23.73,39.0,34.28
103,46.66,51.0,49.97
107,27.11,43.0,34.47
112,47.97,50.0,50.43
117,38.93,38.0,39.9
118,41.72,45.0,42.53
121,32.52,40.0,36.59
126,14.27,13.0,13.31
130,6.44,3.0,6.95
133,17.02,10.0,13.51
134,9.56,10.0,9.88
135,13.05,8.0,6.3
144,7.8,3.0,6.61
150,15.49,7.0,6.51
151,16.6,3.0,8.19
154,27.72,25.0,29.76
160,46.05,46.0,47.23
162,47.5,47.0,45.51
174,37.12,38.0,38.46
178,22.33,30.0,31.51
180,39.94,35.0,39.03
181,38.73,35.0,36.61
182,35.99,35.0,34.11
184,34.18,36.0,34.69
185,23.84,30.0,31.41
188,34.61,30.0,36.99
189,34.6,27.0,40.06
190,28.71,22.0,29.93
192,14.54,16.0,15.8
194,42.84,28.0,39.09
198,44.36,54.0,46.0
199,20.32,25.0,23.81
203,43.14,49.0,45.64
206,22.08,19.0,26.1
208,43.62,33.0,42.86
214,19.08,10.0,8.89
215,41.97,49.0,43.33
217,53.14,53.0,52.36
224,38.4,41.0,37.72
227,26.69,13.0,19.36
228,27.6,9.0,18.58
233,39.49,35.0,37.67
235,17.01,8.0,12.45
243,53.76,55.0,54.03
244,46.69,45.0,49.91
247,53.75,53.0,53.91
