,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,4.03,3.62
1,18.29,30.32
4,9.44,7.07
5,0.58,8.39
7,5.5,5.08
9,67.81,24.62
10,15.98,16.69
11,5.89,0.94
13,16.08,11.61
14,8.28,0.66
15,0.23,4.69
17,49.8,12.26
18,28.91,25.56
19,10.52,7.36
20,3.0,3.01
22,130.5,11.38
23,16.87,16.24
25,9.9,12.73
26,29.05,21.47
27,6.39,5.44
29,1.93,2.01
30,9.21,13.99
31,457.13,269.7
32,3.57,3.53
33,4.83,2.69
34,2.96,1.84
35,13.6,13.21
36,6.37,4.24
37,4.03,6.86
38,8.49,1.07
39,8.92,7.14
41,3.46,1.58
42,7.43,8.44
43,3.62,6.96
44,1.1,4.63
45,9.87,12.88
46,14.12,11.01
47,21.04,23.27
48,2.09,3.61
49,6.91,5.91
50,10.26,6.75
51,0.34,8.21
52,0.88,6.88
55,7.15,6.25
57,5.01,5.54
59,3.36,12.77
60,2.55,0.59
61,5.9,3.88
62,3.59,19.01
64,4.04,2.76
66,30.0,28.08
67,1.63,7.13
69,6.01,1.58
72,13.01,37.81
74,15.62,9.12
75,8.36,5.56
76,4.83,3.17
77,13.52,1.11
79,1.77,9.46
80,37.63,22.78
81,4.46,9.15
82,13.61,4.04
85,58.76,13.99
88,10.43,5.84
89,16.32,7.83
90,13.43,1.09
92,4.19,1.62
95,13.15,11.92
96,12.37,13.48
97,2.81,1.95
99,26.26,24.04
100,11.17,12.75
101,16.83,0.96
102,8.2,10.58
105,3.7,4.07
106,6.47,2.18
107,28.7,10.36
108,7.84,10.41
109,6.63,6.71
112,3.89,0.33
113,7.44,10.59
119,6.02,3.93
121,17.49,5.5
122,7.83,17.57
124,7.86,12.1
125,2.35,4.75
126,10.86,4.22
127,1.17,8.72
129,36.99,36.46
130,45.71,25.22
131,8.53,16.86
132,46.08,7.02
135,19.92,26.05
136,42.92,1.11
137,11.47,17.57
138,12.28,21.56
139,13.72,5.76
140,6.74,6.86
141,8.04,8.0
142,2.68,3.31
143,1.13,30.5
144,29.92,19.73
145,19.89,2.03
146,0.57,4.21
147,9.48,5.85
148,12.0,21.31
149,16.52,14.04
150,31.53,40.28
151,1.32,51.39
155,61.38,65.77
156,5.46,6.61
157,25.16,4.92
158,19.7,19.57
161,5.25,1.05
162,4.41,3.86
163,1.77,0.46
164,2.12,8.57
165,10.62,6.28
166,6.45,2.02
167,8.46,1.31
168,0.05,0.98
169,6.49,4.95
171,23.35,2.67
172,1.21,7.76
173,1.65,0.98
175,6.98,6.3
176,2.22,1.32
179,14.3,11.55
180,3.44,3.37
182,1.65,3.77
183,3.58,2.95
186,10.23,24.34
187,2.84,7.48
191,16.77,20.57
192,1.8,2.12
193,0.09,23.26
194,16.84,28.46
195,0.49,2.99
196,5.98,5.53
201,107.54,29.59
202,11.37,8.81
203,8.65,4.97
206,24.94,12.63
207,47.26,22.3
208,15.14,13.63
210,16.97,16.38
212,23.65,22.79
213,54.69,27.85
214,31.88,4.08
215,14.63,10.64
216,6.42,4.92
217,0.26,0.34
218,13.44,13.76
219,2.67,5.2
220,86.52,67.01
221,22.04,24.5
222,18.76,18.19
223,5.48,5.0
224,4.13,6.58
225,2.25,0.79
228,120.91,51.46
229,4.37,4.66
231,0.44,3.02
232,4.59,3.47
234,111.4,48.38
236,6.95,5.4
237,3.68,2.95
240,6.85,3.68
241,40.88,43.9
242,38.67,17.77
244,4.4,3.43
246,11.48,11.11
247,2.52,0.45
