,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,18.76,33.75
2,115.68,91.42
3,15.08,46.34
6,28.66,22.2
9,257.25,115.16
19,13.09,10.77
21,252.06,170.24
22,248.2,153.36
35,11.3,12.67
37,25.61,17.24
38,5.11,7.72
43,11.61,10.57
46,39.8,38.85
55,18.4,11.09
58,10.87,18.73
62,9.44,3.92
63,30.28,8.58
66,24.22,19.72
69,17.83,14.56
70,12.54,10.11
79,11.84,28.4
80,47.83,17.92
81,5.79,10.12
82,28.8,21.26
85,63.99,77.85
88,11.26,8.72
90,15.63,14.37
92,13.52,11.94
93,33.83,10.04
101,39.14,12.11
103,8.52,2.03
107,36.95,19.83
112,4.07,0.85
117,2.44,5.0
118,7.3,5.5
121,18.7,8.52
126,9.8,2.36
130,114.57,131.66
133,70.17,35.11
134,4.37,1.25
135,63.1,21.26
144,159.84,120.28
150,121.29,7.05
151,453.42,172.84
154,10.88,19.04
160,0.11,2.67
162,1.07,3.18
174,2.3,1.2
178,25.57,5.03
180,14.13,11.52
181,10.66,4.61
182,2.83,2.55
184,5.04,3.64
185,20.53,4.71
188,15.37,23.3
189,28.15,48.36
190,30.51,36.06
192,9.1,1.27
194,52.99,39.6
198,17.84,14.82
199,18.72,4.75
203,11.95,6.86
206,16.2,37.37
208,32.17,29.89
214,90.76,11.09
215,14.34,11.58
217,0.27,1.2
224,6.35,8.0
227,105.3,48.93
228,206.69,106.43
233,12.83,7.64
235,112.57,55.61
243,2.26,1.76
244,3.77,10.92
247,1.41,1.72
