,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,213.5,210.0,214.73
3,124.84,4.0,82.54
9,124.84,218.0,98.92
11,240.98,258.0,260.9
12,238.38,252.0,257.3
13,223.05,250.0,234.35
24,124.84,4.0,82.54
27,246.25,258.0,253.57
29,232.88,254.0,257.51
32,243.64,243.0,199.99
37,124.84,219.0,165.04
39,242.43,224.0,258.48
40,240.98,300.0,270.49
51,124.84,223.0,82.54
53,242.43,246.0,196.0
54,242.43,258.0,257.3
57,245.04,261.0,267.08
60,246.25,240.0,200.68
61,238.38,256.0,251.47
62,217.55,236.0,219.84
65,124.84,202.0,82.54
66,124.84,5.0,82.54
67,217.55,217.0,175.1
70,217.55,217.0,219.84
72,124.84,215.0,167.66
80,124.84,5.0,82.54
83,230.27,246.0,249.55
84,217.55,184.0,170.95
87,124.84,5.0,98.92
93,124.84,225.0,151.28
96,240.5,250.0,268.75
97,240.5,251.0,269.07
98,240.5,250.0,266.64
99,240.5,259.0,260.14
101,124.84,4.0,82.54
111,240.5,259.0,265.26
112,240.5,255.0,269.07
116,239.29,229.0,256.44
