,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,77.92,99.69
1,77.92,99.69
4,691.9,99.69
6,20.81,42.29
7,77.92,99.69
8,250.23,9.84
9,708.21,135.92
10,77.92,99.69
11,9.12,12.03
13,12.01,58.11
14,95.16,18.58
15,36.99,9.34
17,944.21,226.74
18,25.92,27.11
20,14.72,3.54
21,616.06,117.21
22,580.02,117.21
23,580.02,117.21
27,5.02,7.96
28,50.28,16.7
31,inf,inf
32,7.17,2.9
33,23.14,16.7
34,11.1,12.53
35,51.99,16.7
37,286.28,100.66
39,inf,inf
41,7.13,2.49
42,72.41,9.46
43,41.87,99.69
44,41.87,99.69
46,727.94,99.69
47,691.9,99.69
48,0.64,4.39
50,55.25,2.49
51,262.55,83.8
53,22.93,2.17
54,17.5,4.22
55,4.53,7.93
58,908.16,226.74
59,486.23,100.66
60,6.42,7.93
61,29.23,5.27
