,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,12.63,16.0,18.59
13,24.52,22.0,26.63
18,45.9,52.0,47.65
20,45.55,46.0,46.32
25,27.12,39.0,32.53
28,33.84,39.0,38.02
29,25.36,27.0,30.12
30,41.21,11.0,38.49
31,45.04,44.0,43.57
34,45.2,44.0,44.22
39,32.01,31.0,33.56
40,44.26,30.0,42.99
42,21.53,13.0,15.89
46,12.86,4.0,8.79
47,18.29,16.0,22.43
52,38.96,20.0,36.98
54,30.42,19.0,30.97
57,51.36,48.0,55.74
59,27.05,44.0,32.87
60,50.17,51.0,50.77
64,14.78,8.0,11.96
70,18.87,5.0,14.4
71,23.24,13.0,18.96
75,17.07,8.0,13.28
81,34.48,32.0,34.42
86,25.9,29.0,33.29
88,24.66,16.0,23.35
90,14.83,16.0,14.59
91,14.27,18.0,15.15
98,41.1,31.0,38.04
99,45.88,28.0,41.65
108,51.92,73.0,51.97
109,45.47,27.0,43.46
123,32.82,33.0,35.2
124,14.84,8.0,9.3
127,13.7,8.0,10.54
128,9.66,8.0,5.73
131,9.66,5.0,7.03
132,9.66,6.0,6.65
133,9.66,3.0,7.15
151,27.07,48.0,33.29
152,35.18,30.0,34.13
154,31.94,42.0,30.57
155,28.66,30.0,26.05
157,31.1,34.0,34.66
159,30.07,33.0,27.26
164,34.83,0.0,33.41
165,30.64,31.0,31.97
166,25.54,24.0,28.35
170,24.52,16.0,22.14
173,17.54,18.0,17.46
175,21.29,17.0,21.12
177,17.75,22.0,16.93
181,16.62,15.0,14.65
182,16.21,13.0,16.26
184,17.75,15.0,18.52
