,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,1.22,1.0,1.0
6,1.47,1.0,1.0
8,1.22,1.0,1.0
12,1.25,1.0,1.0
15,1.34,1.0,1.0
21,1.07,1.0,1.0
28,1.07,1.0,1.0
29,1.12,1.0,1.0
31,1.08,1.0,1.0
34,1.07,1.0,1.0
36,1.07,1.0,1.0
40,1.05,1.0,1.0
44,1.06,1.0,1.0
45,1.06,2.0,2.0
46,1.1,1.0,1.0
47,1.09,1.0,1.0
49,1.07,1.0,1.0
51,1.08,1.0,1.0
56,1.1,1.0,1.0
59,1.05,1.0,1.0
60,1.11,1.0,1.0
65,1.09,1.0,1.0
69,1.12,1.0,1.0
71,1.11,1.0,1.0
77,1.08,1.0,1.0
78,1.09,1.0,1.0
79,1.11,1.0,1.0
82,1.13,1.0,1.0
84,1.09,1.0,1.0
90,1.1,1.0,1.0
93,1.06,1.0,1.0
96,1.04,2.0,2.0
103,1.04,1.0,1.0
106,1.09,1.0,1.0
107,1.13,2.0,2.0
109,1.2,1.0,1.0
128,1.06,1.0,1.0
130,1.06,1.0,1.0
135,1.08,1.0,1.0
136,1.09,1.0,1.0
138,1.05,1.0,1.0
140,1.03,1.0,1.0
141,1.06,1.0,1.0
143,1.12,2.0,2.0
149,1.12,1.0,1.0
156,1.12,1.0,1.0
160,1.05,2.0,2.0
169,1.08,1.0,1.0
172,1.09,1.0,1.0
177,1.05,1.0,1.0
180,1.05,1.0,1.0
181,1.11,1.0,1.0
184,1.18,1.0,1.0
188,1.08,1.0,1.0
192,1.18,1.0,1.0
194,1.07,1.0,1.0
203,1.18,1.0,1.0
204,1.33,1.0,1.0
205,1.24,1.0,1.0
206,1.47,2.0,2.0
208,1.26,1.0,1.0
209,1.32,1.0,1.0
213,1.33,1.0,1.0
219,1.43,2.0,2.0
221,1.39,1.0,1.0
224,1.28,1.0,1.0
225,1.4,2.0,2.0
233,1.45,1.0,1.0
234,1.36,1.0,1.0
237,1.41,2.0,2.0
243,1.46,1.0,1.0
247,1.5,1.0,1.0
248,1.26,2.0,2.0
251,1.3,2.0,2.0
255,1.48,2.0,2.0
256,1.27,1.0,1.0
259,1.44,1.0,1.0
267,1.58,2.0,2.0
271,1.53,2.0,2.0
278,1.31,1.0,1.0
280,1.55,1.0,1.0
282,1.57,2.0,2.0
288,1.34,2.0,2.0
289,1.34,1.0,1.0
291,1.56,2.0,2.0
294,1.33,1.0,1.0
295,1.34,2.0,2.0
296,1.56,1.0,1.0
298,1.27,1.0,1.0
303,1.23,1.0,1.0
304,1.24,2.0,2.0
307,1.29,1.0,1.0
308,1.59,2.0,2.0
316,1.34,1.0,1.0
318,1.34,1.0,1.0
321,1.33,1.0,1.0
322,1.33,2.0,2.0
326,1.34,2.0,2.0
327,1.27,1.0,1.0
328,1.27,1.0,1.0
330,1.49,1.0,1.0
341,1.3,2.0,2.0
342,1.61,1.0,1.0
344,1.4,1.0,1.0
346,1.32,1.0,1.0
348,1.29,2.0,2.0
351,1.31,2.0,2.0
352,1.29,1.0,1.0
361,1.16,2.0,2.0
363,1.35,2.0,2.0
