,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.14,1.0,1.0
1,1.18,1.0,1.0
2,1.11,1.0,1.0
3,1.24,1.0,1.0
4,1.22,1.0,1.0
7,1.21,1.0,1.0
8,1.28,1.0,1.0
9,1.24,1.0,1.0
10,1.33,1.0,1.0
12,1.25,1.0,1.0
14,1.28,1.0,1.0
16,1.27,1.0,1.0
17,1.08,1.0,1.0
19,1.1,1.0,1.0
21,1.09,1.0,1.0
22,1.19,1.0,1.0
24,1.09,1.0,1.0
27,1.08,1.0,1.0
31,1.11,1.0,1.0
33,1.07,1.0,1.0
34,1.12,1.0,1.0
35,1.26,2.0,2.0
37,1.13,1.0,1.0
38,1.07,1.0,1.0
40,1.08,1.0,1.0
42,1.19,1.0,1.0
43,1.14,1.0,1.0
44,1.08,1.0,1.0
45,1.21,2.0,2.0
46,1.1,1.0,1.0
47,1.11,1.0,1.0
48,1.12,1.0,1.0
49,1.12,1.0,1.0
50,1.09,1.0,1.0
51,1.17,1.0,1.0
52,1.08,1.0,1.0
53,1.07,1.0,1.0
54,1.07,1.0,1.0
56,1.07,1.0,1.0
57,1.15,1.0,1.0
58,1.11,1.0,1.0
59,1.09,1.0,1.0
62,1.09,1.0,1.0
63,1.06,1.0,1.0
64,1.15,2.0,2.0
66,1.14,1.0,1.0
68,1.06,1.0,1.0
69,1.05,1.0,1.0
71,1.06,1.0,1.0
72,1.12,1.0,1.0
74,1.12,1.0,1.0
75,1.24,2.0,2.0
76,1.09,1.0,1.0
77,1.12,1.0,1.0
78,1.07,1.0,1.0
79,1.13,1.0,1.0
80,1.1,1.0,1.0
82,1.22,1.0,1.0
83,1.07,1.0,1.0
85,1.08,1.0,1.0
86,1.3,2.0,2.0
87,1.11,1.0,1.0
88,1.07,1.0,1.0
90,1.07,1.0,1.0
91,1.1,1.0,1.0
92,1.1,1.0,1.0
93,1.09,1.0,1.0
96,1.24,2.0,2.0
97,1.22,1.0,1.0
98,1.1,1.0,1.0
100,1.09,1.0,1.0
101,1.22,1.0,1.0
102,1.1,1.0,1.0
103,1.21,1.0,1.0
104,1.2,1.0,1.0
107,1.31,2.0,2.0
109,1.29,1.0,1.0
110,1.21,1.0,1.0
111,1.06,1.0,1.0
112,1.06,1.0,1.0
113,1.06,1.0,1.0
114,1.19,1.0,1.0
115,1.19,1.0,1.0
116,1.09,1.0,1.0
117,1.05,1.0,1.0
118,1.05,1.0,1.0
119,1.07,1.0,1.0
123,1.2,1.0,1.0
124,1.09,1.0,1.0
125,1.28,2.0,2.0
126,1.28,1.0,1.0
127,1.28,1.0,1.0
129,1.09,1.0,1.0
130,1.08,1.0,1.0
131,1.06,1.0,1.0
132,1.06,1.0,1.0
133,1.07,1.0,1.0
135,1.09,1.0,1.0
137,1.11,1.0,1.0
138,1.1,1.0,1.0
141,1.07,1.0,1.0
142,1.18,1.0,1.0
143,1.31,2.0,2.0
144,1.06,1.0,1.0
145,1.17,1.0,1.0
146,1.15,1.0,1.0
147,1.27,1.0,1.0
148,1.18,1.0,1.0
149,1.26,1.0,1.0
150,1.11,1.0,1.0
151,1.16,1.0,1.0
153,1.13,1.0,1.0
154,1.12,1.0,1.0
155,1.13,1.0,1.0
157,1.1,1.0,1.0
158,1.15,1.0,1.0
159,1.08,1.0,1.0
160,1.18,2.0,2.0
161,1.1,1.0,1.0
166,1.09,1.0,1.0
167,1.1,1.0,1.0
168,1.18,1.0,1.0
170,1.08,1.0,1.0
173,1.31,2.0,2.0
175,1.18,1.0,1.0
176,1.06,1.0,1.0
179,1.14,1.0,1.0
