,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.17,1.0,1.0
1,1.18,1.0,1.0
3,1.19,1.0,1.0
4,1.22,1.0,1.0
6,1.32,1.0,1.0
7,1.33,1.0,1.0
8,1.15,1.0,1.0
9,1.21,1.0,1.0
11,1.4,2.0,2.0
14,1.32,1.0,1.0
15,1.14,1.0,1.0
16,1.11,1.0,1.0
18,1.34,2.0,2.0
19,1.28,1.0,1.0
20,1.12,1.0,1.0
22,1.41,1.0,1.0
23,1.35,1.0,1.0
24,1.13,1.0,1.0
26,1.43,2.0,2.0
28,1.08,1.0,1.0
29,1.12,1.0,1.0
30,1.13,1.0,1.0
32,1.23,1.0,1.0
33,1.14,1.0,1.0
34,1.13,1.0,1.0
35,1.22,2.0,2.0
36,1.13,1.0,1.0
40,1.1,1.0,1.0
41,1.09,1.0,1.0
42,1.19,1.0,1.0
43,1.15,1.0,1.0
44,1.11,1.0,1.0
48,1.11,1.0,1.0
49,1.11,1.0,1.0
51,1.07,1.0,1.0
52,1.1,1.0,1.0
53,1.17,1.0,1.0
55,1.15,2.0,2.0
57,1.16,1.0,1.0
58,1.1,1.0,1.0
60,1.11,1.0,1.0
62,1.14,1.0,1.0
63,1.14,1.0,1.0
64,1.2,2.0,2.0
67,1.18,1.0,1.0
69,1.11,1.0,1.0
70,1.18,1.0,1.0
71,1.09,1.0,1.0
72,1.09,1.0,1.0
73,1.17,1.0,1.0
74,1.08,1.0,1.0
75,1.24,2.0,2.0
76,1.11,1.0,1.0
80,1.09,1.0,1.0
81,1.11,1.0,1.0
82,1.19,1.0,1.0
84,1.11,1.0,1.0
86,1.28,2.0,2.0
87,1.09,1.0,1.0
88,1.12,1.0,1.0
89,1.12,1.0,1.0
90,1.13,1.0,1.0
93,1.13,1.0,1.0
95,1.16,1.0,1.0
96,1.23,2.0,2.0
97,1.17,1.0,1.0
98,1.11,1.0,1.0
99,1.11,1.0,1.0
101,1.15,1.0,1.0
102,1.08,1.0,1.0
104,1.15,1.0,1.0
106,1.19,1.0,1.0
109,1.23,1.0,1.0
113,1.05,1.0,1.0
114,1.16,1.0,1.0
115,1.16,1.0,1.0
116,1.07,1.0,1.0
117,1.07,1.0,1.0
119,1.06,1.0,1.0
120,1.16,1.0,1.0
121,1.08,1.0,1.0
122,1.15,1.0,1.0
124,1.12,1.0,1.0
125,1.27,2.0,2.0
126,1.27,1.0,1.0
128,1.07,1.0,1.0
129,1.08,1.0,1.0
130,1.08,1.0,1.0
131,1.06,1.0,1.0
132,1.06,1.0,1.0
133,1.06,1.0,1.0
134,1.07,1.0,1.0
135,1.06,1.0,1.0
136,1.06,1.0,1.0
137,1.09,1.0,1.0
140,1.07,1.0,1.0
141,1.07,1.0,1.0
142,1.09,1.0,1.0
143,1.23,2.0,2.0
144,1.05,1.0,1.0
147,1.23,1.0,1.0
148,1.13,1.0,1.0
149,1.23,1.0,1.0
150,1.05,1.0,1.0
151,1.19,1.0,1.0
152,1.1,1.0,1.0
153,1.15,1.0,1.0
156,1.13,1.0,1.0
157,1.12,1.0,1.0
162,1.19,1.0,1.0
163,1.15,1.0,1.0
165,1.06,1.0,1.0
166,1.08,1.0,1.0
170,1.07,1.0,1.0
172,1.06,1.0,1.0
173,1.28,2.0,2.0
174,1.1,1.0,1.0
177,1.08,1.0,1.0
178,1.09,1.0,1.0
179,1.11,1.0,1.0
180,1.07,1.0,1.0
181,1.14,1.0,1.0
184,1.15,1.0,1.0
185,1.28,2.0,2.0
187,1.28,1.0,1.0
188,1.16,1.0,1.0
190,1.12,1.0,1.0
191,1.14,1.0,1.0
192,1.14,1.0,1.0
193,1.19,1.0,1.0
194,1.07,1.0,1.0
197,1.15,1.0,1.0
199,1.26,2.0,2.0
200,1.34,1.0,1.0
201,1.15,1.0,1.0
202,1.17,1.0,1.0
203,1.17,1.0,1.0
204,1.23,1.0,1.0
207,1.2,1.0,1.0
209,1.13,1.0,1.0
210,1.07,1.0,1.0
211,1.21,1.0,1.0
212,1.48,2.0,2.0
213,1.28,1.0,1.0
214,1.17,1.0,1.0
216,1.1,1.0,1.0
217,1.1,1.0,1.0
219,1.37,2.0,2.0
222,1.24,2.0,2.0
223,1.15,1.0,1.0
224,1.36,1.0,1.0
225,1.46,2.0,2.0
227,1.53,2.0,2.0
228,1.45,1.0,1.0
229,1.06,1.0,1.0
231,1.19,1.0,1.0
232,1.5,2.0,2.0
234,1.22,1.0,1.0
235,1.24,2.0,2.0
237,1.51,2.0,2.0
240,1.3,1.0,1.0
241,1.23,1.0,1.0
242,1.57,2.0,2.0
244,1.41,2.0,2.0
245,1.21,1.0,1.0
247,1.35,1.0,1.0
248,1.29,2.0,2.0
249,1.34,1.0,1.0
250,1.19,1.0,1.0
251,1.4,2.0,2.0
252,1.37,1.0,1.0
253,1.37,2.0,2.0
254,1.44,1.0,1.0
255,1.49,2.0,2.0
256,1.23,1.0,1.0
257,1.41,1.0,1.0
258,1.52,2.0,2.0
259,1.51,1.0,1.0
260,1.4,2.0,2.0
263,1.41,1.0,1.0
264,1.51,2.0,2.0
265,1.27,1.0,1.0
266,1.27,1.0,1.0
267,1.55,2.0,2.0
268,1.17,1.0,1.0
269,1.41,2.0,2.0
270,1.41,1.0,1.0
271,1.36,2.0,2.0
272,1.53,1.0,1.0
273,1.38,2.0,2.0
274,1.33,1.0,1.0
275,1.36,2.0,2.0
276,1.4,1.0,1.0
277,1.43,2.0,2.0
278,1.19,1.0,1.0
280,1.38,1.0,1.0
281,1.36,1.0,1.0
282,1.46,2.0,2.0
283,1.38,1.0,1.0
284,1.43,2.0,2.0
285,1.39,1.0,1.0
288,1.38,2.0,2.0
290,1.44,1.0,1.0
291,1.55,2.0,2.0
292,1.35,1.0,1.0
293,1.5,2.0,2.0
294,1.32,1.0,1.0
295,1.38,2.0,2.0
298,1.41,1.0,1.0
299,1.55,2.0,2.0
300,1.35,1.0,1.0
301,1.33,1.0,1.0
302,1.41,2.0,2.0
305,1.34,1.0,1.0
307,1.18,1.0,1.0
309,1.31,1.0,1.0
310,1.34,1.0,1.0
312,1.3,1.0,1.0
313,1.4,2.0,2.0
315,1.4,2.0,2.0
317,1.52,2.0,2.0
318,1.4,1.0,1.0
319,1.34,1.0,1.0
320,1.57,2.0,2.0
321,1.3,1.0,1.0
323,1.38,1.0,1.0
324,1.37,2.0,2.0
325,1.34,1.0,1.0
326,1.37,2.0,2.0
328,1.35,1.0,1.0
329,1.44,2.0,2.0
330,1.24,1.0,1.0
332,1.28,1.0,1.0
334,1.29,1.0,1.0
335,1.1,1.0,1.0
336,1.41,2.0,2.0
338,1.35,2.0,2.0
339,1.24,1.0,1.0
340,1.22,1.0,1.0
341,1.4,2.0,2.0
345,1.48,2.0,2.0
346,1.14,1.0,1.0
348,1.46,2.0,2.0
349,1.33,1.0,1.0
350,1.45,1.0,1.0
351,1.41,2.0,2.0
352,1.37,1.0,1.0
353,1.43,2.0,2.0
354,1.17,1.0,1.0
355,1.4,1.0,1.0
356,1.47,2.0,2.0
358,1.43,2.0,2.0
359,1.19,1.0,1.0
360,1.13,1.0,1.0
361,1.48,2.0,2.0
