,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,22.33,0.0
6,47.46,0.0
8,21.8,0.0
12,24.61,0.0
15,33.65,0.0
21,7.32,0.0
28,7.18,0.0
29,11.85,0.0
31,8.44,0.0
34,7.2,0.0
36,6.93,0.0
40,5.3,0.0
44,6.48,0.0
45,46.95,0.0
46,9.8,0.0
47,8.61,0.0
49,6.68,0.0
51,7.51,0.0
56,10.14,0.0
59,5.06,0.0
60,11.34,0.0
65,8.98,0.0
69,12.01,0.0
71,11.01,0.0
77,8.08,0.0
78,9.21,0.0
79,10.52,0.0
82,13.06,0.0
84,9.03,0.0
90,10.13,0.0
93,5.79,0.0
96,47.76,0.0
103,4.47,0.0
106,8.66,0.0
107,43.54,0.0
109,19.79,0.0
128,6.4,0.0
130,5.62,0.0
135,8.25,0.0
136,8.54,0.0
138,5.44,0.0
140,2.87,0.0
141,5.81,0.0
143,43.8,0.0
149,12.41,0.0
156,11.68,0.0
160,47.29,0.0
169,8.24,0.0
172,8.54,0.0
177,5.02,0.0
180,4.86,0.0
181,11.47,0.0
184,18.01,0.0
188,8.49,0.0
192,18.12,0.0
194,6.88,0.0
203,17.64,0.0
204,32.64,0.0
205,23.65,0.0
206,26.69,0.0
208,26.28,0.0
209,31.58,0.0
213,33.23,0.0
219,28.66,0.0
221,39.45,0.0
224,28.07,0.0
225,30.2,0.0
233,45.15,0.0
234,36.01,0.0
237,29.64,0.0
243,45.68,0.0
247,49.97,0.0
248,37.02,0.0
251,34.85,0.0
255,26.07,0.0
256,27.25,0.0
259,44.07,0.0
267,20.83,0.0
271,23.63,0.0
278,30.76,0.0
280,54.83,0.0
282,21.36,0.0
288,33.05,0.0
289,34.18,0.0
291,21.99,0.0
294,32.62,0.0
295,33.05,0.0
296,56.44,0.0
298,27.18,0.0
303,22.92,0.0
304,37.9,0.0
307,29.44,0.0
308,20.49,0.0
316,33.94,0.0
318,34.44,0.0
321,32.63,0.0
322,33.36,0.0
326,33.05,0.0
327,27.44,0.0
328,27.44,0.0
330,48.92,0.0
341,35.21,0.0
342,60.84,0.0
344,40.49,0.0
346,31.88,0.0
348,35.75,0.0
351,34.56,0.0
352,28.5,0.0
361,42.01,0.0
363,32.46,0.0
