,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.83,1.0,1.01
3,1.41,1.0,1.36
7,2.3,2.0,1.94
8,6.37,3.0,1.87
12,1.65,1.0,0.84
16,1.15,1.0,0.58
17,1.43,1.0,0.9
18,1.95,1.0,1.37
21,2.29,2.0,2.43
26,1.48,1.0,0.83
38,0.66,1.0,1.06
39,2.21,1.0,1.26
43,2.14,1.0,0.91
45,1.68,1.0,0.99
46,1.38,1.0,0.96
48,0.37,1.0,0.66
50,1.07,1.0,0.98
51,1.42,1.0,1.17
55,0.76,1.0,0.96
56,0.69,1.0,0.41
58,0.9,1.0,1.21
60,1.69,1.0,0.52
61,1.73,1.0,1.09
62,1.3,1.0,1.12
66,1.18,1.0,0.91
68,10.91,11.0,15.09
73,1.31,1.0,0.67
82,3.81,3.0,3.15
89,1.87,4.0,3.41
91,0.36,1.0,0.67
97,11.22,10.0,8.78
98,1.84,1.0,0.51
101,0.05,1.0,-0.81
102,14.65,13.0,15.18
103,15.36,10.0,14.41
106,18.4,16.0,18.25
112,2.1,1.0,1.06
116,17.09,13.0,16.2
133,13.8,14.0,14.93
134,1.32,1.0,1.05
137,1.16,1.0,0.96
139,17.63,15.0,16.25
140,17.54,16.0,17.56
143,2.68,1.0,2.15
144,15.63,15.0,16.42
147,18.11,21.0,19.57
149,3.0,1.0,2.08
150,2.03,1.0,0.35
153,1.06,1.0,1.3
156,0.61,0.0,1.03
159,0.94,1.0,0.96
160,0.29,1.0,1.09
161,0.74,1.0,0.84
162,5.23,4.0,3.24
164,0.79,1.0,0.5
165,9.96,9.0,7.82
170,0.4,1.0,2.29
171,0.33,1.0,0.78
179,1.01,1.0,0.82
185,0.52,1.0,0.72
186,2.68,1.0,1.03
187,4.7,2.0,1.89
198,1.06,1.0,1.18
201,2.28,1.0,1.33
203,1.63,1.0,0.95
204,7.0,1.0,0.47
208,1.48,1.0,0.47
212,1.24,1.0,1.01
213,1.01,1.0,0.55
215,1.19,1.0,0.62
223,1.18,2.0,1.77
234,0.59,1.0,0.31
235,1.45,2.0,1.68
239,2.16,2.0,2.29
244,1.27,3.0,3.06
245,7.64,14.0,16.3
252,11.92,16.0,17.28
253,13.72,17.0,16.98
254,2.26,2.0,2.84
262,0.67,1.0,0.96
263,15.1,19.0,17.97
266,17.2,19.0,17.7
267,13.27,19.0,16.64
268,2.08,1.0,1.38
274,16.27,2.0,2.22
275,2.48,1.0,0.73
281,18.31,19.0,20.67
282,0.96,2.0,1.76
292,21.85,21.0,20.78
293,19.98,22.0,21.76
299,16.71,19.0,19.92
300,18.18,18.0,20.39
301,17.39,21.0,18.45
306,17.02,21.0,20.31
310,2.48,1.0,1.29
313,18.73,21.0,21.62
316,2.23,1.0,1.4
317,1.27,1.0,1.54
319,20.16,22.0,23.05
322,20.73,22.0,21.39
324,1.85,1.0,0.93
325,2.42,1.0,0.45
333,12.25,15.0,18.24
341,18.62,19.0,20.9
350,2.1,1.0,0.94
357,11.42,16.0,17.35
360,2.09,1.0,0.85
361,3.15,5.0,3.78
362,13.75,8.0,6.74
363,1.84,3.0,1.98
364,2.08,2.0,1.82
