,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,2.02,2.0,2.07
2,0.95,1.0,1.0
4,1.37,1.0,0.96
5,7.86,8.0,7.97
9,0.92,1.0,0.85
10,0.99,1.0,0.9
12,0.95,1.0,1.0
13,1.66,1.0,0.93
14,7.22,7.0,7.14
17,0.96,1.0,1.11
18,1.36,1.0,1.07
20,1.21,1.0,1.17
21,1.76,2.0,1.98
23,0.78,1.0,1.03
24,0.95,1.0,0.96
27,1.81,2.0,1.94
28,1.1,1.0,0.9
29,0.65,1.0,1.0
30,1.06,1.0,0.97
31,1.33,1.0,1.1
33,1.19,1.0,1.12
34,1.78,2.0,1.99
36,0.76,1.0,0.85
37,0.98,1.0,0.98
38,0.87,1.0,1.01
39,0.84,1.0,1.05
41,0.86,1.0,0.94
43,1.23,1.0,1.0
47,1.67,2.0,1.95
49,1.19,1.0,0.88
50,0.99,1.0,0.98
51,1.14,1.0,0.97
52,0.76,1.0,0.98
53,1.81,2.0,1.91
54,1.45,1.0,0.77
55,0.96,1.0,1.07
57,1.33,1.0,1.07
58,1.01,1.0,1.01
59,1.73,2.0,1.94
60,1.17,1.0,0.97
61,1.21,1.0,1.09
62,1.0,1.0,0.95
63,1.14,1.0,0.93
65,1.81,2.0,2.01
67,3.98,4.0,4.02
69,9.21,9.0,8.99
70,9.45,10.0,14.0
71,6.68,7.0,6.71
72,1.09,1.0,1.08
73,1.18,1.0,0.81
75,7.79,8.0,8.57
76,0.95,1.0,0.99
77,1.08,1.0,0.96
78,1.99,2.0,1.96
80,1.06,1.0,1.01
83,1.36,1.0,1.06
85,2.92,3.0,2.94
86,1.08,1.0,0.61
87,1.28,1.0,1.04
88,8.61,9.0,9.06
91,0.58,1.0,0.86
92,1.14,1.0,0.89
93,0.89,1.0,0.9
94,0.27,0.0,0.59
95,0.93,1.0,0.91
96,6.33,6.0,7.12
97,10.84,10.0,9.49
98,0.93,1.0,0.97
99,1.33,1.0,1.13
101,0.41,1.0,0.3
104,8.82,9.0,9.3
105,12.27,12.0,13.82
106,16.32,16.0,16.19
107,1.07,1.0,0.25
108,1.0,1.0,1.23
109,22.35,24.0,19.02
110,19.72,19.0,18.58
111,17.17,17.0,16.99
113,0.71,1.0,1.32
115,1.23,1.0,1.47
116,13.29,13.0,14.65
120,16.89,18.0,16.92
122,1.17,0.0,1.67
124,20.14,21.0,18.83
125,19.75,20.0,19.29
127,19.62,20.0,19.45
128,1.28,1.0,1.14
131,18.74,19.0,18.16
133,13.9,14.0,14.47
137,1.04,1.0,1.02
138,1.23,1.0,1.01
139,15.08,15.0,15.1
140,16.33,16.0,16.96
141,16.43,16.0,17.0
142,0.56,1.0,1.68
143,1.17,1.0,1.82
145,15.63,16.0,16.79
148,18.4,19.0,17.71
149,2.2,1.0,1.85
150,1.41,1.0,1.1
151,19.08,19.0,18.97
152,15.72,16.0,15.76
153,0.98,1.0,0.95
154,1.13,1.0,0.86
155,0.73,1.0,0.9
161,0.94,1.0,0.92
162,4.38,4.0,3.66
163,0.82,1.0,0.56
164,0.72,1.0,0.74
165,8.9,9.0,8.67
166,1.06,1.0,1.01
168,0.96,1.0,0.93
169,0.93,1.0,1.04
170,0.98,1.0,1.41
171,0.87,1.0,0.83
172,1.03,1.0,1.09
173,1.2,1.0,1.06
174,6.72,7.0,6.65
175,0.8,1.0,0.2
176,9.83,9.0,8.55
177,0.91,1.0,1.03
178,0.89,1.0,0.93
179,1.23,1.0,0.97
181,0.63,1.0,0.98
182,1.35,1.0,0.99
183,1.41,1.0,1.0
184,0.76,1.0,0.51
185,1.16,1.0,1.1
190,5.92,6.0,6.21
191,0.84,1.0,1.14
192,0.96,1.0,1.1
193,1.69,1.0,1.03
195,0.71,1.0,0.99
196,-0.11,0.0,0.6
197,0.42,1.0,0.96
198,1.18,1.0,1.0
199,0.9,1.0,0.98
201,1.38,1.0,1.03
202,0.75,1.0,1.11
203,1.47,1.0,0.86
204,1.73,1.0,1.07
207,0.96,1.0,1.05
208,0.96,1.0,1.05
209,0.87,1.0,0.97
210,0.99,1.0,0.89
212,0.63,1.0,1.05
213,0.88,1.0,0.96
215,0.92,1.0,0.99
216,1.33,1.0,0.94
217,1.14,1.0,0.88
219,0.94,1.0,0.99
220,2.06,2.0,1.91
221,1.16,1.0,0.97
223,2.2,2.0,1.99
225,1.1,1.0,0.95
226,0.93,1.0,0.89
229,1.83,2.0,2.07
230,0.79,1.0,0.94
231,2.14,2.0,2.1
232,2.87,3.0,3.07
233,1.27,1.0,1.02
234,1.01,1.0,0.93
235,1.83,2.0,1.99
236,0.94,1.0,1.11
237,4.04,4.0,4.05
239,2.42,2.0,2.11
240,1.13,1.0,1.12
241,1.72,2.0,2.01
242,16.17,17.0,16.5
243,9.02,9.0,8.43
244,2.79,3.0,3.18
245,12.78,14.0,15.66
246,8.21,8.0,7.93
250,8.82,9.0,9.61
251,17.36,18.0,17.49
254,1.87,2.0,2.37
256,17.09,16.0,16.82
258,12.12,12.0,11.24
259,11.07,11.0,10.81
260,16.81,17.0,17.21
261,1.91,1.0,1.02
263,18.79,19.0,19.22
264,11.24,11.0,10.61
265,18.93,20.0,18.24
266,19.62,19.0,18.24
267,18.16,19.0,19.31
270,19.32,21.0,21.55
271,18.74,20.0,20.92
272,3.98,1.0,0.92
273,1.56,1.0,1.19
274,4.35,2.0,2.38
275,2.19,1.0,1.23
276,1.35,1.0,1.18
280,23.35,26.0,22.21
282,1.35,2.0,2.18
283,0.72,1.0,0.92
284,1.65,1.0,1.19
