,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.59,1.0,0.94
3,1.52,1.0,0.97
6,2.47,4.0,4.24
7,3.39,2.0,2.21
8,4.48,3.0,2.04
11,1.63,3.0,3.18
15,0.96,4.0,2.93
16,1.45,1.0,0.86
19,1.52,1.0,1.08
22,2.63,1.0,0.97
25,2.84,1.0,1.13
26,2.43,1.0,1.08
32,0.57,1.0,1.08
35,1.7,1.0,0.87
40,1.67,2.0,2.02
42,0.26,1.0,0.88
44,1.22,1.0,1.04
45,1.68,1.0,0.98
46,1.43,1.0,1.01
48,-0.42,1.0,0.86
56,1.36,1.0,0.82
64,0.83,1.0,0.88
66,1.85,1.0,0.92
68,15.61,11.0,16.12
74,2.44,1.0,0.99
79,1.51,1.0,0.91
81,2.11,4.0,3.85
82,4.48,3.0,2.84
84,0.99,1.0,1.01
89,2.94,4.0,3.74
90,-0.45,1.0,0.96
100,1.77,1.0,0.92
102,16.37,13.0,15.43
103,13.91,10.0,14.82
112,1.14,1.0,1.22
114,1.65,1.0,1.44
117,10.28,13.0,14.65
118,15.26,18.0,15.31
119,14.53,21.0,16.79
121,0.4,1.0,0.78
123,17.45,17.0,18.51
126,19.52,21.0,18.26
129,1.53,1.0,0.18
130,3.41,0.0,1.02
132,15.93,16.0,16.15
134,1.03,1.0,0.88
135,0.34,1.0,0.83
136,0.91,1.0,0.91
144,14.05,15.0,16.14
146,15.4,19.0,17.28
147,15.63,21.0,17.0
156,0.9,0.0,0.85
157,2.31,1.0,0.9
158,1.28,1.0,0.95
159,1.22,1.0,0.96
160,0.31,1.0,0.91
167,1.35,2.0,1.98
180,1.92,1.0,0.92
186,1.86,1.0,1.23
187,5.9,2.0,1.97
188,2.9,1.0,1.12
189,0.62,1.0,0.83
194,1.54,1.0,0.97
200,2.48,1.0,1.04
205,0.5,1.0,1.11
206,0.28,1.0,0.89
211,-0.27,1.0,1.09
214,0.53,1.0,0.97
218,2.11,1.0,0.99
222,0.97,1.0,0.96
224,1.57,1.0,0.87
227,1.68,1.0,0.88
228,1.05,1.0,1.06
238,5.49,3.0,2.11
247,1.12,1.0,0.95
248,2.9,1.0,1.08
249,16.77,19.0,18.74
252,11.08,16.0,16.59
253,15.0,17.0,16.38
255,1.96,1.0,0.86
257,18.46,23.0,19.16
262,0.0,1.0,1.11
268,2.84,1.0,1.11
269,1.41,1.0,1.2
277,21.3,1.0,1.11
278,21.4,20.0,20.23
279,20.48,20.0,21.18
281,18.61,19.0,21.33
287,21.42,19.0,20.15
289,-0.16,1.0,1.15
294,19.57,19.0,20.87
295,18.63,20.0,21.97
297,-0.13,1.0,0.94
301,18.63,21.0,19.93
305,18.78,22.0,20.75
316,2.58,1.0,1.28
321,16.52,20.0,19.41
325,2.44,1.0,1.03
327,21.77,22.0,21.75
329,22.03,22.0,20.74
334,6.28,10.0,9.58
338,1.97,1.0,1.16
340,19.67,18.0,18.73
343,13.54,15.0,16.97
347,2.92,1.0,1.09
348,4.61,6.0,7.41
351,14.94,18.0,19.69
357,11.9,16.0,17.28
360,2.8,1.0,1.09
361,2.78,5.0,4.12
363,-0.29,3.0,2.04
