,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.05,1.0,1.02
1,1.79,2.0,2.1
3,1.1,1.0,0.93
4,1.51,1.0,1.0
6,3.3,4.0,4.02
7,2.28,2.0,1.94
8,3.91,3.0,2.87
9,0.85,1.0,1.05
10,1.31,1.0,0.96
11,2.67,3.0,3.09
12,1.13,1.0,1.02
13,1.99,1.0,0.93
14,7.38,7.0,6.95
15,3.53,4.0,3.85
18,1.51,1.0,0.93
19,1.12,1.0,0.86
21,1.52,2.0,2.25
23,0.83,1.0,0.86
25,2.63,1.0,1.16
26,1.17,1.0,0.91
27,1.43,2.0,2.16
30,1.09,1.0,0.96
31,0.86,1.0,1.03
32,1.07,1.0,0.93
33,1.22,1.0,1.05
34,1.39,2.0,1.92
35,1.05,1.0,1.18
36,0.79,1.0,0.89
37,0.82,1.0,0.94
38,0.95,1.0,0.93
39,1.3,1.0,1.0
40,2.12,2.0,1.93
41,1.12,1.0,1.14
42,1.08,1.0,1.01
45,1.19,1.0,0.95
46,1.11,1.0,0.93
47,1.4,2.0,2.05
48,0.9,1.0,0.95
49,0.74,1.0,0.97
50,0.98,1.0,0.85
53,2.12,2.0,1.96
54,1.32,1.0,0.82
56,0.98,1.0,1.06
57,1.35,1.0,1.06
58,0.7,1.0,1.01
59,1.99,2.0,2.09
60,1.46,1.0,0.87
61,0.88,1.0,1.02
62,1.15,1.0,1.02
63,1.55,1.0,1.03
64,1.15,1.0,0.86
65,1.57,2.0,2.07
67,4.11,4.0,4.05
68,11.83,11.0,11.31
69,9.81,9.0,8.91
70,7.92,10.0,9.96
71,6.64,7.0,6.82
72,1.15,1.0,0.99
73,0.58,1.0,1.0
74,1.2,1.0,0.88
75,7.55,8.0,8.19
79,1.07,1.0,0.91
82,3.44,3.0,2.99
83,1.24,1.0,1.01
84,1.06,1.0,1.19
87,0.67,1.0,1.06
88,8.06,9.0,9.13
90,0.55,1.0,1.03
91,0.29,1.0,0.92
92,1.23,1.0,0.89
93,0.8,1.0,0.95
