,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,104.58,3.58
1,4.71,0.39
2,14.75,8.18
3,31.04,5.73
5,22.26,0.57
7,48.15,2.11
8,37.64,1.93
9,2.59,5.92
10,4.47,0.12
11,14.87,2.97
12,34.94,9.06
13,171.75,1.59
15,23.76,2.65
16,1.76,5.27
20,78.62,1.69
21,8.55,6.33
23,35.17,3.06
24,13.91,4.23
25,143.74,13.95
27,30.09,0.37
29,11.57,7.88
33,50.37,0.07
34,29.45,3.1
35,17.44,14.79
36,6.4,11.47
40,20.04,1.11
41,35.55,6.32
42,8.34,1.66
43,73.64,9.12
44,5.7,3.57
46,12.77,9.61
47,41.66,1.0
50,23.5,1.71
51,16.91,3.73
52,0.23,7.93
54,104.76,5.29
55,11.59,7.41
56,11.35,10.94
57,19.59,23.77
60,13.0,8.57
61,0.76,8.44
62,46.24,3.01
63,52.39,5.01
64,16.64,11.86
65,25.13,7.46
68,5.59,0.16
69,14.79,0.9
70,30.95,1.07
72,0.74,5.35
73,51.99,6.43
76,1.76,2.54
78,11.87,3.29
79,5.98,1.0
80,39.28,2.27
82,3.56,3.03
83,12.77,2.24
86,47.69,9.22
87,15.75,3.09
88,45.86,0.21
89,31.77,1.72
90,4.95,0.48
92,31.02,7.17
93,47.6,0.37
94,inf,inf
95,9.01,1.8
97,8.94,0.96
98,90.48,2.84
99,163.22,1.34
100,182.4,10.81
101,138.22,14.3
102,8.17,1.81
103,31.3,0.03
106,8.81,4.48
107,48.13,8.54
108,169.55,18.74
109,26.09,7.24
110,6.64,1.58
111,1.18,2.02
112,89.98,16.22
113,69.57,9.25
114,70.91,12.76
115,70.91,6.97
119,15.68,5.79
122,inf,inf
123,4.34,5.9
124,15.54,3.17
125,11.31,1.78
128,166.05,20.2
131,11.05,1.58
132,5.17,0.17
133,3.77,5.18
134,19.05,3.46
135,43.83,0.57
136,12.85,12.49
138,65.37,7.17
141,3.36,4.2
142,79.62,13.88
145,5.3,1.32
146,6.64,0.04
147,15.54,2.74
148,7.72,0.29
149,169.55,11.38
150,157.66,0.67
151,6.64,2.64
152,10.13,2.27
153,6.09,6.26
154,2.06,2.54
156,inf,inf
162,11.64,0.22
163,124.44,16.59
164,79.68,1.19
165,21.73,0.41
166,30.68,7.77
167,13.32,2.71
170,25.05,1.99
171,38.81,1.0
172,8.48,4.34
173,57.57,17.4
174,17.33,0.87
175,92.71,4.35
176,43.97,0.93
177,18.66,1.13
178,44.86,6.17
180,18.13,1.0
182,185.82,14.95
184,20.14,3.14
187,75.55,8.8
188,157.85,0.5
189,20.25,1.8
190,37.81,0.65
191,10.5,0.3
192,16.5,1.49
193,111.14,0.09
194,2.79,2.47
195,1.52,5.55
197,27.32,23.09
198,28.66,16.19
199,21.73,4.17
200,15.72,4.74
201,78.01,0.51
202,15.42,6.3
203,40.01,1.82
204,221.99,0.29
205,18.21,15.57
206,4.16,2.57
207,13.66,3.42
212,29.52,2.28
213,29.91,5.07
215,27.51,4.72
219,19.23,7.37
220,26.74,2.49
222,6.88,1.11
223,6.17,2.55
224,7.7,8.85
225,43.56,6.47
227,24.57,7.56
228,16.7,5.02
229,6.4,0.97
230,74.87,3.24
231,57.81,13.66
232,12.63,2.73
235,32.63,2.17
236,46.01,11.23
237,26.72,0.81
238,6.33,3.06
239,4.62,5.81
240,73.2,15.48
241,38.43,0.03
242,17.95,1.0
243,19.01,0.51
244,11.73,0.25
245,26.0,1.18
246,14.15,0.08
247,26.55,8.43
249,12.82,0.81
251,7.97,0.58
252,14.6,0.52
253,16.49,0.52
255,48.72,4.75
258,10.07,0.24
259,4.39,0.08
260,10.52,0.01
262,38.3,1.31
264,4.94,0.83
266,20.06,2.11
268,74.12,8.29
269,160.48,14.7
272,879.35,3.99
273,879.35,10.8
274,398.11,8.26
277,1528.19,12.42
278,5.56,0.67
279,2.0,2.89
280,29.58,7.68
281,3.37,5.43
283,56.36,2.14
284,284.89,19.17
285,1.28,1.22
286,1.33,1.5
287,6.7,3.79
288,9.24,3.15
291,3.28,0.05
292,2.31,0.76
294,5.09,3.57
297,21.74,2.21
298,3.66,2.23
299,11.76,0.46
300,2.55,0.51
302,6.09,0.57
306,12.08,0.66
307,5.68,1.05
308,2.82,2.6
309,16.13,1.23
310,183.62,5.57
311,93.22,4.82
312,11.31,1.25
313,13.85,0.59
315,19.72,2.48
316,165.73,5.06
317,53.02,23.12
318,98.08,13.1
319,13.31,0.28
322,5.39,0.62
323,11.28,1.08
324,116.97,1.18
329,6.75,3.01
330,5.26,0.35
331,69.8,12.93
332,2.91,7.18
333,1.59,0.64
335,29.62,1.49
336,20.81,2.42
337,7.9,0.44
340,3.17,1.56
341,10.84,0.28
342,10.16,0.57
343,14.47,1.17
344,7.56,1.21
346,2.88,3.32
347,125.16,1.22
349,78.49,0.87
350,60.53,0.3
351,13.94,1.94
352,19.96,1.08
353,15.6,5.4
354,91.68,1.71
355,11.13,6.22
356,330.68,1.11
357,21.91,1.79
360,46.32,4.2
361,33.19,1.52
362,12.76,0.67
363,11.58,4.15
364,51.56,1.39
