,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,59.31,6.32
3,52.0,3.32
6,38.31,6.07
7,69.58,10.55
8,49.3,31.96
11,45.74,5.87
15,75.97,26.86
16,45.19,14.16
19,52.42,8.04
22,162.61,2.6
25,183.8,13.14
26,143.32,8.14
32,43.44,8.28
35,70.47,13.21
40,16.57,0.92
42,74.27,11.5
44,22.2,3.53
45,67.73,1.54
46,43.02,1.46
48,141.94,13.99
56,35.83,18.31
64,16.97,12.0
66,85.16,8.18
68,41.9,46.58
74,144.49,1.42
79,51.17,8.6
81,47.32,3.8
82,49.36,5.28
84,1.13,1.17
89,26.38,6.42
90,145.46,3.89
100,76.91,8.16
102,25.91,18.72
103,39.1,48.2
112,14.37,22.12
114,64.99,44.12
117,20.93,12.69
118,15.25,14.95
119,30.79,20.06
121,60.41,21.75
123,2.63,8.89
126,7.04,13.05
129,53.06,82.35
130,inf,inf
132,0.45,0.92
134,3.23,11.64
135,66.09,17.22
136,8.63,9.41
144,6.33,7.58
146,18.92,9.07
147,25.59,19.06
156,inf,inf
157,130.57,9.79
158,27.59,4.76
159,21.97,3.83
160,69.26,8.78
167,32.61,1.23
180,92.41,8.33
186,86.18,23.27
187,195.07,1.37
188,190.17,11.96
189,38.5,16.56
194,53.94,3.29
200,148.05,4.47
205,50.46,11.22
206,71.83,11.45
211,127.02,8.78
214,46.83,2.59
218,110.59,1.24
222,3.34,3.55
224,57.22,12.99
227,67.79,11.63
228,4.73,5.82
238,82.85,29.65
247,12.16,5.42
248,189.77,8.29
249,11.74,1.39
252,30.75,3.66
253,11.79,3.63
255,95.54,14.45
257,19.73,16.69
262,99.72,10.92
268,184.47,11.18
269,40.95,19.74
277,2029.97,10.82
278,7.0,1.15
279,2.39,5.89
281,2.03,12.24
287,12.71,6.05
289,116.02,15.17
294,3.01,9.84
295,6.87,9.84
297,112.97,5.88
301,11.28,5.11
305,14.63,5.7
316,158.09,27.82
321,17.41,2.93
325,143.65,2.67
327,1.06,1.13
329,0.12,5.73
334,37.16,4.24
338,96.9,15.64
340,9.3,4.05
343,9.72,13.11
347,192.42,9.16
348,23.16,23.51
351,17.0,9.39
357,25.62,7.99
360,180.34,9.21
361,44.43,17.6
363,109.81,32.07
