,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
3,70.88,1.71
4,372.79,16.44
6,18.06,3.59
9,6.84,8.92
13,305.06,17.05
16,1.4,6.66
21,86.79,48.18
22,45.2,7.39
28,63.5,8.9
35,37.29,29.69
38,104.4,21.76
39,75.11,3.76
40,21.56,8.22
46,55.01,9.24
53,42.28,1.01
54,362.44,39.77
60,255.66,25.64
61,75.88,8.1
62,33.62,7.58
74,67.98,3.11
76,33.88,28.22
77,139.93,20.61
80,31.04,32.1
81,28.51,3.06
82,82.35,10.9
84,30.88,22.93
90,90.85,11.21
96,56.09,22.12
100,12.69,70.9
103,27.76,12.16
105,29.33,5.2
106,10.07,12.53
107,194.2,50.52
112,88.65,46.02
114,121.6,34.58
119,19.34,19.96
124,18.96,11.48
127,3.93,0.77
133,10.59,26.47
134,1.21,6.83
136,41.11,13.86
141,3.1,9.26
145,2.56,7.49
148,5.75,1.92
149,209.35,55.25
152,19.55,3.54
164,191.04,11.56
169,31.72,5.22
170,195.82,23.11
178,18.2,1.71
179,83.42,7.81
180,36.12,5.51
181,67.81,5.98
182,253.78,14.42
184,154.79,23.19
188,172.76,4.72
196,inf,inf
199,25.37,17.8
201,230.52,16.22
207,92.82,12.45
212,102.16,10.55
217,42.46,6.34
218,1.99,12.48
219,3.38,14.21
221,50.08,9.64
223,42.99,4.81
227,87.57,2.81
229,51.59,22.53
231,176.77,34.1
232,73.16,25.68
235,13.82,15.79
240,128.05,18.16
241,73.19,9.9
243,10.44,16.77
245,47.37,21.6
246,17.85,12.48
251,17.07,4.33
253,16.69,7.24
254,20.62,17.67
256,7.5,5.89
260,3.28,0.43
261,274.41,2.55
262,104.09,11.23
265,50.28,17.82
267,26.48,3.65
274,489.93,39.01
276,137.2,29.96
277,1829.94,23.89
278,6.77,5.4
282,4.17,10.34
283,91.62,31.13
288,6.83,0.16
291,6.47,6.13
294,7.94,12.45
295,5.24,5.66
296,54.37,12.53
300,10.74,13.93
305,3.44,10.01
307,1.89,5.15
310,38.87,40.79
316,32.92,13.5
320,0.68,10.44
322,3.23,6.36
327,2.17,5.84
329,0.42,7.4
332,9.04,26.34
335,27.81,9.11
342,15.35,6.66
357,21.57,11.74
359,82.69,19.01
364,45.3,32.43
